OBJECTID,index,cx,cy,dx,dy,newX,newY
295,a169.2x-79.2,169.2,-79.2,-1.6967743,-0.158931,170.8967743,-79.041069
296,a172.8x-79.2,172.8,-79.2,-1.6366913,-0.1793015,174.4366913,-79.0206985
297,a176.4x-79.2,176.4,-79.2,-1.5756165,-0.1968033,177.9756165,-79.0031967
298,a-176.4x-75.6,-176.4,-75.6,1.3498627,-0.3460403,-177.7498627,-75.2539597
299,a-172.8x-75.6,-172.8,-75.6,1.4127838,-0.3575378,-174.2127838,-75.2424622
300,a-169.2x-75.6,-169.2,-75.6,1.4768799,-0.3690582,-170.6768799,-75.2309418
301,a-165.6x-75.6,-165.6,-75.6,1.5420441,-0.3805634,-167.1420441,-75.2194366
302,a-162x-75.6,-162,-75.6,1.6081848,-0.3920227,-163.6081848,-75.2079773
303,a-158.4x-75.6,-158.4,-75.6,1.6752563,-0.4034134,-160.0752563,-75.1965866
304,a-154.8x-75.6,-154.8,-75.6,1.7432281,-0.4147278,-156.5432281,-75.1852722
305,a-151.2x-75.6,-151.2,-75.6,1.8120697,-0.4259659,-153.0120697,-75.1740341
306,a-147.6x-75.6,-147.6,-75.6,1.88172,-0.4371429,-149.48172,-75.1628571
307,a-144x-75.6,-144,-75.6,1.9522552,-0.4483124,-145.9522552,-75.1516876
308,a-140.4x-75.6,-140.4,-75.6,2.0234772,-0.4595886,-142.4234772,-75.1404114
309,a-136.8x-75.6,-136.8,-75.6,2.0953857,-0.4710556,-138.8953857,-75.1289444
310,a-133.2x-75.6,-133.2,-75.6,2.1679199,-0.4828735,-135.3679199,-75.1171265
311,a-129.6x-75.6,-129.6,-75.6,2.2411407,-0.4952332,-131.8411407,-75.1047668
312,a-126x-75.6,-126,-75.6,2.3150787,-0.5083405,-128.3150787,-75.0916595
313,a-122.4x-75.6,-122.4,-75.6,2.3899017,-0.522493,-124.7899017,-75.077507
314,a-118.8x-75.6,-118.8,-75.6,2.4660751,-0.5383392,-121.2660751,-75.0616608
315,a-115.2x-75.6,-115.2,-75.6,2.5438889,-0.5560394,-117.7438889,-75.0439606
316,a-111.6x-75.6,-111.6,-75.6,2.623938,-0.5759674,-114.223938,-75.0240326
317,a-108x-75.6,-108,-75.6,2.7070694,-0.5984512,-110.7070694,-75.0015488
318,a-104.4x-75.6,-104.4,-75.6,2.7944046,-0.6237656,-107.1944046,-74.9762344
319,a-100.8x-75.6,-100.8,-75.6,2.8873932,-0.6519791,-103.6873932,-74.9480209
320,a-97.2x-75.6,-97.2,-75.6,2.9884689,-0.6830154,-100.1884689,-74.9169846
321,a-93.6x-75.6,-93.6,-75.6,3.1018967,-0.7156921,-96.7018967,-74.8843079
322,a-90x-75.6,-90,-75.6,3.2294388,-0.7470184,-93.2294388,-74.8529816
323,a-86.4x-75.6,-86.4,-75.6,3.3736969,-0.7727448,-89.7736969,-74.8272552
324,a-82.8x-75.6,-82.8,-75.6,3.5361206,-0.7868134,-86.3361206,-74.8131866
325,a-79.2x-75.6,-79.2,-75.6,3.7160919,-0.7816788,-82.9160919,-74.8183212
326,a-75.6x-75.6,-75.6,-75.6,3.9101089,-0.749025,-79.5101089,-74.850975
327,a-72x-75.6,-72,-75.6,4.1102371,-0.6773239,-76.1102371,-74.9226761
328,a-68.4x-75.6,-68.4,-75.6,4.3015457,-0.5618683,-72.7015457,-75.0381317
329,a-64.8x-75.6,-64.8,-75.6,4.4732544,-0.4101425,-69.2732544,-75.1898575
330,a-61.2x-75.6,-61.2,-75.6,4.6180161,-0.2280289,-65.8180161,-75.3719711
331,a-57.6x-75.6,-57.6,-75.6,4.7309669,-0.0221268,-62.3309669,-75.5778732
332,a-54x-75.6,-54,-75.6,4.8093147,0.2010406,-58.8093147,-75.8010406
333,a-50.4x-75.6,-50.4,-75.6,4.8518349,0.4354233,-55.2518349,-76.0354233
334,a-46.8x-75.6,-46.8,-75.6,4.853801,0.6755432,-51.653801,-76.2755432
335,a-43.2x-75.6,-43.2,-75.6,4.8183563,0.9150909,-48.0183563,-76.5150909
336,a-39.6x-75.6,-39.6,-75.6,4.7496819,1.1499924,-44.3496819,-76.7499924
337,a-36x-75.6,-36,-75.6,4.6495743,1.3769745,-40.6495743,-76.9769745
338,a-32.4x-75.6,-32.4,-75.6,4.5201279,1.5931915,-36.9201279,-77.1931915
339,a-28.8x-75.6,-28.8,-75.6,4.3636772,1.7961716,-33.1636772,-77.3961716
340,a-25.2x-75.6,-25.2,-75.6,4.1827801,1.9838242,-29.3827801,-77.5838242
341,a-21.6x-75.6,-21.6,-75.6,3.9772495,2.1512283,-25.5772495,-77.7512283
342,a-18x-75.6,-18,-75.6,3.7537346,2.2991699,-21.7537346,-77.8991699
343,a-14.4x-75.6,-14.4,-75.6,3.5161148,2.4276337,-17.9161148,-78.0276337
344,a-10.8x-75.6,-10.8,-75.6,3.2674849,2.5363983,-14.0674849,-78.1363983
345,a-7.2x-75.6,-7.2,-75.6,3.0109032,2.6256927,-10.2109032,-78.2256927
346,a-3.6x-75.6,-3.6,-75.6,2.7493481,2.6960815,-6.3493481,-78.2960815
347,a0x-75.6,0,-75.6,2.4856539,2.7483124,-2.4856539,-78.3483124
348,a3.6x-75.6,3.6,-75.6,2.223188,2.7801498,1.376812,-78.3801498
349,a7.2x-75.6,7.2,-75.6,1.9642841,2.7972702,5.2357159,-78.3972702
350,a10.8x-75.6,10.8,-75.6,1.7103546,2.8017944,9.0896454,-78.4017944
351,a14.4x-75.6,14.4,-75.6,1.4623341,2.7956299,12.9376659,-78.3956299
352,a18x-75.6,18,-75.6,1.220705,2.7803864,16.779295,-78.3803864
353,a21.6x-75.6,21.6,-75.6,0.9855515,2.7573608,20.6144485,-78.3573608
354,a25.2x-75.6,25.2,-75.6,0.7568409,2.727446,24.4431591,-78.327446
355,a28.8x-75.6,28.8,-75.6,0.5347279,2.6909012,28.2652721,-78.2909012
356,a32.4x-75.6,32.4,-75.6,0.3177818,2.6491837,32.0822182,-78.2491837
357,a36x-75.6,36,-75.6,0.1058006,2.6023315,35.8941994,-78.2023315
358,a39.6x-75.6,39.6,-75.6,-0.1012253,2.5501999,39.7012253,-78.1501999
359,a43.2x-75.6,43.2,-75.6,-0.3031052,2.4925827,43.5031052,-78.0925827
360,a46.8x-75.6,46.8,-75.6,-0.499427,2.4292282,47.299427,-78.0292282
361,a50.4x-75.6,50.4,-75.6,-0.6890732,2.3595566,51.0890732,-77.9595566
362,a54x-75.6,54,-75.6,-0.870636,2.2832474,54.870636,-77.8832474
363,a57.6x-75.6,57.6,-75.6,-1.0441269,2.2013,58.6441269,-77.8013
364,a61.2x-75.6,61.2,-75.6,-1.2087791,2.1140503,62.4087791,-77.7140503
365,a64.8x-75.6,64.8,-75.6,-1.3638794,2.0219177,66.1638794,-77.6219177
366,a68.4x-75.6,68.4,-75.6,-1.5087753,1.925444,69.9087753,-77.525444
367,a72x-75.6,72,-75.6,-1.6429367,1.825209,73.6429367,-77.425209
368,a75.6x-75.6,75.6,-75.6,-1.7646164,1.7216782,77.3646164,-77.3216782
369,a79.2x-75.6,79.2,-75.6,-1.8736542,1.6159042,81.0736542,-77.2159042
370,a82.8x-75.6,82.8,-75.6,-1.9710342,1.5089325,84.7710342,-77.1089325
371,a86.4x-75.6,86.4,-75.6,-2.0567566,1.4014648,88.4567566,-77.0014648
372,a90x-75.6,90,-75.6,-2.1309357,1.2942032,92.1309357,-76.8942032
373,a93.6x-75.6,93.6,-75.6,-2.1937622,1.1878036,95.7937622,-76.7878036
374,a97.2x-75.6,97.2,-75.6,-2.2455185,1.0828842,99.4455185,-76.6828842
375,a100.8x-75.6,100.8,-75.6,-2.2850296,0.9804672,103.0850296,-76.5804672
376,a104.4x-75.6,104.4,-75.6,-2.3138748,0.8810104,106.7138748,-76.4810104
377,a108x-75.6,108,-75.6,-2.3331528,0.7848038,110.3331528,-76.3848038
378,a111.6x-75.6,111.6,-75.6,-2.3433975,0.6922211,113.9433975,-76.2922211
379,a115.2x-75.6,115.2,-75.6,-2.3451508,0.6035599,117.5451508,-76.2035599
380,a118.8x-75.6,118.8,-75.6,-2.3389618,0.519072,121.1389618,-76.119072
381,a122.4x-75.6,122.4,-75.6,-2.3254105,0.4389557,124.7254105,-76.0389557
382,a126x-75.6,126,-75.6,-2.3039398,0.3642258,128.3039398,-75.9642258
383,a129.6x-75.6,129.6,-75.6,-2.2763885,0.2942032,131.8763885,-75.8942032
384,a133.2x-75.6,133.2,-75.6,-2.2434509,0.2288193,135.4434509,-75.8288193
385,a136.8x-75.6,136.8,-75.6,-2.2056152,0.1680588,139.0056152,-75.7680588
386,a140.4x-75.6,140.4,-75.6,-2.1634003,0.1118607,142.5634003,-75.7118607
387,a144x-75.6,144,-75.6,-2.1172943,0.0601334,146.1172943,-75.6601334
388,a147.6x-75.6,147.6,-75.6,-2.0676788,0.012854,149.6676788,-75.612854
389,a151.2x-75.6,151.2,-75.6,-2.0146149,-0.0294739,153.2146149,-75.5705261
390,a154.8x-75.6,154.8,-75.6,-1.9591248,-0.0678268,156.7591248,-75.5321732
391,a158.4x-75.6,158.4,-75.6,-1.9015594,-0.1023956,160.3015594,-75.4976044
392,a162x-75.6,162,-75.6,-1.8422241,-0.133371,163.8422241,-75.466629
393,a165.6x-75.6,165.6,-75.6,-1.7814545,-0.1609512,167.3814545,-75.4390488
394,a169.2x-75.6,169.2,-75.6,-1.7194946,-0.1853424,170.9194946,-75.4146576
395,a172.8x-75.6,172.8,-75.6,-1.6565582,-0.2066055,174.4565582,-75.3933945
396,a176.4x-75.6,176.4,-75.6,-1.5928741,-0.2247482,177.9928741,-75.3752518
397,a-176.4x-72,-176.4,-72,1.3386169,-0.3735886,-177.7386169,-71.6264114
398,a-172.8x-72,-172.8,-72,1.4015839,-0.3862,-174.2015839,-71.6138
399,a-169.2x-72,-169.2,-72,1.4657867,-0.3988266,-170.6657867,-71.6011734
400,a-165.6x-72,-165.6,-72,1.5311035,-0.4113998,-167.1311035,-71.5886002
401,a-162x-72,-162,-72,1.5974426,-0.4238892,-163.5974426,-71.5761108
402,a-158.4x-72,-158.4,-72,1.664743,-0.4362564,-160.064743,-71.5637436
403,a-154.8x-72,-154.8,-72,1.7329742,-0.4485016,-156.5329742,-71.5514984
404,a-151.2x-72,-151.2,-72,1.8020752,-0.4606018,-153.0020752,-71.5393982
405,a-147.6x-72,-147.6,-72,1.8719696,-0.47258,-149.4719696,-71.52742
406,a-144x-72,-144,-72,1.9427032,-0.4844666,-145.9427032,-71.5155334
407,a-140.4x-72,-140.4,-72,2.0140472,-0.4963837,-142.4140472,-71.5036163
408,a-136.8x-72,-136.8,-72,2.0859406,-0.5084534,-138.8859406,-71.4915466
409,a-133.2x-72,-133.2,-72,2.1583221,-0.5208511,-135.3583221,-71.4791489
410,a-129.6x-72,-129.6,-72,2.2311615,-0.5338058,-131.8311615,-71.4661942
411,a-126x-72,-126,-72,2.3044891,-0.5475922,-128.3044891,-71.4524078
412,a-122.4x-72,-122.4,-72,2.3783585,-0.5625763,-124.7783585,-71.4374237
413,a-118.8x-72,-118.8,-72,2.4531281,-0.579628,-121.2531281,-71.420372
414,a-115.2x-72,-115.2,-72,2.5291031,-0.5990601,-117.7291031,-71.4009399
415,a-111.6x-72,-111.6,-72,2.606871,-0.621521,-114.206871,-71.378479
416,a-108x-72,-108,-72,2.687294,-0.6476822,-110.687294,-71.3523178
417,a-104.4x-72,-104.4,-72,2.7716003,-0.6782227,-107.1716003,-71.3217773
418,a-100.8x-72,-100.8,-72,2.8614609,-0.7137756,-103.6614609,-71.2862244
419,a-97.2x-72,-97.2,-72,2.9598129,-0.7551575,-100.1598129,-71.2448425
420,a-93.6x-72,-93.6,-72,3.072226,-0.8026199,-96.672226,-71.1973801
421,a-90x-72,-90,-72,3.2022629,-0.8533325,-93.2022629,-71.1466675
422,a-86.4x-72,-86.4,-72,3.3550812,-0.9027939,-89.7550812,-71.0972061
423,a-82.8x-72,-82.8,-72,3.5350372,-0.9431305,-86.3350372,-71.0568695
424,a-79.2x-72,-79.2,-72,3.7437256,-0.9630356,-82.9437256,-71.0369644
425,a-75.6x-72,-75.6,-72,3.9780716,-0.9486084,-79.5780716,-71.0513916
426,a-72x-72,-72,-72,4.2268982,-0.8802719,-76.2268982,-71.1197281
427,a-68.4x-72,-68.4,-72,4.4657303,-0.7502441,-72.8657303,-71.2497559
428,a-64.8x-72,-64.8,-72,4.6778442,-0.5716553,-69.4778442,-71.4283447
429,a-61.2x-72,-61.2,-72,4.8541306,-0.3549728,-66.0541306,-71.6450272
430,a-57.6x-72,-57.6,-72,4.9897293,-0.110466,-62.5897293,-71.889534
431,a-54x-72,-54,-72,5.0827942,0.1527939,-59.0827942,-72.1527939
432,a-50.4x-72,-50.4,-72,5.1332222,0.4272766,-55.5332222,-72.4272766
433,a-46.8x-72,-46.8,-72,5.1365616,0.7064362,-51.9365616,-72.7064362
434,a-43.2x-72,-43.2,-72,5.0972107,0.9832687,-48.2972107,-72.9832687
435,a-39.6x-72,-39.6,-72,5.0203499,1.2533722,-44.6203499,-73.2533722
436,a-36x-72,-36,-72,4.9083061,1.5131531,-40.9083061,-73.5131531
437,a-32.4x-72,-32.4,-72,4.7636696,1.7594604,-37.1636696,-73.7594604
438,a-28.8x-72,-28.8,-72,4.5892746,1.9896164,-33.3892746,-73.9896164
439,a-25.2x-72,-25.2,-72,4.3881538,2.2013321,-29.5881538,-74.2013321
440,a-21.6x-72,-21.6,-72,4.1603951,2.3889771,-25.7603951,-74.3889771
441,a-18x-72,-18,-72,3.9135265,2.5536804,-21.9135265,-74.5536804
442,a-14.4x-72,-14.4,-72,3.6519695,2.6955643,-18.0519695,-74.6955643
443,a-10.8x-72,-10.8,-72,3.3793337,2.8143692,-14.1793337,-74.8143692
444,a-7.2x-72,-7.2,-72,3.0992086,2.9102249,-10.2992086,-74.9102249
445,a-3.6x-72,-3.6,-72,2.8151001,2.9837418,-6.4151001,-74.9837418
446,a0x-72,0,-72,2.5303438,3.0360031,-2.5303438,-75.0360031
447,a3.6x-72,3.6,-72,2.2492946,3.0652542,1.3507054,-75.0652542
448,a7.2x-72,7.2,-72,1.9742624,3.0780869,5.2257376,-75.0780869
449,a10.8x-72,10.8,-72,1.7067783,3.0767899,9.0932217,-75.0767899
450,a14.4x-72,14.4,-72,1.4477085,3.0637436,12.9522915,-75.0637436
451,a18x-72,18,-72,1.1972904,3.0412216,16.8027096,-75.0412216
452,a21.6x-72,21.6,-72,0.9551941,3.0112762,20.6448059,-75.0112762
453,a25.2x-72,25.2,-72,0.7208664,2.9753036,24.4791336,-74.9753036
454,a28.8x-72,28.8,-72,0.4937828,2.9336929,28.3062172,-74.9336929
455,a32.4x-72,32.4,-72,0.2718719,2.8873596,32.1281281,-74.8873596
456,a36x-72,36,-72,0.0546341,2.8360367,35.9453659,-74.8360367
457,a39.6x-72,39.6,-72,-0.158091,2.7793121,39.758091,-74.7793121
458,a43.2x-72,43.2,-72,-0.3661354,2.7167282,43.5661354,-74.7167282
459,a46.8x-72,46.8,-72,-0.5690262,2.6478424,47.3690262,-74.6478424
460,a50.4x-72,50.4,-72,-0.7654816,2.5718231,51.1654816,-74.5718231
461,a54x-72,54,-72,-0.9538231,2.4881516,54.9538231,-74.4881516
462,a57.6x-72,57.6,-72,-1.1338371,2.397934,58.7338371,-74.397934
463,a61.2x-72,61.2,-72,-1.30457,2.3015366,62.50457,-74.3015366
464,a64.8x-72,64.8,-72,-1.4651443,2.1994858,66.2651443,-74.1994858
465,a68.4x-72,68.4,-72,-1.614801,2.0924301,70.014801,-74.0924301
466,a72x-72,72,-72,-1.7528992,1.9811096,73.7528992,-73.9811096
467,a75.6x-72,75.6,-72,-1.8775238,1.8660812,77.4775238,-73.8660812
468,a79.2x-72,79.2,-72,-1.9885223,1.7485886,81.1885223,-73.7485886
469,a82.8x-72,82.8,-72,-2.0869476,1.6297989,84.8869476,-73.6297989
470,a86.4x-72,86.4,-72,-2.1728531,1.5105591,88.5728531,-73.5105591
471,a90x-72,90,-72,-2.2463684,1.3916779,92.2463684,-73.3916779
472,a93.6x-72,93.6,-72,-2.307753,1.2739182,95.907753,-73.2739182
473,a97.2x-72,97.2,-72,-2.3573425,1.1579971,99.5573425,-73.1579971
474,a100.8x-72,100.8,-72,-2.3939545,1.0450668,103.1939545,-73.0450668
475,a104.4x-72,104.4,-72,-2.4193283,0.9356232,106.8193283,-72.9356232
476,a108x-72,108,-72,-2.4346695,0.8299713,110.4346695,-72.8299713
477,a111.6x-72,111.6,-72,-2.440596,0.7285004,114.040596,-72.7285004
478,a115.2x-72,115.2,-72,-2.4377029,0.631546,117.6377029,-72.631546
479,a118.8x-72,118.8,-72,-2.4266388,0.5393753,121.2266388,-72.5393753
480,a122.4x-72,122.4,-72,-2.4080215,0.4521866,124.8080215,-72.4521866
481,a126x-72,126,-72,-2.3813629,0.3711166,128.3813629,-72.3711166
482,a129.6x-72,129.6,-72,-2.3486084,0.2953568,131.9486084,-72.2953568
483,a133.2x-72,133.2,-72,-2.3104675,0.224823,135.5104675,-72.224823
484,a136.8x-72,136.8,-72,-2.2675049,0.1594543,139.0675049,-72.1594543
485,a140.4x-72,140.4,-72,-2.2202698,0.0991745,142.6202698,-72.0991745
486,a144x-72,144,-72,-2.1692505,0.043869,146.1692505,-72.043869
487,a147.6x-72,147.6,-72,-2.11492,-0.0065079,149.71492,-71.9934921
488,a151.2x-72,151.2,-72,-2.0573547,-0.0514069,153.2573547,-71.9485931
489,a154.8x-72,154.8,-72,-1.9975769,-0.0919418,156.7975769,-71.9080582
490,a158.4x-72,158.4,-72,-1.9359375,-0.1283264,160.3359375,-71.8716736
491,a162x-72,162,-72,-1.8727875,-0.1607819,163.8727875,-71.8392181
492,a165.6x-72,165.6,-72,-1.808432,-0.189537,167.408432,-71.810463
493,a169.2x-72,169.2,-72,-1.7431305,-0.2148438,170.9431305,-71.7851562
494,a172.8x-72,172.8,-72,-1.6771118,-0.2367554,174.4771118,-71.7632446
495,a176.4x-72,176.4,-72,-1.6106201,-0.2553101,178.0106201,-71.7446899
496,a-176.4x-68.4,-176.4,-68.4,1.3263336,-0.4011673,-177.7263336,-67.9988327
497,a-172.8x-68.4,-172.8,-68.4,1.3893616,-0.4149536,-174.1893616,-67.9850464
498,a-169.2x-68.4,-169.2,-68.4,1.4537018,-0.4287323,-170.6537018,-67.9712677
499,a-165.6x-68.4,-165.6,-68.4,1.5192169,-0.4424271,-167.1192169,-67.9575729
500,a-162x-68.4,-162,-68.4,1.5858002,-0.4559921,-163.5858002,-67.9440079
501,a-158.4x-68.4,-158.4,-68.4,1.6534058,-0.4693817,-160.0534058,-67.9306183
502,a-154.8x-68.4,-154.8,-68.4,1.7219574,-0.4825729,-156.5219574,-67.9174271
503,a-151.2x-68.4,-151.2,-68.4,1.7914093,-0.4955429,-152.9914093,-67.9044571
504,a-147.6x-68.4,-147.6,-68.4,1.8616547,-0.5082916,-149.4616547,-67.8917084
505,a-144x-68.4,-144,-68.4,1.9326935,-0.5208344,-145.9326935,-67.8791656
506,a-140.4x-68.4,-140.4,-68.4,2.0042511,-0.5332932,-142.4042511,-67.8667068
507,a-136.8x-68.4,-136.8,-68.4,2.076236,-0.5458054,-138.876236,-67.8541946
508,a-133.2x-68.4,-133.2,-68.4,2.1485107,-0.558577,-135.3485107,-67.841423
509,a-129.6x-68.4,-129.6,-68.4,2.2209991,-0.5718597,-131.8209991,-67.8281403
510,a-126x-68.4,-126,-68.4,2.2936401,-0.5859741,-128.2936401,-67.8140259
511,a-122.4x-68.4,-122.4,-68.4,2.3664185,-0.6013702,-124.7664185,-67.7986298
512,a-118.8x-68.4,-118.8,-68.4,2.4394791,-0.619101,-121.2394791,-67.780899
513,a-115.2x-68.4,-115.2,-68.4,2.513089,-0.6396927,-117.713089,-67.7603073
514,a-111.6x-68.4,-111.6,-68.4,2.5877365,-0.6640457,-114.1877365,-67.7359543
515,a-108x-68.4,-108,-68.4,2.6642227,-0.6932281,-110.6642227,-67.7067719
516,a-104.4x-68.4,-104.4,-68.4,2.7437225,-0.7284683,-107.1437225,-67.6715317
517,a-100.8x-68.4,-100.8,-68.4,2.8279755,-0.7711166,-103.6279755,-67.6288834
518,a-97.2x-68.4,-97.2,-68.4,2.9201324,-0.8232407,-100.1201324,-67.5767593
519,a-93.6x-68.4,-93.6,-68.4,3.0268158,-0.8875031,-96.6268158,-67.5124969
520,a-90x-68.4,-90,-68.4,3.1537399,-0.9623779,-93.1537399,-67.4376221
521,a-86.4x-68.4,-86.4,-68.4,3.309938,-1.0446228,-89.709938,-67.3553772
522,a-82.8x-68.4,-82.8,-68.4,3.5053284,-1.1251892,-86.3053284,-67.2748108
523,a-79.2x-68.4,-79.2,-68.4,3.7471893,-1.1874832,-82.9471893,-67.2125168
524,a-75.6x-68.4,-75.6,-68.4,4.0355743,-1.2074799,-79.6355743,-67.1925201
525,a-72x-68.4,-72,-68.4,4.3543015,-1.1488403,-76.3543015,-67.2511597
526,a-68.4x-68.4,-68.4,-68.4,4.6587463,-0.9979767,-73.0587463,-67.4020233
527,a-64.8x-68.4,-64.8,-68.4,4.9223053,-0.7812714,-69.7223053,-67.6187286
528,a-61.2x-68.4,-61.2,-68.4,5.1353348,-0.5181717,-66.3353348,-67.8818283
529,a-57.6x-68.4,-57.6,-68.4,5.2951759,-0.2247681,-62.8951759,-68.1752319
530,a-54x-68.4,-54,-68.4,5.4027443,0.0870377,-59.4027443,-68.4870377
531,a-50.4x-68.4,-50.4,-68.4,5.4599472,0.4086548,-55.8599472,-68.8086548
532,a-46.8x-68.4,-46.8,-68.4,5.4628403,0.7327667,-52.2628403,-69.1327667
533,a-43.2x-68.4,-43.2,-68.4,5.4172371,1.0520264,-48.6172371,-69.4520264
534,a-39.6x-68.4,-39.6,-68.4,5.3294128,1.3618408,-44.9294128,-69.7618408
535,a-36x-68.4,-36,-68.4,5.2022858,1.6583267,-41.2022858,-70.0583267
536,a-32.4x-68.4,-32.4,-68.4,5.0390106,1.9381042,-37.4390106,-70.3381042
537,a-28.8x-68.4,-28.8,-68.4,4.8429558,2.198259,-33.6429558,-70.598259
538,a-25.2x-68.4,-25.2,-68.4,4.6177013,2.4363495,-29.8177013,-70.8363495
539,a-21.6x-68.4,-21.6,-68.4,4.3636402,2.645929,-25.9636402,-71.045929
540,a-18x-68.4,-18,-68.4,4.0892448,2.8284927,-22.0892448,-71.2284927
541,a-14.4x-68.4,-14.4,-68.4,3.7995602,2.9842545,-18.1995602,-71.3842545
542,a-10.8x-68.4,-10.8,-68.4,3.4987871,3.1129395,-14.2987871,-71.5129395
543,a-7.2x-68.4,-7.2,-68.4,3.1911324,3.2147308,-10.3911324,-71.6147308
544,a-3.6x-68.4,-3.6,-68.4,2.8807329,3.2903763,-6.4807329,-71.6903763
545,a0x-68.4,0,-68.4,2.5715733,3.3412262,-2.5715733,-71.7412262
546,a3.6x-68.4,3.6,-68.4,2.2693267,3.3654877,1.3306733,-71.7654877
547,a7.2x-68.4,7.2,-68.4,1.9763467,3.3711487,5.2236533,-71.7711487
548,a10.8x-68.4,10.8,-68.4,1.6943624,3.3613068,9.1056376,-71.7613068
549,a14.4x-68.4,14.4,-68.4,1.4241537,3.3391586,12.9758463,-71.7391586
550,a18x-68.4,18,-68.4,1.1655807,3.3077637,16.8344193,-71.7077637
551,a21.6x-68.4,21.6,-68.4,0.9176804,3.2698074,20.6823196,-71.6698074
552,a25.2x-68.4,25.2,-68.4,0.679084,3.2271515,24.520916,-71.6271515
553,a28.8x-68.4,28.8,-68.4,0.448201,3.180307,28.351799,-71.580307
554,a32.4x-68.4,32.4,-68.4,0.2221207,3.1296021,32.1778793,-71.5296021
555,a36x-68.4,36,-68.4,-2.67E-05,3.0743271,36.0000267,-71.4743271
556,a39.6x-68.4,39.6,-68.4,-0.2185616,3.0136276,39.8185616,-71.4136276
557,a43.2x-68.4,43.2,-68.4,-0.4332855,2.9466263,43.6332855,-71.3466263
558,a46.8x-68.4,46.8,-68.4,-0.6435654,2.8725754,47.4435654,-71.2725754
559,a50.4x-68.4,50.4,-68.4,-0.8478561,2.7902771,51.2478561,-71.1902771
560,a54x-68.4,54,-68.4,-1.0440941,2.6990601,55.0440941,-71.0990601
561,a57.6x-68.4,57.6,-68.4,-1.2317146,2.6001755,58.8317146,-71.0001755
562,a61.2x-68.4,61.2,-68.4,-1.4095238,2.4940659,62.6095238,-70.8940659
563,a64.8x-68.4,64.8,-68.4,-1.5764572,2.381395,66.3764572,-70.781395
564,a68.4x-68.4,68.4,-68.4,-1.7316071,2.262941,70.1316071,-70.662941
565,a72x-68.4,72,-68.4,-1.8742142,2.1396271,73.8742142,-70.5396271
566,a75.6x-68.4,75.6,-68.4,-2.0021805,2.0121399,77.6021805,-70.4121399
567,a79.2x-68.4,79.2,-68.4,-2.1153381,1.8819595,81.3153381,-70.2819595
568,a82.8x-68.4,82.8,-68.4,-2.2148697,1.750444,85.0148697,-70.150444
569,a86.4x-68.4,86.4,-68.4,-2.3008514,1.6185623,88.7008514,-70.0185623
570,a90x-68.4,90,-68.4,-2.3735046,1.4872604,92.3735046,-69.8872604
571,a93.6x-68.4,93.6,-68.4,-2.4331268,1.3574081,96.0331268,-69.7574081
572,a97.2x-68.4,97.2,-68.4,-2.4801453,1.2298065,99.6801453,-69.6298065
573,a100.8x-68.4,100.8,-68.4,-2.5133621,1.1057831,103.3133621,-69.5057831
574,a104.4x-68.4,104.4,-68.4,-2.5347076,0.985849,106.9347076,-69.385849
575,a108x-68.4,108,-68.4,-2.5455246,0.87034,110.5455246,-69.27034
576,a111.6x-68.4,111.6,-68.4,-2.5464996,0.759668,114.1464996,-69.159668
577,a115.2x-68.4,115.2,-68.4,-2.538327,0.654184,117.738327,-69.054184
578,a118.8x-68.4,118.8,-68.4,-2.5217163,0.554155,121.3217163,-68.954155
579,a122.4x-68.4,122.4,-68.4,-2.4973923,0.4598022,124.8973923,-68.8598022
580,a126x-68.4,126,-68.4,-2.46492,0.3723541,128.46492,-68.7723541
581,a129.6x-68.4,129.6,-68.4,-2.4263214,0.2908951,132.0263214,-68.6908951
582,a133.2x-68.4,133.2,-68.4,-2.3823822,0.2152725,135.5823822,-68.6152725
583,a136.8x-68.4,136.8,-68.4,-2.3337128,0.1454102,139.1337128,-68.5454102
584,a140.4x-68.4,140.4,-68.4,-2.2808929,0.0812164,142.6808929,-68.4812164
585,a144x-68.4,144,-68.4,-2.2244873,0.0225235,146.2244873,-68.4225235
586,a147.6x-68.4,147.6,-68.4,-2.1649384,-0.0307373,149.7649384,-68.3692627
587,a151.2x-68.4,151.2,-68.4,-2.1024292,-0.0779785,153.3024292,-68.3220215
588,a154.8x-68.4,154.8,-68.4,-2.0379669,-0.1204361,156.8379669,-68.2795639
589,a158.4x-68.4,158.4,-68.4,-1.9719177,-0.1583771,160.3719177,-68.2416229
590,a162x-68.4,162,-68.4,-1.9046173,-0.1920456,163.9046173,-68.2079544
591,a165.6x-68.4,165.6,-68.4,-1.8363861,-0.2217239,167.4363861,-68.1782761
592,a169.2x-68.4,169.2,-68.4,-1.7674683,-0.2476639,170.9674683,-68.1523361
593,a172.8x-68.4,172.8,-68.4,-1.6981537,-0.269957,174.4981537,-68.130043
594,a176.4x-68.4,176.4,-68.4,-1.628656,-0.2886642,178.028656,-68.1113358
595,a-176.4x-64.8,-176.4,-64.8,1.3129517,-0.4288071,-177.7129517,-64.3711929
596,a-172.8x-64.8,-172.8,-64.8,1.3760406,-0.4438293,-174.1760406,-64.3561707
597,a-169.2x-64.8,-169.2,-64.8,1.4405487,-0.4588211,-170.6405487,-64.3411789
598,a-165.6x-64.8,-165.6,-64.8,1.506308,-0.4736984,-167.106308,-64.3263016
