index,cx,cy,dx,dy
a72x21.6,72,21.6,25.3600006,-15.32
a75.6x21.6,75.6,21.6,26.2000031,-13.96
a79.2x21.6,79.2,21.6,26.7400024,-13.35
a82.8x21.6,82.8,21.6,26.7100021,-13.47
a86.4x21.6,86.4,21.6,26.0800034,-14.17
a90x21.6,90,21.6,24.9100037,-15.15
a93.6x21.6,93.6,21.6,23.3499969,-16.05
a97.2x21.6,97.2,21.6,21.5900009,-16.54
a100.8x21.6,100.8,21.6,19.8500015,-16.32
a104.4x21.6,104.4,21.6,18.3699966,-15.7
a108x21.6,108,21.6,17.1800003,-14.96
a111.6x21.6,111.6,21.6,16.1699966,-14.29
a115.2x21.6,115.2,21.6,15.2199982,-13.72
a118.8x21.6,118.8,21.6,14.2399933,-13.21
a122.4x21.6,122.4,21.6,13.2100006,-12.65
a126x21.6,126,21.6,12.2299957,-12.03
a129.6x21.6,129.6,21.6,11.3100037,-11.43
a133.2x21.6,133.2,21.6,10.4499939,-10.89
a136.8x21.6,136.8,21.6,9.6299927,-10.41
a140.4x21.6,140.4,21.6,8.85,-9.99
a144x21.6,144,21.6,8.1100006,-9.63
a147.6x21.6,147.6,21.6,7.4200043,-9.29
a151.2x21.6,151.2,21.6,6.7799957,-8.99
a154.8x21.6,154.8,21.6,6.1900055,-8.71
a158.4x21.6,158.4,21.6,5.6399933,-8.45
a162x21.6,162,21.6,5.1300049,-8.21
a165.6x21.6,165.6,21.6,4.6700043,-7.98
a169.2x21.6,169.2,21.6,4.2400024,-7.77
a172.8x21.6,172.8,21.6,3.8600037,-7.57
a176.4x21.6,176.4,21.6,3.5100037,-7.38
a-180x25.2,-180,25.2,-1.2700043,-2.86
a-176.4x25.2,-176.4,25.2,-1.3700043,-2.83
a-172.8x25.2,-172.8,25.2,-1.4899933,-2.79
a-169.2x25.2,-169.2,25.2,-1.6200073,-2.74
a-165.6x25.2,-165.6,25.2,-1.7600006,-2.68
a-162x25.2,-162,25.2,-1.9100037,-2.61
a-158.4x25.2,-158.4,25.2,-2.0600067,-2.53
a-154.8x25.2,-154.8,25.2,-2.2200043,-2.42
a-151.2x25.2,-151.2,25.2,-2.3899963,-2.3
a-147.6x25.2,-147.6,25.2,-2.5600037,-2.13
a-144x25.2,-144,25.2,-2.75,-1.92
a-140.4x25.2,-140.4,25.2,-2.9399963,-1.63
a-136.8x25.2,-136.8,25.2,-3.1400024,-1.26
a-133.2x25.2,-133.2,25.2,-3.3700073,-0.75
a-129.6x25.2,-129.6,25.2,-3.6400055,-0.09
a-126x25.2,-126,25.2,-4.0099945,0.77
a-122.4x25.2,-122.4,25.2,-4.5700012,1.82
a-118.8x25.2,-118.8,25.2,-5.5099976,2.95
a-115.2x25.2,-115.2,25.2,-6.8299988,3.92
a-111.6x25.2,-111.6,25.2,-8.5800003,4.61
a-108x25.2,-108,25.2,-10.7600021,4.93
a-104.4x25.2,-104.4,25.2,-13.2699982,4.91
a-100.8x25.2,-100.8,25.2,-15.8699982,4.61
a-97.2x25.2,-97.2,25.2,-18.0799988,4.07
a-93.6x25.2,-93.6,25.2,-19.8800034,3.26
a-90x25.2,-90,25.2,-21.5800018,2.27
a-86.4x25.2,-86.4,25.2,-23.2399994,1.02
a-82.8x25.2,-82.8,25.2,-24.7599976,-0.58
a-79.2x25.2,-79.2,25.2,-26.0099991,-2.55
a-75.6x25.2,-75.6,25.2,-26.9800018,-4.73
a-72x25.2,-72,25.2,-27.8499985,-6.84
a-68.4x25.2,-68.4,25.2,-28.7900024,-8.69
a-64.8x25.2,-64.8,25.2,-29.7899963,-10.31
a-61.2x25.2,-61.2,25.2,-30.8299988,-11.75
a-57.6x25.2,-57.6,25.2,-31.8800034,-13.07
a-54x25.2,-54,25.2,-32.9400024,-14.31
a-50.4x25.2,-50.4,25.2,-33.9899994,-15.55
a-46.8x25.2,-46.8,25.2,-35.0000031,-16.83
a-43.2x25.2,-43.2,25.2,-35.9600037,-18.23
a-39.6x25.2,-39.6,25.2,-36.8499969,-19.79
a-36x25.2,-36,25.2,-37.6399994,-21.58
a-32.4x25.2,-32.4,25.2,-38.2800003,-23.65
a-28.8x25.2,-28.8,25.2,-38.6899979,-26.08
a-25.2x25.2,-25.2,25.2,-38.7399986,-28.96
a-21.6x25.2,-21.6,25.2,-38.0800003,-32.52
a-18x25.2,-18,25.2,-36.2700005,-36.75
a-14.4x25.2,-14.4,25.2,-32.6600014,-41.43
a-10.8x25.2,-10.8,25.2,-26.8899986,-45.95
a-7.2x25.2,-7.2,25.2,-19.4200008,-49.5
a-3.6x25.2,-3.6,25.2,-11.6200003,-51.29
a0x25.2,0,25.2,-5.5300002,-51.11
a3.6x25.2,3.6,25.2,-2.78,-49.65
a7.2x25.2,7.2,25.2,-1.93,-48.08
a10.8x25.2,10.8,25.2,-2.0299995,-46.8
a14.4x25.2,14.4,25.2,-2.69,-46.14
a18x25.2,18,25.2,-3.5600004,-46.12
a21.6x25.2,21.6,25.2,-4.1699997,-46.45
a25.2x25.2,25.2,25.2,-4.1099998,-46.71
a28.8x25.2,28.8,25.2,-1.9499996,-46.03
a32.4x25.2,32.4,25.2,2.9499985,-43.67
a36x25.2,36,25.2,10.2900009,-39.34
a39.6x25.2,39.6,25.2,18.8599991,-33.2
a43.2x25.2,43.2,25.2,26.8800018,-25.94
a46.8x25.2,46.8,25.2,32.4900009,-18.73
a50.4x25.2,50.4,25.2,34.2299973,-13.4
a54x25.2,54,25.2,33.1200027,-11.11
a57.6x25.2,57.6,25.2,30.9100021,-10.92
a61.2x25.2,61.2,25.2,28.7800034,-11.24
a64.8x25.2,64.8,25.2,27.3100006,-11.12
a68.4x25.2,68.4,25.2,26.6599976,-10.39
a72x25.2,72,25.2,26.7300034,-9.38
a75.6x25.2,75.6,25.2,27.1600021,-8.66
a79.2x25.2,79.2,25.2,27.2300003,-8.63
a82.8x25.2,82.8,25.2,26.7999985,-9.29
a86.4x25.2,86.4,25.2,25.9300018,-10.47
a90x25.2,90,25.2,24.7399979,-11.81
a93.6x25.2,93.6,25.2,23.3400024,-12.94
a97.2x25.2,97.2,25.2,21.8299988,-13.53
a100.8x25.2,100.8,25.2,20.3100006,-13.49
a104.4x25.2,104.4,25.2,18.9300018,-13.12
a108x25.2,108,25.2,17.7300034,-12.65
a111.6x25.2,111.6,25.2,16.6799988,-12.19
a115.2x25.2,115.2,25.2,15.6899994,-11.79
a118.8x25.2,118.8,25.2,14.7200043,-11.41
a122.4x25.2,122.4,25.2,13.7100006,-11
a126x25.2,126,25.2,12.7299957,-10.54
a129.6x25.2,129.6,25.2,11.7899994,-10.08
a133.2x25.2,133.2,25.2,10.8899963,-9.65
a136.8x25.2,136.8,25.2,10.0200073,-9.28
a140.4x25.2,140.4,25.2,9.2100006,-8.96
a144x25.2,144,25.2,8.4400024,-8.68
a147.6x25.2,147.6,25.2,7.7200073,-8.43
a151.2x25.2,151.2,25.2,7.0599945,-8.21
a154.8x25.2,154.8,25.2,6.45,-8
a158.4x25.2,158.4,25.2,5.8799988,-7.8
a162x25.2,162,25.2,5.3600006,-7.62
a165.6x25.2,165.6,25.2,4.8799957,-7.45
a169.2x25.2,169.2,25.2,4.4399994,-7.3
a172.8x25.2,172.8,25.2,4.0399963,-7.14
a176.4x25.2,176.4,25.2,3.6899963,-7
a-180x28.8,-180,28.8,-1.2400055,-2.77
a-176.4x28.8,-176.4,28.8,-1.3299957,-2.72
a-172.8x28.8,-172.8,28.8,-1.4400055,-2.67
a-169.2x28.8,-169.2,28.8,-1.5700043,-2.6
a-165.6x28.8,-165.6,28.8,-1.7000031,-2.54
a-162x28.8,-162,28.8,-1.8399963,-2.46
a-158.4x28.8,-158.4,28.8,-1.9800049,-2.37
a-154.8x28.8,-154.8,28.8,-2.1299927,-2.26
a-151.2x28.8,-151.2,28.8,-2.2700012,-2.13
a-147.6x28.8,-147.6,28.8,-2.4099945,-1.97
a-144x28.8,-144,28.8,-2.5500031,-1.74
a-140.4x28.8,-140.4,28.8,-2.6899963,-1.45
a-136.8x28.8,-136.8,28.8,-2.8100006,-1.05
a-133.2x28.8,-133.2,28.8,-2.9199951,-0.51
a-129.6x28.8,-129.6,28.8,-3.0499939,0.23
a-126x28.8,-126,28.8,-3.2799988,1.19
a-122.4x28.8,-122.4,28.8,-3.7900024,2.34
a-118.8x28.8,-118.8,28.8,-4.8699982,3.45
a-115.2x28.8,-115.2,28.8,-6.4699982,4.28
a-111.6x28.8,-111.6,28.8,-8.4999985,4.72
a-108x28.8,-108,28.8,-10.9100037,4.83
a-104.4x28.8,-104.4,28.8,-13.5599991,4.73
a-100.8x28.8,-100.8,28.8,-16.2599976,4.59
a-97.2x28.8,-97.2,28.8,-18.6000031,4.35
a-93.6x28.8,-93.6,28.8,-20.5800003,3.87
a-90x28.8,-90,28.8,-22.5,3.17
a-86.4x28.8,-86.4,28.8,-24.4000031,2.2
a-82.8x28.8,-82.8,28.8,-26.1100037,0.88
a-79.2x28.8,-79.2,28.8,-27.4800003,-0.81
a-75.6x28.8,-75.6,28.8,-28.4899963,-2.78
a-72x28.8,-72,28.8,-29.3199997,-4.78
a-68.4x28.8,-68.4,28.8,-30.1800018,-6.59
a-64.8x28.8,-64.8,28.8,-31.1199982,-8.19
a-61.2x28.8,-61.2,28.8,-32.1199997,-9.62
a-57.6x28.8,-57.6,28.8,-33.1699966,-10.93
a-54x28.8,-54,28.8,-34.2399979,-12.17
a-50.4x28.8,-50.4,28.8,-35.3300034,-13.39
a-46.8x28.8,-46.8,28.8,-36.4300034,-14.63
a-43.2x28.8,-43.2,28.8,-37.5200012,-15.95
a-39.6x28.8,-39.6,28.8,-38.5900024,-17.41
a-36x28.8,-36,28.8,-39.6299973,-19.05
a-32.4x28.8,-32.4,28.8,-40.5899979,-20.93
a-28.8x28.8,-28.8,28.8,-41.4300034,-23.13
a-25.2x28.8,-25.2,28.8,-42.0600021,-25.74
a-21.6x28.8,-21.6,28.8,-42.1900009,-29.05
a-18x28.8,-18,28.8,-41.1399994,-33.27
a-14.4x28.8,-14.4,28.8,-37.7599998,-38.36
a-10.8x28.8,-10.8,28.8,-31.1099998,-43.66
a-7.2x28.8,-7.2,28.8,-21.6299999,-48.04
a-3.6x28.8,-3.6,28.8,-11.3799995,-50.37
a0x28.8,0,28.8,-3.6400001,-50.32
a3.6x28.8,3.6,28.8,-0.7099999,-48.79
a7.2x28.8,7.2,28.8,-0.1899998,-47.14
a10.8x28.8,10.8,28.8,-0.6800001,-45.73
a14.4x28.8,14.4,28.8,-1.7000002,-44.91
a18x28.8,18,28.8,-2.8599997,-44.7
a21.6x28.8,21.6,28.8,-3.5200001,-44.68
a25.2x28.8,25.2,28.8,-2.9800007,-44.07
a28.8x28.8,28.8,28.8,0.5500004,-41.61
a32.4x28.8,32.4,28.8,7.1600014,-37.07
a36x28.8,36,28.8,15.7400017,-30.85
a39.6x28.8,39.6,28.8,24.6900009,-23.66
a43.2x28.8,43.2,28.8,32.1799973,-16.37
a46.8x28.8,46.8,28.8,36.6000015,-9.96
a50.4x28.8,50.4,28.8,37.0599991,-5.74
a54x28.8,54,28.8,35.1999969,-3.94
a57.6x28.8,57.6,28.8,32.65,-3.73
a61.2x28.8,61.2,28.8,30.3500031,-3.86
a64.8x28.8,64.8,28.8,28.7199966,-3.77
a68.4x28.8,68.4,28.8,27.8099991,-3.46
a72x28.8,72,28.8,27.5400009,-3.16
a75.6x28.8,75.6,28.8,27.5800003,-3.31
a79.2x28.8,79.2,28.8,27.2800034,-4.03
a82.8x28.8,82.8,28.8,26.5700027,-5.17
a86.4x28.8,86.4,28.8,25.5700012,-6.57
a90x28.8,90,28.8,24.4100037,-7.97
a93.6x28.8,93.6,28.8,23.1799988,-9.13
a97.2x28.8,97.2,28.8,21.8999985,-9.88
a100.8x28.8,100.8,28.8,20.5600006,-10.16
a104.4x28.8,104.4,28.8,19.2800003,-10.15
a108x28.8,108,28.8,18.1100006,-10.01
a111.6x28.8,111.6,28.8,17.0399994,-9.82
a115.2x28.8,115.2,28.8,16.0400055,-9.64
a118.8x28.8,118.8,28.8,15.0699951,-9.45
a122.4x28.8,122.4,28.8,14.0900055,-9.22
a126x28.8,126,28.8,13.1100006,-8.94
a129.6x28.8,129.6,28.8,12.1700043,-8.63
a133.2x28.8,133.2,28.8,11.2299927,-8.35
a136.8x28.8,136.8,28.8,10.3300049,-8.1
a140.4x28.8,140.4,28.8,9.4800049,-7.89
a144x28.8,144,28.8,8.6900024,-7.72
a147.6x28.8,147.6,28.8,7.9599976,-7.55
a151.2x28.8,151.2,28.8,7.2799957,-7.41
a154.8x28.8,154.8,28.8,6.6499969,-7.27
a158.4x28.8,158.4,28.8,6.0700012,-7.14
a162x28.8,162,28.8,5.5299988,-7.03
a165.6x28.8,165.6,28.8,5.0399994,-6.92
a169.2x28.8,169.2,28.8,4.5899933,-6.82
a172.8x28.8,172.8,28.8,4.1900055,-6.72
a176.4x28.8,176.4,28.8,3.8200012,-6.62
a-180x32.4,-180,32.4,-1.1900024,-2.68
a-176.4x32.4,-176.4,32.4,-1.2799927,-2.62
a-172.8x32.4,-172.8,32.4,-1.3799927,-2.55
a-169.2x32.4,-169.2,32.4,-1.4999969,-2.47
a-165.6x32.4,-165.6,32.4,-1.6299957,-2.4
a-162x32.4,-162,32.4,-1.7599945,-2.32
a-158.4x32.4,-158.4,32.4,-1.9000031,-2.23
a-154.8x32.4,-154.8,32.4,-2.0200073,-2.13
a-151.2x32.4,-151.2,32.4,-2.1399963,-2
a-147.6x32.4,-147.6,32.4,-2.2500061,-1.84
a-144x32.4,-144,32.4,-2.3399963,-1.62
a-140.4x32.4,-140.4,32.4,-2.4200073,-1.33
a-136.8x32.4,-136.8,32.4,-2.45,-0.95
a-133.2x32.4,-133.2,32.4,-2.4399994,-0.43
a-129.6x32.4,-129.6,32.4,-2.4200043,0.28
a-126x32.4,-126,32.4,-2.5200043,1.19
a-122.4x32.4,-122.4,32.4,-3.0199982,2.24
a-118.8x32.4,-118.8,32.4,-4.3100006,3.11
a-115.2x32.4,-115.2,32.4,-6.2199982,3.63
a-111.6x32.4,-111.6,32.4,-8.5100006,3.79
a-108x32.4,-108,32.4,-11.0599976,3.7
a-104.4x32.4,-104.4,32.4,-13.7699982,3.55
a-100.8x32.4,-100.8,32.4,-16.4600021,3.46
a-97.2x32.4,-97.2,32.4,-18.8800018,3.34
a-93.6x32.4,-93.6,32.4,-20.9899963,3.04
a-90x32.4,-90,32.4,-23.0899963,2.59
a-86.4x32.4,-86.4,32.4,-25.1800018,1.97
a-82.8x32.4,-82.8,32.4,-27.0899994,1.11
a-79.2x32.4,-79.2,32.4,-28.6300018,-0.06
a-75.6x32.4,-75.6,32.4,-29.7499985,-1.54
a-72x32.4,-72,32.4,-30.5899963,-3.22
a-68.4x32.4,-68.4,32.4,-31.3900009,-4.86
a-64.8x32.4,-64.8,32.4,-32.2699997,-6.32
a-61.2x32.4,-61.2,32.4,-33.2499969,-7.65
a-57.6x32.4,-57.6,32.4,-34.3000015,-8.89
a-54x32.4,-54,32.4,-35.3899994,-10.06
a-50.4x32.4,-50.4,32.4,-36.5199982,-11.2
a-46.8x32.4,-46.8,32.4,-37.7,-12.32
a-43.2x32.4,-43.2,32.4,-38.9200027,-13.49
a-39.6x32.4,-39.6,32.4,-40.1600021,-14.75
a-36x32.4,-36,32.4,-41.4300003,-16.14
a-32.4x32.4,-32.4,32.4,-42.6999985,-17.7
a-28.8x32.4,-28.8,32.4,-43.95,-19.48
a-25.2x32.4,-25.2,32.4,-45.1499985,-21.54
a-21.6x32.4,-21.6,32.4,-46.1099991,-24.1
a-18x32.4,-18,32.4,-46.0299988,-27.51
a-14.4x32.4,-14.4,32.4,-43.2199989,-32.06
a-10.8x32.4,-10.8,32.4,-36.0699989,-37.24
a-7.2x32.4,-7.2,32.4,-24.8699997,-41.97
a-3.6x32.4,-3.6,32.4,-12.2800001,-45.02
a0x32.4,0,32.4,-2.71,-46.03
a3.6x32.4,3.6,32.4,0.7699999,-45.66
a7.2x32.4,7.2,32.4,1.3500002,-44.84
a10.8x32.4,10.8,32.4,0.7500002,-43.75
a14.4x32.4,14.4,32.4,-0.3499998,-42.7
a18x32.4,18,32.4,-1.4099998,-41.75
a21.6x32.4,21.6,32.4,-1.5899998,-40.47
a25.2x32.4,25.2,32.4,0.0600002,-37.86
a28.8x32.4,28.8,32.4,5.2900002,-32.83
a32.4x32.4,32.4,32.4,13.1200005,-26.11
a36x32.4,36,32.4,22.0400009,-18.7
a39.6x32.4,39.6,32.4,30.3400024,-11.6
a43.2x32.4,43.2,32.4,36.4900024,-5.63
a46.8x32.4,46.8,32.4,39.4399979,-1.3
a50.4x32.4,50.4,32.4,38.8200012,1.04
a54x32.4,54,32.4,36.4599991,2.04
a57.6x32.4,57.6,32.4,33.7099976,2.37
a61.2x32.4,61.2,32.4,31.2899979,2.54
a64.8x32.4,64.8,32.4,29.4799988,2.71
a68.4x32.4,68.4,32.4,28.3099991,2.73
a72x32.4,72,32.4,27.7300034,2.44
a75.6x32.4,75.6,32.4,27.4199966,1.56
a79.2x32.4,79.2,32.4,26.8599976,0.17
a82.8x32.4,82.8,32.4,26.0199997,-1.4
a86.4x32.4,86.4,32.4,25.0100037,-2.96
a90x32.4,90,32.4,23.9400024,-4.36
a93.6x32.4,93.6,32.4,22.8599991,-5.51
a97.2x32.4,97.2,32.4,21.7599991,-6.39
a100.8x32.4,100.8,32.4,20.5700027,-6.92
a104.4x32.4,104.4,32.4,19.3900009,-7.19
a108x32.4,108,32.4,18.2699966,-7.32
a111.6x32.4,111.6,32.4,17.2200073,-7.37
a115.2x32.4,115.2,32.4,16.2400024,-7.4
a118.8x32.4,118.8,32.4,15.2800018,-7.4
a122.4x32.4,122.4,32.4,14.3200012,-7.36
a126x32.4,126,32.4,13.3699951,-7.24
a129.6x32.4,129.6,32.4,12.4299988,-7.09
a133.2x32.4,133.2,32.4,11.4699982,-6.95
a136.8x32.4,136.8,32.4,10.5399963,-6.85
a140.4x32.4,140.4,32.4,9.6700073,-6.79
a144x32.4,144,32.4,8.8699951,-6.72
a147.6x32.4,147.6,32.4,8.1299957,-6.66
a151.2x32.4,151.2,32.4,7.4399994,-6.59
a154.8x32.4,154.8,32.4,6.8000061,-6.53
a158.4x32.4,158.4,32.4,6.2000061,-6.47
a162x32.4,162,32.4,5.6499939,-6.42
a165.6x32.4,165.6,32.4,5.15,-6.38
a169.2x32.4,169.2,32.4,4.6899994,-6.33
a172.8x32.4,172.8,32.4,4.2800018,-6.29
a176.4x32.4,176.4,32.4,3.9200073,-6.23
a-180x36,-180,36,-1.1199951,-2.6
a-176.4x36,-176.4,36,-1.2000061,-2.52
a-172.8x36,-172.8,36,-1.3000061,-2.43
a-169.2x36,-169.2,36,-1.4199951,-2.35
a-165.6x36,-165.6,36,-1.5499939,-2.26
a-162x36,-162,36,-1.6900024,-2.19
a-158.4x36,-158.4,36,-1.8100067,-2.11
a-154.8x36,-154.8,36,-1.9200012,-2.01
a-151.2x36,-151.2,36,-2.0200012,-1.9
a-147.6x36,-147.6,36,-2.0900024,-1.75
a-144x36,-144,36,-2.1300049,-1.56
a-140.4x36,-140.4,36,-2.1399933,-1.29
a-136.8x36,-136.8,36,-2.0899994,-0.96
a-133.2x36,-133.2,36,-1.9799927,-0.52
a-129.6x36,-129.6,36,-1.8400024,0.05
a-126x36,-126,36,-1.8600006,0.73
a-122.4x36,-122.4,36,-2.4000031,1.44
a-118.8x36,-118.8,36,-3.95,1.91
a-115.2x36,-115.2,36,-6.1199997,2.09
a-111.6x36,-111.6,36,-8.6099991,2.01
a-108x36,-108,36,-11.2399979,1.8
a-104.4x36,-104.4,36,-13.9300018,1.57
a-100.8x36,-100.8,36,-16.5700027,1.43
a-97.2x36,-97.2,36,-18.9900024,1.27
a-93.6x36,-93.6,36,-21.1699966,1.02
a-90x36,-90,36,-23.3700027,0.74
a-86.4x36,-86.4,36,-25.5700012,0.45
a-82.8x36,-82.8,36,-27.6199982,0.09
a-79.2x36,-79.2,36,-29.3599976,-0.44
a-75.6x36,-75.6,36,-30.6799988,-1.25
a-72x36,-72,36,-31.6100006,-2.38
a-68.4x36,-68.4,36,-32.3799988,-3.64
a-64.8x36,-64.8,36,-33.2299988,-4.84
a-61.2x36,-61.2,36,-34.1899994,-5.95
a-57.6x36,-57.6,36,-35.2300018,-7.02
a-54x36,-54,36,-36.3399963,-8.04
a-50.4x36,-50.4,36,-37.5100037,-9.02
a-46.8x36,-46.8,36,-38.7599976,-9.96
a-43.2x36,-43.2,36,-40.0799988,-10.91
a-39.6x36,-39.6,36,-41.4800018,-11.91
a-36x36,-36,36,-42.9300003,-12.97
a-32.4x36,-32.4,36,-44.4499985,-14.11
a-28.8x36,-28.8,36,-46.0399963,-15.34
a-25.2x36,-25.2,36,-47.6899994,-16.66
a-21.6x36,-21.6,36,-49.3100037,-18.11
a-18x36,-18,36,-50.0699997,-20.06
a-14.4x36,-14.4,36,-47.9300018,-23.07
a-10.8x36,-10.8,36,-40.7400009,-27.03
a-7.2x36,-7.2,36,-28.6300018,-31.28
a-3.6x36,-3.6,36,-14.5299992,-34.92
a0x36,0,36,-3.5,-37.74
a3.6x36,3.6,36,1.0700001,-39.74
a7.2x36,7.2,36,2.3600004,-40.71
a10.8x36,10.8,36,2.1799995,-40.51
a14.4x36,14.4,36,1.4699999,-39.23
a18x36,18,36,1.1000004,-36.82
a21.6x36,21.6,36,2.1000008,-33.04
a25.2x36,25.2,36,5.3900002,-27.32
a28.8x36,28.8,36,11.9900009,-19.66
a32.4x36,32.4,36,20.0799995,-11.66
a36x36,36,36,28.1699982,-4.43
a39.6x36,39.6,36,34.8700012,1.17
a43.2x36,43.2,36,39.2199982,4.7
a46.8x36,46.8,36,40.7599976,6.25
a50.4x36,50.4,36,39.5199982,6.4
a54x36,54,36,36.9499969,6.3
a57.6x36,57.6,36,34.1300034,6.47
a61.2x36,61.2,36,31.6199997,6.78
a64.8x36,64.8,36,29.6599991,7.02
a68.4x36,68.4,36,28.2800003,6.96
a72x36,72,36,27.4199982,6.44
a75.6x36,75.6,36,26.7799973,5.25
a79.2x36,79.2,36,26.0399979,3.57
a82.8x36,82.8,36,25.1800034,1.77
a86.4x36,86.4,36,24.2800003,0.1
a90x36,90,36,23.3499985,-1.33
a93.6x36,93.6,36,22.4100021,-2.48
a97.2x36,97.2,36,21.4299973,-3.39
a100.8x36,100.8,36,20.3800003,-4.03
a104.4x36,104.4,36,19.3099991,-4.43
a108x36,108,36,18.25,-4.71
a111.6x36,111.6,36,17.2399963,-4.94
a115.2x36,115.2,36,16.2700012,-5.15
a118.8x36,118.8,36,15.3399994,-5.33
a122.4x36,122.4,36,14.4200073,-5.44
a126x36,126,36,13.5099945,-5.46
a129.6x36,129.6,36,12.5600037,-5.45
a133.2x36,133.2,36,11.5899933,-5.47
a136.8x36,136.8,36,10.6299927,-5.54
a140.4x36,140.4,36,9.7499939,-5.63
a144x36,144,36,8.9499969,-5.71
a147.6x36,147.6,36,8.2200073,-5.76
a151.2x36,151.2,36,7.5299957,-5.77
a154.8x36,154.8,36,6.8799927,-5.78
a158.4x36,158.4,36,6.2799927,-5.79
a162x36,162,36,5.7200012,-5.81
a165.6x36,165.6,36,5.2099976,-5.83
a169.2x36,169.2,36,4.7499969,-5.84
a172.8x36,172.8,36,4.3399994,-5.85
a176.4x36,176.4,36,3.9800049,-5.85
a-180x39.6,-180,39.6,-1.0399933,-2.54
a-176.4x39.6,-176.4,39.6,-1.1,-2.44
a-172.8x39.6,-172.8,39.6,-1.1900055,-2.33
a-169.2x39.6,-169.2,39.6,-1.3200043,-2.22
a-165.6x39.6,-165.6,39.6,-1.4700073,-2.13
a-162x39.6,-162,39.6,-1.6100006,-2.06
a-158.4x39.6,-158.4,39.6,-1.7300049,-1.99
a-154.8x39.6,-154.8,39.6,-1.8199951,-1.92
a-151.2x39.6,-151.2,39.6,-1.8899963,-1.83
a-147.6x39.6,-147.6,39.6,-1.9299988,-1.72
a-144x39.6,-144,39.6,-1.9199982,-1.55
a-140.4x39.6,-140.4,39.6,-1.8700043,-1.33
a-136.8x39.6,-136.8,39.6,-1.7599976,-1.06
a-133.2x39.6,-133.2,39.6,-1.5899933,-0.76
a-129.6x39.6,-129.6,39.6,-1.4099945,-0.45
a-126x39.6,-126,39.6,-1.4100037,-0.15
a-122.4x39.6,-122.4,39.6,-2.0599991,0.08
a-118.8x39.6,-118.8,39.6,-3.8200027,0.13
a-115.2x39.6,-115.2,39.6,-6.1899994,0.02
a-111.6x39.6,-111.6,39.6,-8.7899994,-0.21
a-108x39.6,-108,39.6,-11.4499969,-0.5
a-104.4x39.6,-104.4,39.6,-14.1,-0.79
a-100.8x39.6,-100.8,39.6,-16.6599991,-1.06
a-97.2x39.6,-97.2,39.6,-19.0600021,-1.32
a-93.6x39.6,-93.6,39.6,-21.2499985,-1.6
a-90x39.6,-90,39.6,-23.4499969,-1.8
a-86.4x39.6,-86.4,39.6,-25.6299988,-1.89
a-82.8x39.6,-82.8,39.6,-27.7199966,-1.88
a-79.2x39.6,-79.2,39.6,-29.6099976,-1.87
a-75.6x39.6,-75.6,39.6,-31.1699966,-1.99
a-72x39.6,-72,39.6,-32.2900009,-2.42
a-68.4x39.6,-68.4,39.6,-33.1100021,-3.12
a-64.8x39.6,-64.8,39.6,-33.9600021,-3.89
a-61.2x39.6,-61.2,39.6,-34.8999985,-4.67
a-57.6x39.6,-57.6,39.6,-35.9500031,-5.44
a-54x39.6,-54,39.6,-37.0599976,-6.21
a-50.4x39.6,-50.4,39.6,-38.2399994,-6.94
a-46.8x39.6,-46.8,39.6,-39.5399963,-7.6
a-43.2x39.6,-43.2,39.6,-40.9500015,-8.27
a-39.6x39.6,-39.6,39.6,-42.4599976,-8.95
a-36x39.6,-36,39.6,-44.0599976,-9.64
a-32.4x39.6,-32.4,39.6,-45.7399994,-10.34
a-28.8x39.6,-28.8,39.6,-47.5199997,-11.01
a-25.2x39.6,-25.2,39.6,-49.3999985,-11.59
a-21.6x39.6,-21.6,39.6,-51.3499969,-11.95
a-18x39.6,-18,39.6,-52.5199966,-12.38
a-14.4x39.6,-14.4,39.6,-50.8399979,-13.48
a-10.8x39.6,-10.8,39.6,-43.9799988,-15.56
a-7.2x39.6,-7.2,39.6,-31.9500015,-18.53
a-3.6x39.6,-3.6,39.6,-17.6700005,-22.1
a0x39.6,0,39.6,-6.1300001,-26.36
a3.6x39.6,3.6,39.6,-0.15,-30.74
a7.2x39.6,7.2,39.6,2.6100004,-33.83
a10.8x39.6,10.8,39.6,3.5999996,-34.92
a14.4x39.6,14.4,39.6,3.9600006,-33.59
a18x39.6,18,39.6,4.9200001,-29.49
a21.6x39.6,21.6,39.6,7.6800007,-22.49
a25.2x39.6,25.2,39.6,12.7000015,-13.39
a28.8x39.6,28.8,39.6,19.6099998,-4.19
a32.4x39.6,32.4,39.6,26.7199989,3.45
a36x39.6,36,39.6,32.8899994,8.81
a39.6x39.6,39.6,39.6,37.4,11.68
a43.2x39.6,43.2,39.6,39.9299973,12.29
a46.8x39.6,46.8,39.6,40.5000031,11.25
a50.4x39.6,50.4,39.6,39.1800018,9.59
a54x39.6,54,39.6,36.7600021,8.38
a57.6x39.6,57.6,39.6,34.0399994,8.11
a61.2x39.6,61.2,39.6,31.5699966,8.32
a64.8x39.6,64.8,39.6,29.5700027,8.57
a68.4x39.6,68.4,39.6,28.0400024,8.56
a72x39.6,72,39.6,26.9199982,8.12
a75.6x39.6,75.6,39.6,25.9599976,7.12
a79.2x39.6,79.2,39.6,25.0300034,5.67
a82.8x39.6,82.8,39.6,24.1800034,4.06
a86.4x39.6,86.4,39.6,23.4000031,2.49
