index,x,y,dx,dy
a-57.6x111.6,-57.6,111.6,-4.469839406,-3.441806532
a-54x111.6,-54,111.6,-4.710329582,-3.207669517
a-50.4x111.6,-50.4,111.6,-4.938420801,-2.951350006
a-46.8x111.6,-46.8,111.6,-5.149242432,-2.670191926
a-43.2x111.6,-43.2,111.6,-5.339767183,-2.362969332
a-39.6x111.6,-39.6,111.6,-5.504492888,-2.04479785
a-36x111.6,-36,111.6,-5.63794785,-1.689196494
a-32.4x111.6,-32.4,111.6,-5.734698587,-1.322261308
a-28.8x111.6,-28.8,111.6,-5.791079976,-0.940000348
a-25.2x111.6,-25.2,111.6,-5.802173517,-0.548942229
a-21.6x111.6,-21.6,111.6,-5.767608021,-0.158230211
a-18x111.6,-18,111.6,-5.687054718,0.225233538
a-14.4x111.6,-14.4,111.6,-5.564261981,0.594141635
a-10.8x111.6,-10.8,111.6,-5.404226311,0.933460089
a-7.2x111.6,-7.2,111.6,-5.212051239,1.246542596
a-3.6x111.6,-3.6,111.6,-4.994051838,1.535288011
a0x111.6,0,111.6,-4.759034238,1.778531767
a3.6x111.6,3.6,111.6,-4.513290229,1.994456731
a7.2x111.6,7.2,111.6,-4.261272028,2.17132672
a10.8x111.6,10.8,111.6,-4.007257845,2.321051187
a14.4x111.6,14.4,111.6,-3.757568396,2.448687505
a18x111.6,18,111.6,-3.512061423,2.545384391
a21.6x111.6,21.6,111.6,-3.273742891,2.618835695
a25.2x111.6,25.2,111.6,-3.042845647,2.674637284
a28.8x111.6,28.8,111.6,-2.818190466,2.716880404
a32.4x111.6,32.4,111.6,-2.60117809,2.737920054
a36x111.6,36,111.6,-2.393538437,2.7514285
a39.6x111.6,39.6,111.6,-2.190110891,2.742969053
a43.2x111.6,43.2,111.6,-1.995603767,2.728222909
a46.8x111.6,46.8,111.6,-1.809166082,2.696499408
a50.4x111.6,50.4,111.6,-1.627605019,2.656373459
a54x111.6,54,111.6,-1.456123228,2.607084111
a57.6x111.6,57.6,111.6,-1.291639722,2.549305268
a61.2x111.6,61.2,111.6,-1.133025131,2.465196005
a64.8x111.6,64.8,111.6,-0.987350282,2.380779865
a68.4x111.6,68.4,111.6,-0.848579387,2.288537874
a72x111.6,72,111.6,-0.722564129,2.18750841
a75.6x111.6,75.6,111.6,-0.609433199,2.070199519
a79.2x111.6,79.2,111.6,-0.508430091,1.945879878
a82.8x111.6,82.8,111.6,-0.427412097,1.817396787
a86.4x111.6,86.4,111.6,-0.360053273,1.680982167
a90x111.6,90,111.6,-0.312691126,1.550022395
a93.6x111.6,93.6,111.6,-0.282376059,1.409534926
a97.2x111.6,97.2,111.6,-0.268846657,1.279130948
a100.8x111.6,100.8,111.6,-0.273693019,1.153020087
a104.4x111.6,104.4,111.6,-0.287943612,1.040337032
a108x111.6,108,111.6,-0.318267974,0.931089905
a111.6x111.6,111.6,111.6,-0.351658518,0.833596716
a115.2x111.6,115.2,111.6,-0.396954538,0.746415251
a118.8x111.6,118.8,111.6,-0.443011144,0.669785582
a122.4x111.6,122.4,111.6,-0.496921567,0.599716656
a126x111.6,126,111.6,-0.551688607,0.538425517
a129.6x111.6,129.6,111.6,-0.610150202,0.485436176
a133.2x111.6,133.2,111.6,-0.671388943,0.439498221
a136.8x111.6,136.8,111.6,-0.732791452,0.40478592
a140.4x111.6,140.4,111.6,-0.795855256,0.37792657
a144x111.6,144,111.6,-0.857818083,0.360428186
a147.6x111.6,147.6,111.6,-0.919237651,0.352521811
a151.2x111.6,151.2,111.6,-0.976651665,0.351768913
a154.8x111.6,154.8,111.6,-1.031600662,0.359820624
a158.4x111.6,158.4,111.6,-1.079807256,0.373272318
a162x111.6,162,111.6,-1.123797143,0.393705461
a165.6x111.6,165.6,111.6,-1.158980245,0.42281697
a169.2x111.6,169.2,111.6,-1.189495836,0.455672145
a172.8x111.6,172.8,111.6,-1.208243963,0.489074919
a176.4x111.6,176.4,111.6,-1.224224664,0.527916998
a-180x115.2,-180,115.2,1.90559407,-1.457856667
a-176.4x115.2,-176.4,115.2,1.911840595,-1.579002721
a-172.8x115.2,-172.8,115.2,1.912563758,-1.707238485
a-169.2x115.2,-169.2,115.2,1.900832585,-1.842175207
a-165.6x115.2,-165.6,115.2,1.884562362,-1.984314951
a-162x115.2,-162,115.2,1.852109094,-2.13389709
a-158.4x115.2,-158.4,115.2,1.813751606,-2.287429318
a-154.8x115.2,-154.8,115.2,1.756944271,-2.443401639
a-151.2x115.2,-151.2,115.2,1.691149549,-2.606141097
a-147.6x115.2,-147.6,115.2,1.606763956,-2.770767305
a-144x115.2,-144,115.2,1.508947878,-2.936703023
a-140.4x115.2,-140.4,115.2,1.39304512,-3.102423286
a-136.8x115.2,-136.8,115.2,1.260552559,-3.266469117
a-133.2x115.2,-133.2,115.2,1.108896314,-3.427165174
a-129.6x115.2,-129.6,115.2,0.941207838,-3.580312362
a-126x115.2,-126,115.2,0.753073892,-3.727080233
a-122.4x115.2,-122.4,115.2,0.552314116,-3.863445374
a-118.8x115.2,-118.8,115.2,0.330812419,-3.987398341
a-115.2x115.2,-115.2,115.2,0.099372793,-4.095828112
a-111.6x115.2,-111.6,115.2,-0.148858369,-4.191557117
a-108x115.2,-108,115.2,-0.406674094,-4.263814227
a-104.4x115.2,-104.4,115.2,-0.675299577,-4.32163206
a-100.8x115.2,-100.8,115.2,-0.951955815,-4.361828553
a-97.2x115.2,-97.2,115.2,-1.233998299,-4.378073427
a-93.6x115.2,-93.6,115.2,-1.522182755,-4.367101404
a-90x115.2,-90,115.2,-1.81043121,-4.350808445
a-86.4x115.2,-86.4,115.2,-2.101743068,-4.311658001
a-82.8x115.2,-82.8,115.2,-2.38987934,-4.236817678
a-79.2x115.2,-79.2,115.2,-2.674749538,-4.148933858
a-75.6x115.2,-75.6,115.2,-2.954801389,-4.035494155
a-72x115.2,-72,115.2,-3.226095155,-3.90343057
a-68.4x115.2,-68.4,115.2,-3.490426296,-3.755258941
a-64.8x115.2,-64.8,115.2,-3.743597406,-3.589770139
a-61.2x115.2,-61.2,115.2,-3.988374322,-3.400998839
a-57.6x115.2,-57.6,115.2,-4.220101521,-3.195794925
a-54x115.2,-54,115.2,-4.440603865,-2.970182701
a-50.4x115.2,-50.4,115.2,-4.645463275,-2.725798506
a-46.8x115.2,-46.8,115.2,-4.833649255,-2.461792867
a-43.2x115.2,-43.2,115.2,-5.001585423,-2.188151072
a-39.6x115.2,-39.6,115.2,-5.145307703,-1.87852719
a-36x115.2,-36,115.2,-5.260712661,-1.559835671
a-32.4x115.2,-32.4,115.2,-5.344368905,-1.228464678
a-28.8x115.2,-28.8,115.2,-5.392569947,-0.884469596
a-25.2x115.2,-25.2,115.2,-5.40378035,-0.535286756
a-21.6x115.2,-21.6,115.2,-5.376197827,-0.189286873
a-18x115.2,-18,115.2,-5.311386833,0.150336603
a-14.4x115.2,-14.4,115.2,-5.210640786,0.474765807
a-10.8x115.2,-10.8,115.2,-5.076816761,0.787814983
a-7.2x115.2,-7.2,115.2,-4.915794541,1.074918557
a-3.6x115.2,-3.6,115.2,-4.731866769,1.3281601
a0x115.2,0,115.2,-4.530899776,1.564856211
a3.6x115.2,3.6,115.2,-4.319243279,1.765379124
a7.2x115.2,7.2,115.2,-4.09941397,1.943538843
a10.8x115.2,10.8,115.2,-3.873818602,2.09246775
a14.4x115.2,14.4,115.2,-3.651239329,2.21124958
a18x115.2,18,115.2,-3.430380163,2.312554675
a21.6x115.2,21.6,115.2,-3.212527814,2.393723136
a25.2x115.2,25.2,115.2,-3.000639387,2.455834928
a28.8x115.2,28.8,115.2,-2.793392482,2.496656547
a32.4x115.2,32.4,115.2,-2.591978395,2.527088145
a36x115.2,36,115.2,-2.397499401,2.536530001
a39.6x115.2,39.6,115.2,-2.208529041,2.542416431
a43.2x115.2,43.2,115.2,-2.026334414,2.528931668
a46.8x115.2,46.8,115.2,-1.851646303,2.50962347
a50.4x115.2,50.4,115.2,-1.68198633,2.47537916
a54x115.2,54,115.2,-1.521505251,2.429091418
a57.6x115.2,57.6,115.2,-1.367392269,2.370288865
a61.2x115.2,61.2,115.2,-1.221518378,2.313341026
a64.8x115.2,64.8,115.2,-1.085331579,2.239053712
a68.4x115.2,68.4,115.2,-0.95648769,2.152871183
a72x115.2,72,115.2,-0.840166874,2.05571991
a75.6x115.2,75.6,115.2,-0.736339669,1.956033306
a79.2x115.2,79.2,115.2,-0.642611818,1.848054866
a82.8x115.2,82.8,115.2,-0.566734938,1.732180842
a86.4x115.2,86.4,115.2,-0.501991381,1.615818544
a90x115.2,90,115.2,-0.455207073,1.491638137
a93.6x115.2,93.6,115.2,-0.422292646,1.377153133
a97.2x115.2,97.2,115.2,-0.404042477,1.260125162
a100.8x115.2,100.8,115.2,-0.401295073,1.149569925
a104.4x115.2,104.4,115.2,-0.40733139,1.039540708
a108x115.2,108,115.2,-0.427785022,0.944145455
a111.6x115.2,111.6,115.2,-0.451234765,0.854112704
a115.2x115.2,115.2,115.2,-0.486854606,0.771821509
a118.8x115.2,118.8,115.2,-0.523106239,0.696680578
a122.4x115.2,122.4,115.2,-0.568234167,0.631234325
a126x115.2,126,115.2,-0.613030262,0.572981678
a129.6x115.2,129.6,115.2,-0.663209125,0.522219414
a133.2x115.2,133.2,115.2,-0.714662791,0.481194859
a136.8x115.2,136.8,115.2,-0.767374176,0.44572819
a140.4x115.2,140.4,115.2,-0.821258077,0.419343796
a144x115.2,144,115.2,-0.874206145,0.399622124
a147.6x115.2,147.6,115.2,-0.926556162,0.387885243
a151.2x115.2,151.2,115.2,-0.975598593,0.384620213
a154.8x115.2,154.8,115.2,-1.022651363,0.387715452
a158.4x115.2,158.4,115.2,-1.063643799,0.399017539
a162x115.2,162,115.2,-1.101507023,0.416360707
a165.6x115.2,165.6,115.2,-1.131479179,0.435712305
a169.2x115.2,169.2,115.2,-1.158400273,0.459807322
a172.8x115.2,172.8,115.2,-1.174204527,0.489304826
a176.4x115.2,176.4,115.2,-1.188495964,0.518133867
a-180x118.8,-180,118.8,1.790103156,-1.480202326
a-176.4x118.8,-176.4,118.8,1.790675293,-1.592925678
a-172.8x118.8,-172.8,118.8,1.783732715,-1.711348861
a-169.2x118.8,-169.2,118.8,1.766515601,-1.836741183
a-165.6x118.8,-165.6,118.8,1.742897509,-1.967515019
a-162x118.8,-162,118.8,1.70599432,-2.102694317
a-158.4x118.8,-158.4,118.8,1.662230922,-2.242942582
a-154.8x118.8,-154.8,118.8,1.602385203,-2.389182711
a-151.2x118.8,-151.2,118.8,1.533000332,-2.536394708
a-147.6x118.8,-147.6,118.8,1.447164959,-2.685893045
a-144x118.8,-144,118.8,1.349330942,-2.836584079
a-140.4x118.8,-140.4,118.8,1.234788091,-2.986864983
a-136.8x118.8,-136.8,118.8,1.105970859,-3.134191073
a-133.2x118.8,-133.2,118.8,0.959217237,-3.277570557
a-129.6x118.8,-129.6,118.8,0.79979414,-3.41562898
a-126x118.8,-126,118.8,0.620774647,-3.544995669
a-122.4x118.8,-122.4,118.8,0.432123477,-3.662292688
a-118.8x118.8,-118.8,118.8,0.224796047,-3.76939635
a-115.2x118.8,-115.2,118.8,0.007893853,-3.864608722
a-111.6x118.8,-111.6,118.8,-0.223144114,-3.944793235
a-108x118.8,-108,118.8,-0.462810147,-4.010011974
a-104.4x118.8,-104.4,118.8,-0.711936953,-4.058140368
a-100.8x118.8,-100.8,118.8,-0.9684155,-4.09010961
a-97.2x118.8,-97.2,118.8,-1.22923044,-4.099811932
a-93.6x118.8,-93.6,118.8,-1.496214544,-4.094647297
a-90x118.8,-90,118.8,-1.762111334,-4.066697153
a-86.4x118.8,-86.4,118.8,-2.031485448,-4.017397023
a-82.8x118.8,-82.8,118.8,-2.297339505,-3.951766756
a-79.2x118.8,-79.2,118.8,-2.560889694,-3.872466713
a-75.6x118.8,-75.6,118.8,-2.819115071,-3.762340215
a-72x118.8,-72,118.8,-3.070629711,-3.637343425
a-68.4x118.8,-68.4,118.8,-3.31528767,-3.49686496
a-64.8x118.8,-64.8,118.8,-3.549316442,-3.337369682
a-61.2x118.8,-61.2,118.8,-3.775012008,-3.162689522
a-57.6x118.8,-57.6,118.8,-3.987170451,-2.969122815
a-54x118.8,-54,118.8,-4.188686441,-2.758160026
a-50.4x118.8,-50.4,118.8,-4.373834633,-2.530011028
a-46.8x118.8,-46.8,118.8,-4.543974358,-2.287083802
a-43.2x118.8,-43.2,118.8,-4.692931995,-2.017692052
a-39.6x118.8,-39.6,118.8,-4.821085417,-1.743711529
a-36x118.8,-36,118.8,-4.922111293,-1.457246025
a-32.4x118.8,-32.4,118.8,-4.996457989,-1.151226559
a-28.8x118.8,-28.8,118.8,-5.039329112,-0.841299593
a-25.2x118.8,-25.2,118.8,-5.051123659,-0.529180106
a-21.6x118.8,-21.6,118.8,-5.029602209,-0.21498287
a-18x118.8,-18,118.8,-4.976412174,0.090822648
a-14.4x118.8,-14.4,118.8,-4.892295808,0.388055496
a-10.8x118.8,-10.8,118.8,-4.781134126,0.662990797
a-7.2x118.8,-7.2,118.8,-4.645729409,0.922059932
a-3.6x118.8,-3.6,118.8,-4.488491212,1.165576731
a0x118.8,0,118.8,-4.316672331,1.376322555
a3.6x118.8,3.6,118.8,-4.13231902,1.56981789
a7.2x118.8,7.2,118.8,-3.939988649,1.734093425
a10.8x118.8,10.8,118.8,-3.742265757,1.878159644
a14.4x118.8,14.4,118.8,-3.542342086,2.003002608
a18x118.8,18,118.8,-3.343777216,2.102584598
a21.6x118.8,21.6,118.8,-3.14577354,2.183377722
a25.2x118.8,25.2,118.8,-2.951738747,2.246619065
a28.8x118.8,28.8,118.8,-2.761315289,2.298350204
a32.4x118.8,32.4,118.8,-2.574673179,2.331118207
a36x118.8,36,118.8,-2.394354381,2.355857905
a39.6x118.8,39.6,118.8,-2.218571512,2.358766152
a43.2x118.8,43.2,118.8,-2.049068061,2.355735994
a46.8x118.8,46.8,118.8,-1.885899199,2.335992995
a50.4x118.8,50.4,118.8,-1.727644525,2.308532132
a54x118.8,54,118.8,-1.578199183,2.272190528
a57.6x118.8,57.6,118.8,-1.433940406,2.228034894
a61.2x118.8,61.2,118.8,-1.297309739,2.164516203
a64.8x118.8,64.8,118.8,-1.171968793,2.097351344
a68.4x118.8,68.4,118.8,-1.051943709,2.022903553
a72x118.8,72,118.8,-0.944929052,1.942449768
a75.6x118.8,75.6,118.8,-0.846890981,1.850166086
a79.2x118.8,79.2,118.8,-0.760377991,1.752853583
a82.8x118.8,82.8,118.8,-0.688635316,1.652619437
a86.4x118.8,86.4,118.8,-0.625900902,1.546514195
a90x118.8,90,118.8,-0.580445056,1.444058357
a93.6x118.8,93.6,118.8,-0.545209255,1.334566433
a97.2x118.8,97.2,118.8,-0.523721916,1.230531597
a100.8x118.8,100.8,118.8,-0.514941289,1.129441405
a104.4x118.8,104.4,118.8,-0.514653809,1.038460327
a108x118.8,108,118.8,-0.526846783,0.946160171
a111.6x118.8,111.6,118.8,-0.542776924,0.863134153
a115.2x118.8,115.2,118.8,-0.570114729,0.78659593
a118.8x118.8,118.8,118.8,-0.598116064,0.719396078
a122.4x118.8,122.4,118.8,-0.634517064,0.656412102
a126x118.8,126,118.8,-0.671285138,0.601121221
a129.6x118.8,129.6,118.8,-0.713623801,0.553477444
a133.2x118.8,133.2,118.8,-0.75648796,0.511973301
a136.8x118.8,136.8,118.8,-0.801283131,0.478368975
a140.4x118.8,140.4,118.8,-0.846924686,0.451040831
a144x118.8,144,118.8,-0.891821465,0.432506681
a147.6x118.8,147.6,118.8,-0.936337578,0.419811269
a151.2x118.8,151.2,118.8,-0.977955145,0.413411239
a154.8x118.8,154.8,118.8,-1.018200077,0.413931017
a158.4x118.8,158.4,118.8,-1.052936291,0.418847937
a162x118.8,162,118.8,-1.085556319,0.428572016
a165.6x118.8,165.6,118.8,-1.110700371,0.444498205
a169.2x118.8,169.2,118.8,-1.133994838,0.464093798
a172.8x118.8,172.8,118.8,-1.147499628,0.484937447
a176.4x118.8,176.4,118.8,-1.159963782,0.508923673
a-180x122.4,-180,122.4,1.682128772,-1.49332972
a-176.4x122.4,-176.4,122.4,1.677545682,-1.598591567
a-172.8x122.4,-172.8,122.4,1.663853797,-1.71224489
a-169.2x122.4,-169.2,122.4,1.642122167,-1.828052538
a-165.6x122.4,-165.6,122.4,1.612691618,-1.948828182
a-162x122.4,-162,122.4,1.572604688,-2.075302565
a-158.4x122.4,-158.4,122.4,1.523660257,-2.204981835
a-154.8x122.4,-154.8,122.4,1.46185454,-2.33628038
a-151.2x122.4,-151.2,122.4,1.39009617,-2.471288734
a-147.6x122.4,-147.6,122.4,1.303916761,-2.606800693
a-144x122.4,-144,122.4,1.206139702,-2.742027839
a-140.4x122.4,-140.4,122.4,1.093678492,-2.875577696
a-136.8x122.4,-136.8,122.4,0.968456731,-3.007104957
a-133.2x122.4,-133.2,122.4,0.827371734,-3.13367029
a-129.6x122.4,-129.6,122.4,0.674739468,-3.254428897
a-126x122.4,-126,122.4,0.506065344,-3.36733958
a-122.4x122.4,-122.4,122.4,0.326705661,-3.473297909
a-118.8x122.4,-118.8,122.4,0.132879389,-3.567692284
a-115.2x122.4,-115.2,122.4,-0.070633597,-3.650056327
a-111.6x122.4,-111.6,122.4,-0.286317064,-3.717038091
a-108x122.4,-108,122.4,-0.509580606,-3.774800089
a-104.4x122.4,-104.4,122.4,-0.740995598,-3.813782847
a-100.8x122.4,-100.8,122.4,-0.979464105,-3.833517649
a-97.2x122.4,-97.2,122.4,-1.220882121,-3.843600201
a-93.6x122.4,-93.6,122.4,-1.468880395,-3.838040461
a-90x122.4,-90,122.4,-1.714053175,-3.804778522
a-86.4x122.4,-86.4,122.4,-1.964746022,-3.756365682
a-82.8x122.4,-82.8,122.4,-2.209942954,-3.698311078
a-79.2x122.4,-79.2,122.4,-2.454191032,-3.608791468
a-75.6x122.4,-75.6,122.4,-2.692392698,-3.516617607
a-72x122.4,-72,122.4,-2.925722294,-3.401065948
a-68.4x122.4,-68.4,122.4,-3.151345284,-3.265625267
a-64.8x122.4,-64.8,122.4,-3.368105653,-3.113468815
a-61.2x122.4,-61.2,122.4,-3.57578102,-2.945991594
a-57.6x122.4,-57.6,122.4,-3.770721576,-2.763221291
a-54x122.4,-54,122.4,-3.955534679,-2.565899496
a-50.4x122.4,-50.4,122.4,-4.123195173,-2.352608511
a-46.8x122.4,-46.8,122.4,-4.278083904,-2.121861843
a-43.2x122.4,-43.2,122.4,-4.411346488,-1.882353446
a-39.6x122.4,-39.6,122.4,-4.52707217,-1.629344799
a-36x122.4,-36,122.4,-4.616586983,-1.356110866
a-32.4x122.4,-32.4,122.4,-4.684261176,-1.085744505
a-28.8x122.4,-28.8,122.4,-4.723072491,-0.80523824
a-25.2x122.4,-25.2,122.4,-4.735813469,-0.521614637
a-21.6x122.4,-21.6,122.4,-4.71969678,-0.24310296
a-18x122.4,-18,122.4,-4.676360841,0.032257376
a-14.4x122.4,-14.4,122.4,-4.607200148,0.297093879
a-10.8x122.4,-10.8,122.4,-4.513204802,0.553799339
a-7.2x122.4,-7.2,122.4,-4.398149275,0.792632721
a-3.6x122.4,-3.6,122.4,-4.265341262,1.00893698
a0x122.4,0,122.4,-4.115888485,1.211043082
a3.6x122.4,3.6,122.4,-3.955798673,1.388385302
a7.2x122.4,7.2,122.4,-3.786309748,1.549954797
a10.8x122.4,10.8,122.4,-3.611137172,1.688210934
a14.4x122.4,14.4,122.4,-3.433330865,1.805228055
a18x122.4,18,122.4,-3.254658392,1.906524559
a21.6x122.4,21.6,122.4,-3.074937786,1.990499303
a25.2x122.4,25.2,122.4,-2.897918332,2.059086789
a28.8x122.4,28.8,122.4,-2.723326953,2.107443685
a32.4x122.4,32.4,122.4,-2.551218211,2.144224773
a36x122.4,36,122.4,-2.385791997,2.165489435
a39.6x122.4,39.6,122.4,-2.221508802,2.179157371
a43.2x122.4,43.2,122.4,-2.064345142,2.177871044
a46.8x122.4,46.8,122.4,-1.912548622,2.168527784
a50.4x122.4,50.4,122.4,-1.764733744,2.147344945
a54x122.4,54,122.4,-1.625681713,2.114542779
a57.6x122.4,57.6,122.4,-1.491301161,2.071724354
a61.2x122.4,61.2,122.4,-1.365070424,2.025885006
a64.8x122.4,64.8,122.4,-1.246946285,1.968122275
a68.4x122.4,68.4,122.4,-1.135711389,1.901533612
a72x122.4,72,122.4,-1.036036521,1.826144925
a75.6x122.4,75.6,122.4,-0.944723481,1.747695197
a79.2x122.4,79.2,122.4,-0.863638657,1.662779488
a82.8x122.4,82.8,122.4,-0.795073045,1.572589116
a86.4x122.4,86.4,122.4,-0.734874611,1.481092916
a90x122.4,90,122.4,-0.689802214,1.384454082
a93.6x122.4,93.6,122.4,-0.653927499,1.293110679
a97.2x122.4,97.2,122.4,-0.629784092,1.200288094
a100.8x122.4,100.8,122.4,-0.616235077,1.111938169
a104.4x122.4,104.4,122.4,-0.611182862,1.021529544
a108x122.4,108,122.4,-0.616802897,0.943061954
a111.6x122.4,111.6,122.4,-0.626688954,0.866920764
a115.2x122.4,115.2,122.4,-0.64644174,0.797476498
a118.8x122.4,118.8,122.4,-0.667113146,0.731319497
a122.4x122.4,122.4,122.4,-0.696542176,0.67327775
a126x122.4,126,122.4,-0.726216841,0.621602765
a129.6x122.4,129.6,122.4,-0.761178278,0.575224647
a133.2x122.4,133.2,122.4,-0.796778627,0.535704333
a136.8x122.4,136.8,122.4,-0.834456727,0.502538466
a140.4x122.4,140.4,122.4,-0.87264998,0.476227188
a144x122.4,144,122.4,-0.910560959,0.455036794
a147.6x122.4,147.6,122.4,-0.948169763,0.440912952
a151.2x122.4,151.2,122.4,-0.983187144,0.432533745
a154.8x122.4,154.8,122.4,-1.017415954,0.429396971
a158.4x122.4,158.4,122.4,-1.046668731,0.431672421
a162x122.4,162,122.4,-1.074760197,0.438957612
a165.6x122.4,165.6,122.4,-1.095637274,0.449376768
a169.2x122.4,169.2,122.4,-1.115759675,0.462707122
a172.8x122.4,172.8,122.4,-1.126732858,0.479469699
a176.4x122.4,176.4,122.4,-1.13746763,0.49775309
a-180x126,-180,126,1.581138152,-1.50480949
a-176.4x126,-176.4,126,1.571986619,-1.603988888
a-172.8x126,-172.8,126,1.552644991,-1.704956348
a-169.2x126,-169.2,126,1.527425345,-1.813217797
a-165.6x126,-165.6,126,1.492925499,-1.925769583
a-162x126,-162,126,1.449885976,-2.041135151
a-158.4x126,-158.4,126,1.397485761,-2.158839912
a-154.8x126,-154.8,126,1.334262055,-2.279482922
a-151.2x126,-151.2,126,1.260349946,-2.401230252
a-147.6x126,-147.6,126,1.175023422,-2.523484145
a-144x126,-144,126,1.07744854,-2.645574409
a-140.4x126,-140.4,126,0.968179246,-2.766669317
a-136.8x126,-136.8,126,0.845656387,-2.883865994
a-133.2x126,-133.2,126,0.711141147,-2.997933235
a-129.6x126,-129.6,126,0.56434627,-3.105238169
a-126x126,-126,126,0.40512334,-3.206411676
a-122.4x126,-122.4,126,0.235313962,-3.298781129
a-118.8x126,-118.8,126,0.052868871,-3.381038364
a-115.2x126,-115.2,126,-0.138197991,-3.452502825
a-111.6x126,-111.6,126,-0.339413727,-3.514585087
a-108x126,-108,126,-0.54843379,-3.55785528
a-104.4x126,-104.4,126,-0.76348062,-3.590585888
a-100.8x126,-100.8,126,-0.985580315,-3.610980916
a-97.2x126,-97.2,126,-1.210132557,-3.611993822
a-93.6x126,-93.6,126,-1.43984991,-3.592615577
a-90x126,-90,126,-1.668264388,-3.569556946
a-86.4x126,-86.4,126,-1.90015126,-3.528935373
a-82.8x126,-82.8,126,-2.126742194,-3.460910614
a-79.2x126,-79.2,126,-2.353436316,-3.385653884
a-75.6x126,-75.6,126,-2.573938639,-3.287688073
a-72x126,-72,126,-2.790153411,-3.177025881
a-68.4x126,-68.4,126,-2.998350043,-3.050624219
a-64.8x126,-64.8,126,-3.198953423,-2.909986619
a-61.2x126,-61.2,126,-3.390292808,-2.752555898
a-57.6x126,-57.6,126,-3.570143685,-2.581634959
a-54x126,-54,126,-3.738811008,-2.394744798
a-50.4x126,-50.4,126,-3.892923782,-2.196589492
a-46.8x126,-46.8,126,-4.033421935,-1.985434439
a-43.2x126,-43.2,126,-4.154561081,-1.762819991
a-39.6x126,-39.6,126,-4.258904728,-1.523376479
a-36x126,-36,126,-4.34075078,-1.285104781
a-32.4x126,-32.4,126,-4.402071873,-1.031251878
a-28.8x126,-28.8,126,-4.438924069,-0.77626026
a-25.2x126,-25.2,126,-4.452349768,-0.520139445
a-21.6x126,-21.6,126,-4.441178546,-0.26342287
a-18x126,-18,126,-4.406215945,-0.013258375
a-14.4x126,-14.4,126,-4.348462739,0.228366926
a-10.8x126,-10.8,126,-4.268978878,0.457416034
a-7.2x126,-7.2,126,-4.171886821,0.674740183
a-3.6x126,-3.6,126,-4.056811572,0.878821875
a0x126,0,126,-3.928584009,1.063918164
a3.6x126,3.6,126,-3.788274276,1.233498581
a7.2x126,7.2,126,-3.639788544,1.382592884
a10.8x126,10.8,126,-3.484459065,1.515271207
a14.4x126,14.4,126,-3.325672646,1.631867266
a18x126,18,126,-3.164452009,1.729816682
a21.6x126,21.6,126,-3.002325085,1.811950024
a25.2x126,25.2,126,-2.841423691,1.877332562
a28.8x126,28.8,126,-2.68155179,1.933078359
a32.4x126,32.4,126,-2.524227662,1.974736974
a36x126,36,126,-2.368771868,2.001874721
a39.6x126,39.6,126,-2.219076522,2.017401543
a43.2x126,43.2,126,-2.072965959,2.022204981
a46.8x126,46.8,126,-1.931732703,2.015439523
a50.4x126,50.4,126,-1.794902608,1.998580086
a54x126,54,126,-1.665223519,1.974634399
a57.6x126,57.6,126,-1.540021672,1.94121187
a61.2x126,61.2,126,-1.422193842,1.895713892
a64.8x126,64.8,126,-1.313001933,1.84452921
a68.4x126,68.4,126,-1.208972563,1.786366872
a72x126,72,126,-1.116403778,1.722687495
a75.6x126,75.6,126,-1.030201557,1.650939067
a79.2x126,79.2,126,-0.954212825,1.575735293
a82.8x126,82.8,126,-0.888910064,1.496767344
a86.4x126,86.4,126,-0.830962813,1.414641788
a90x126,90,126,-0.787230206,1.332384906
a93.6x126,93.6,126,-0.749185773,1.246847532
a97.2x126,97.2,126,-0.724311057,1.164283391
a100.8x126,100.8,126,-0.707119168,1.081637585
a104.4x126,104.4,126,-0.698245931,1.007436637
a108x126,108,126,-0.698427934,0.930851089
a111.6x126,111.6,126,-0.703044588,0.861096114
a115.2x126,115.2,126,-0.716791998,0.795173282
a118.8x126,118.8,126,-0.73196542,0.736279529
a122.4x126,122.4,126,-0.754787047,0.681007086
a126x126,126,126,-0.77726435,0.631472051
a129.6x126,129.6,126,-0.80640536,0.588622719
a133.2x126,133.2,126,-0.835079033,0.552112333
a136.8x126,136.8,126,-0.866735736,0.519695332
a140.4x126,140.4,126,-0.898385864,0.492780647
a144x126,144,126,-0.930266863,0.472613678
a147.6x126,147.6,126,-0.961577756,0.45663331
a151.2x126,151.2,126,-0.990797152,0.44642376
a154.8x126,154.8,126,-1.019733122,0.441204752
a158.4x126,158.4,126,-1.043993246,0.440638
a162x126,162,126,-1.068080403,0.443571585
a165.6x126,165.6,126,-1.085200768,0.449895352
a169.2x126,169.2,126,-1.102593318,0.459637633
a172.8x126,172.8,126,-1.111240326,0.471590793
a176.4x126,176.4,126,-1.120308437,0.484542318
a-180x129.6,-180,129.6,1.487163281,-1.507553907
a-176.4x129.6,-176.4,129.6,1.473944853,-1.598737801
a-172.8x129.6,-172.8,129.6,1.449815997,-1.697699202
a-169.2x129.6,-169.2,129.6,1.421431873,-1.796583116
a-165.6x129.6,-165.6,129.6,1.382770706,-1.898707681
a-162x129.6,-162,129.6,1.337820549,-2.004717031
a-158.4x129.6,-158.4,129.6,1.282098094,-2.113236613
