index,cx,cy,dx,dy
a-3.6x32.4,-15.8757937,-12.62100878,-12.2757937,-45.02100878
a0x32.4,-2.714818343,-13.62881993,-2.714818343,-46.02881993
a3.6x32.4,4.367633058,-13.2626175,0.767633058,-45.6626175
a7.2x32.4,8.552562196,-12.44496338,1.352562196,-44.84496338
a10.8x32.4,11.55013702,-11.35212151,0.750137022,-43.75212151
a14.4x32.4,14.04651093,-10.30061358,-0.353489075,-42.70061358
a18x32.4,16.5934219,-9.347672427,-1.4065781,-41.74767243
a21.6x32.4,20.00730728,-8.07273425,-1.592692715,-40.47273425
a25.2x32.4,25.25973766,-5.456997876,0.059737661,-37.85699788
a28.8x32.4,34.08789956,-0.425175783,5.28789956,-32.82517578
a32.4x32.4,45.52108165,6.286411918,13.12108165,-26.11358808
a36x32.4,58.0364585,13.6979395,22.0364585,-18.7020605
