index,cx,cy,dx,dy,newX,newY
a54x-18,54,-18,-180,0,72.6003723,-80.55924217
a57.6x-18,57.6,-18,-180,0,78.2956009,-79.03546733
a61.2x-18,61.2,-18,-180,0,83.8214035,-77.37486773
a64.8x-18,64.8,-18,-180,0,89.1002045,-75.6109871
a68.4x-18,68.4,-18,-180,0,94.1567688,-73.7599871
a72x-18,72,-18,-180,0,99.0371933,-71.81941455
a75.6x-18,75.6,-18,-180,0,103.7426376,-69.78532252
a79.2x-18,79.2,-18,-180,0,108.2970963,-67.65584951
a82.8x-18,82.8,-18,-180,0,112.7257004,-65.42665711
a86.4x-18,86.4,-18,-180,0,117.0525131,-63.08704921
a90x-18,90,-18,-180,0,121.2971268,-60.60725592
a93.6x-18,93.6,-18,-180,0,125.421524,-57.97015936
a97.2x-18,97.2,-18,-180,0,129.2708282,-55.27001324
a100.8x-18,100.8,-18,-180,0,132.6349792,-52.88434037
a104.4x-18,104.4,-18,-180,0,135.4530945,-50.98692157
a108x-18,108,-18,-180,0,137.769043,-49.63732216
a111.6x-18,111.6,-18,-180,0,139.6905365,-48.85417707
a115.2x-18,115.2,-18,-180,0,141.3192749,-48.46655756
a118.8x-18,118.8,-18,-180,0,142.6853943,-48.3526192
a122.4x-18,122.4,-18,-180,0,143.7998962,-48.50387862
a126x-18,126,-18,-180,0,144.7972565,-48.68652727
a129.6x-18,129.6,-18,-180,0,145.6534119,-48.84963568
a133.2x-18,133.2,-18,-180,0,146.5240173,-48.7179895
a136.8x-18,136.8,-18,-180,0,147.4355621,-48.37033719
a140.4x-18,140.4,-18,-180,0,148.3053589,-48.13168806
a144x-18,144,-18,-180,0,149.3569031,-47.80764986
a147.6x-18,147.6,-18,-180,0,150.9181824,-47.47889347
a151.2x-18,151.2,-18,-180,0,153.6492462,-46.91000547
a154.8x-18,154.8,-18,-180,0,157.4111328,-46.02591364
a158.4x-18,158.4,-18,-180,0,161.4769592,-44.86250022
a162x-18,162,-18,-180,0,165.3227997,-43.68822922
a165.6x-18,165.6,-18,-180,0,168.8509979,-42.6102042
a169.2x-18,169.2,-18,-180,0,172.227829,-41.60842132
a172.8x-18,172.8,-18,-180,0,175.6483459,-40.63000014
a176.4x-18,176.4,-18,-180,0,179.0046234,-39.68461814
a-180x-14.4,-180,-14.4,-180,0,-185.8105774,-24.427692
a-176.4x-14.4,-176.4,-14.4,-180,0,-182.6038971,-24.70456829
a-172.8x-14.4,-172.8,-14.4,-180,0,-179.4226685,-24.98891326
a-169.2x-14.4,-169.2,-14.4,-180,0,-176.2673645,-25.27930353
a-165.6x-14.4,-165.6,-14.4,-180,0,-173.1383514,-25.57506801
a-162x-14.4,-162,-14.4,-180,0,-170.0356598,-25.87587681
a-158.4x-14.4,-158.4,-14.4,-180,0,-166.9600525,-26.18158685
a-154.8x-14.4,-154.8,-14.4,-180,0,-163.9165344,-26.49319187
a-151.2x-14.4,-151.2,-14.4,-180,0,-160.9022675,-26.81033605
a-147.6x-14.4,-147.6,-14.4,-180,0,-157.91745,-27.13363806
a-144x-14.4,-144,-14.4,-180,0,-154.9651184,-27.46505897
a-140.4x-14.4,-140.4,-14.4,-180,0,-152.0426025,-27.80675799
a-136.8x-14.4,-136.8,-14.4,-180,0,-149.1534576,-28.16426948
a-133.2x-14.4,-133.2,-14.4,-180,0,-146.2906799,-28.53960924
a-129.6x-14.4,-129.6,-14.4,-180,0,-143.4523621,-28.93751602
a-126x-14.4,-126,-14.4,-180,0,-140.6359558,-29.3641318
a-122.4x-14.4,-122.4,-14.4,-180,0,-137.8395233,-29.83135087
a-118.8x-14.4,-118.8,-14.4,-180,0,-135.0541229,-30.35536699
a-115.2x-14.4,-115.2,-14.4,-180,0,-132.2671509,-30.94055079
a-111.6x-14.4,-111.6,-14.4,-180,0,-129.4664001,-31.59813706
a-108x-14.4,-108,-14.4,-180,0,-126.6351852,-32.34555152
a-104.4x-14.4,-104.4,-14.4,-180,0,-123.7488556,-33.19594271
a-100.8x-14.4,-100.8,-14.4,-180,0,-120.7828751,-34.15452777
a-97.2x-14.4,-97.2,-14.4,-180,0,-117.6986771,-35.23523198
a-93.6x-14.4,-93.6,-14.4,-180,0,-114.4304962,-36.45722456
a-90x-14.4,-90,-14.4,-180,0,-110.9543839,-37.78817966
a-86.4x-14.4,-86.4,-14.4,-180,0,-107.2999344,-39.18950168
a-82.8x-14.4,-82.8,-14.4,-180,0,-103.6547775,-40.59017085
a-79.2x-14.4,-79.2,-14.4,-180,0,-100.3214111,-41.90600609
a-75.6x-14.4,-75.6,-14.4,-180,0,-97.6418152,-43.07654008
a-72x-14.4,-72,-14.4,-180,0,-95.7767258,-44.0826696
a-68.4x-14.4,-68.4,-14.4,-180,0,-94.4469223,-44.96793204
a-64.8x-14.4,-64.8,-14.4,-180,0,-93.3715057,-45.70794636
a-61.2x-14.4,-61.2,-14.4,-180,0,-92.4441833,-46.29671519
a-57.6x-14.4,-57.6,-14.4,-180,0,-91.4686813,-46.80219815
a-54x-14.4,-54,-14.4,-180,0,-90.3317566,-47.26042074
a-50.4x-14.4,-50.4,-14.4,-180,0,-89.3466187,-47.55756321
a-46.8x-14.4,-46.8,-14.4,-180,0,-88.26577,-47.78160851
a-43.2x-14.4,-43.2,-14.4,-180,0,-87.2040634,-47.99329815
a-39.6x-14.4,-39.6,-14.4,-180,0,-86.180687,-48.30008041
a-36x-14.4,-36,-14.4,-180,0,-84.6884842,-49.26735586
a-32.4x-14.4,-32.4,-14.4,-180,0,-81.1863098,-52.23128981
a-28.8x-14.4,-28.8,-14.4,-180,0,-75.4442291,-56.74688711
a-25.2x-14.4,-25.2,-14.4,-180,0,-68.4981155,-61.33739314
a-21.6x-14.4,-21.6,-14.4,-180,0,-61.3211403,-65.27252379
a-18x-14.4,-18,-14.4,-180,0,-53.9956818,-68.71109886
a-14.4x-14.4,-14.4,-14.4,-180,0,-46.5578156,-71.72911789
a-10.8x-14.4,-10.8,-14.4,-180,0,-39.0438194,-74.34752775
a-7.2x-14.4,-7.2,-14.4,-180,0,-31.5094776,-76.61463538
a-3.6x-14.4,-3.6,-14.4,-180,0,-23.9943142,-78.54064051
a0x-14.4,0,-14.4,-180,0,-16.5284367,-80.11289145
a3.6x-14.4,3.6,-14.4,-180,0,-9.17589,-81.33173104
a7.2x-14.4,7.2,-14.4,-180,0,-2.04878,-82.24645401
a10.8x-14.4,10.8,-14.4,-180,0,4.7082224,-82.8873225
a14.4x-14.4,14.4,-14.4,-180,0,11.062355,-83.3022722
a18x-14.4,18,-14.4,-180,0,17.0939922,-83.54994092
a21.6x-14.4,21.6,-14.4,-180,0,22.9670315,-83.68088556
a25.2x-14.4,25.2,-14.4,-180,0,28.8121033,-83.70101521
a28.8x-14.4,28.8,-14.4,-180,0,34.7047806,-83.5979512
a32.4x-14.4,32.4,-14.4,-180,0,40.6706314,-83.38136878
a36x-14.4,36,-14.4,-180,0,46.6439133,-83.04070687
a39.6x-14.4,39.6,-14.4,-180,0,52.414875,-82.54899428
a43.2x-14.4,43.2,-14.4,-180,0,57.8217506,-81.87596773
a46.8x-14.4,46.8,-14.4,-180,0,62.9241524,-80.97612278
a50.4x-14.4,50.4,-14.4,-180,0,68.2988358,-79.74253809
a54x-14.4,54,-14.4,-180,0,74.1196823,-78.17877659
a57.6x-14.4,57.6,-14.4,-180,0,79.9395218,-76.41653972
a61.2x-14.4,61.2,-14.4,-180,0,85.5815964,-74.53720007
a64.8x-14.4,64.8,-14.4,-180,0,90.9692459,-72.57011226
a68.4x-14.4,68.4,-14.4,-180,0,96.1209183,-70.52277377
a72x-14.4,72,-14.4,-180,0,101.0812607,-68.38788065
a75.6x-14.4,75.6,-14.4,-180,0,105.8782196,-66.15713992
a79.2x-14.4,79.2,-14.4,-180,0,110.5254364,-63.8270167
a82.8x-14.4,82.8,-14.4,-180,0,115.0558395,-61.39227958
a86.4x-14.4,86.4,-14.4,-180,0,119.498497,-58.84996844
a90x-14.4,90,-14.4,-180,0,123.8685532,-56.21691606
a93.6x-14.4,93.6,-14.4,-180,0,128.0850067,-53.49638563
a97.2x-14.4,97.2,-14.4,-180,0,131.7987061,-50.93061767
a100.8x-14.4,100.8,-14.4,-180,0,134.7780457,-48.89848068
a104.4x-14.4,104.4,-14.4,-180,0,137.1190796,-47.51262648
a108x-14.4,108,-14.4,-180,0,139.0306091,-46.52222519
a111.6x-14.4,111.6,-14.4,-180,0,140.6200867,-45.91922895
a115.2x-14.4,115.2,-14.4,-180,0,141.974411,-45.59991181
a118.8x-14.4,118.8,-14.4,-180,0,143.1192627,-45.48793991
a122.4x-14.4,122.4,-14.4,-180,0,144.065918,-45.75343964
a126x-14.4,126,-14.4,-180,0,144.9928894,-46.14351303
a129.6x-14.4,129.6,-14.4,-180,0,145.8707428,-46.36194076
a133.2x-14.4,133.2,-14.4,-180,0,146.7426453,-46.33601277
a136.8x-14.4,136.8,-14.4,-180,0,147.59729,-46.15558456
a140.4x-14.4,140.4,-14.4,-180,0,148.4291992,-45.98611055
a144x-14.4,144,-14.4,-180,0,149.6772308,-45.81257678
a147.6x-14.4,147.6,-14.4,-180,0,151.5476532,-45.40004184
a151.2x-14.4,151.2,-14.4,-180,0,154.6819916,-44.45831683
a154.8x-14.4,154.8,-14.4,-180,0,158.6591034,-43.04647189
a158.4x-14.4,158.4,-14.4,-180,0,162.6688232,-41.58630383
a162x-14.4,162,-14.4,-180,0,166.3659515,-40.29022018
a165.6x-14.4,165.6,-14.4,-180,0,169.7957306,-39.15467377
a169.2x-14.4,169.2,-14.4,-180,0,173.1358185,-38.10417739
a172.8x-14.4,172.8,-14.4,-180,0,176.5312805,-37.09323719
a176.4x-14.4,176.4,-14.4,-180,0,179.8994751,-36.12139066
a-180x-10.8,-180,-10.8,-180,0,-186.072937,-20.58191895
a-176.4x-10.8,-176.4,-10.8,-180,0,-182.8765106,-20.82985618
a-172.8x-10.8,-172.8,-10.8,-180,0,-179.7052765,-21.08283778
a-169.2x-10.8,-169.2,-10.8,-180,0,-176.5600891,-21.33965456
a-165.6x-10.8,-165.6,-10.8,-180,0,-173.4416351,-21.59971899
a-162x-10.8,-162,-10.8,-180,0,-170.3500366,-21.86268546
a-158.4x-10.8,-158.4,-10.8,-180,0,-167.2863922,-22.12831768
a-154.8x-10.8,-154.8,-10.8,-180,0,-164.2568054,-22.39740062
a-151.2x-10.8,-151.2,-10.8,-180,0,-161.2575684,-22.66960047
a-147.6x-10.8,-147.6,-10.8,-180,0,-158.2900085,-22.94571173
a-144x-10.8,-144,-10.8,-180,0,-155.3580322,-23.22746014
a-140.4x-10.8,-140.4,-10.8,-180,0,-152.4600677,-23.51736711
a-136.8x-10.8,-136.8,-10.8,-180,0,-149.5996552,-23.82077666
a-133.2x-10.8,-133.2,-10.8,-180,0,-146.7715607,-24.14125003
a-129.6x-10.8,-129.6,-10.8,-180,0,-143.9745483,-24.48456432
a-126x-10.8,-126,-10.8,-180,0,-141.2064819,-24.85764031
a-122.4x-10.8,-122.4,-10.8,-180,0,-138.4683685,-25.27678451
a-118.8x-10.8,-118.8,-10.8,-180,0,-135.7497711,-25.75873371
a-115.2x-10.8,-115.2,-10.8,-180,0,-133.0379791,-26.31222946
a-111.6x-10.8,-111.6,-10.8,-180,0,-130.3196716,-26.95325038
a-108x-10.8,-108,-10.8,-180,0,-127.5754318,-27.71421145
a-104.4x-10.8,-104.4,-10.8,-180,0,-124.7773132,-28.60566553
a-100.8x-10.8,-100.8,-10.8,-180,0,-121.8933563,-29.6469843
a-97.2x-10.8,-97.2,-10.8,-180,0,-118.8735886,-30.86938808
a-93.6x-10.8,-93.6,-10.8,-180,0,-115.6184921,-32.32806357
a-90x-10.8,-90,-10.8,-180,0,-112.0763092,-34.01178096
a-86.4x-10.8,-86.4,-10.8,-180,0,-108.2828064,-35.88137055
a-82.8x-10.8,-82.8,-10.8,-180,0,-104.497467,-37.79127933
a-79.2x-10.8,-79.2,-10.8,-180,0,-101.1386948,-39.55483308
a-75.6x-10.8,-75.6,-10.8,-180,0,-98.5795441,-41.02256543
a-72x-10.8,-72,-10.8,-180,0,-96.847496,-42.1667587
a-68.4x-10.8,-68.4,-10.8,-180,0,-95.5167007,-43.16069627
a-64.8x-10.8,-64.8,-10.8,-180,0,-94.2984924,-44.09729444
a-61.2x-10.8,-61.2,-10.8,-180,0,-93.2035904,-44.90891535
a-57.6x-10.8,-57.6,-10.8,-180,0,-92.08461,-45.62534011
a-54x-10.8,-54,-10.8,-180,0,-90.7994995,-46.27362847
a-50.4x-10.8,-50.4,-10.8,-180,0,-89.5510178,-46.71823273
a-46.8x-10.8,-46.8,-10.8,-180,0,-88.3352737,-46.89871531
a-43.2x-10.8,-43.2,-10.8,-180,0,-87.2869263,-46.91082161
a-39.6x-10.8,-39.6,-10.8,-180,0,-86.3797989,-46.9159187
a-36x-10.8,-36,-10.8,-180,0,-85.3207703,-47.28977672
a-32.4x-10.8,-32.4,-10.8,-180,0,-82.7565689,-49.27609837
a-28.8x-10.8,-28.8,-10.8,-180,0,-77.8473282,-53.23776336
a-25.2x-10.8,-25.2,-10.8,-180,0,-71.1923294,-57.96953466
a-21.6x-10.8,-21.6,-10.8,-180,0,-63.8856888,-62.26685393
a-18x-10.8,-18,-10.8,-180,0,-56.3853035,-65.99392911
a-14.4x-10.8,-14.4,-10.8,-180,0,-48.7755928,-69.25199084
a-10.8x-10.8,-10.8,-10.8,-180,0,-41.0444794,-72.08824861
a-7.2x-10.8,-7.2,-10.8,-180,0,-33.2548409,-74.51872926
a-3.6x-10.8,-3.6,-10.8,-180,0,-25.4755211,-76.574251
a0x-10.8,0,-10.8,-180,0,-17.7489815,-78.26660999
a3.6x-10.8,3.6,-10.8,-180,0,-10.1547041,-79.5559076
a7.2x-10.8,7.2,-10.8,-180,0,-2.8269811,-80.51648257
a10.8x-10.8,10.8,-10.8,-180,0,4.0955091,-81.18356674
a14.4x-10.8,14.4,-10.8,-180,0,10.5869474,-81.60799888
a18x-10.8,18,-10.8,-180,0,16.7241821,-81.84785456
a21.6x-10.8,21.6,-10.8,-180,0,22.683424,-81.96919894
a25.2x-10.8,25.2,-10.8,-180,0,28.6132088,-81.99311237
a28.8x-10.8,28.8,-10.8,-180,0,34.5864754,-81.90152655
a32.4x-10.8,32.4,-10.8,-180,0,40.6229134,-81.67704873
a36x-10.8,36,-10.8,-180,0,46.7084122,-81.28976566
a39.6x-10.8,39.6,-10.8,-180,0,52.7287216,-80.71069544
a43.2x-10.8,43.2,-10.8,-180,0,58.5688858,-79.90606323
a46.8x-10.8,46.8,-10.8,-180,0,64.2169342,-78.83128542
a50.4x-10.8,50.4,-10.8,-180,0,69.9718704,-77.40622306
a54x-10.8,54,-10.8,-180,0,75.9467239,-75.64300807
a57.6x-10.8,57.6,-10.8,-180,0,81.8474884,-73.68406827
a61.2x-10.8,61.2,-10.8,-180,0,87.5337524,-71.60622252
a64.8x-10.8,64.8,-10.8,-180,0,92.9844055,-69.44777335
a68.4x-10.8,68.4,-10.8,-180,0,98.2005615,-67.21243959
a72x-10.8,72,-10.8,-180,0,103.2278595,-64.89199297
a75.6x-10.8,75.6,-10.8,-180,0,108.1007843,-62.4687056
a79.2x-10.8,79.2,-10.8,-180,0,112.8368912,-59.94097048
a82.8x-10.8,82.8,-10.8,-180,0,117.4660873,-57.32188838
a86.4x-10.8,86.4,-10.8,-180,0,122.0389938,-54.60941381
a90x-10.8,90,-10.8,-180,0,126.4356995,-51.95849348
a93.6x-10.8,93.6,-10.8,-180,0,130.5122986,-49.5437608
a97.2x-10.8,97.2,-10.8,-180,0,133.9344482,-47.58887226
a100.8x-10.8,100.8,-10.8,-180,0,136.3834076,-46.24784133
a104.4x-10.8,104.4,-10.8,-180,0,138.2631531,-45.393256
a108x-10.8,108,-10.8,-180,0,139.857605,-44.78105624
a111.6x-10.8,111.6,-10.8,-180,0,141.1901855,-44.39295181
a115.2x-10.8,115.2,-10.8,-180,0,142.3047333,-44.1762512
a118.8x-10.8,118.8,-10.8,-180,0,143.2449951,-44.06738026
a122.4x-10.8,122.4,-10.8,-180,0,144.086441,-44.19405524
a126x-10.8,126,-10.8,-180,0,145.0163574,-44.34419028
a129.6x-10.8,129.6,-10.8,-180,0,145.8739319,-44.48519708
a133.2x-10.8,133.2,-10.8,-180,0,146.6794891,-44.54678174
a136.8x-10.8,136.8,-10.8,-180,0,147.5374756,-44.52957799
a140.4x-10.8,140.4,-10.8,-180,0,148.5686493,-44.38729409
a144x-10.8,144,-10.8,-180,0,150.3443451,-43.8393309
a147.6x-10.8,147.6,-10.8,-180,0,152.862915,-42.8425111
a151.2x-10.8,151.2,-10.8,-180,0,156.3012695,-41.34904552
a154.8x-10.8,154.8,-10.8,-180,0,160.219162,-39.64782515
a158.4x-10.8,158.4,-10.8,-180,0,164.0084991,-38.08116405
a162x-10.8,162,-10.8,-180,0,167.4953308,-36.74311698
a165.6x-10.8,165.6,-10.8,-180,0,170.8259735,-35.54945799
a169.2x-10.8,169.2,-10.8,-180,0,174.1380768,-34.42615439
a172.8x-10.8,172.8,-10.8,-180,0,177.4972229,-33.35487669
a176.4x-10.8,176.4,-10.8,-180,0,180.8521881,-32.34460401
a-180x-7.2,-180,-7.2,-180,0,-186.3096161,-16.7294087
a-176.4x-7.2,-176.4,-7.2,-180,0,-183.1215515,-16.94864361
a-172.8x-7.2,-172.8,-7.2,-180,0,-179.958374,-17.17060404
a-169.2x-7.2,-169.2,-7.2,-180,0,-176.8214111,-17.39404897
a-165.6x-7.2,-165.6,-7.2,-180,0,-173.7115021,-17.61824051
a-162x-7.2,-162,-7.2,-180,0,-170.6290131,-17.84274922
a-158.4x-7.2,-158.4,-7.2,-180,0,-167.5759125,-18.06728654
a-154.8x-7.2,-154.8,-7.2,-180,0,-164.5574646,-18.29194014
a-151.2x-7.2,-151.2,-7.2,-180,0,-161.5709534,-18.51655377
a-147.6x-7.2,-147.6,-7.2,-180,0,-158.6184235,-18.74174564
a-144x-7.2,-144,-7.2,-180,0,-155.7047729,-18.9687539
a-140.4x-7.2,-140.4,-7.2,-180,0,-152.8308105,-19.20073342
a-136.8x-7.2,-136.8,-7.2,-180,0,-149.999527,-19.44254093
a-133.2x-7.2,-133.2,-7.2,-180,0,-147.2069092,-19.6984574
a-129.6x-7.2,-129.6,-7.2,-180,0,-144.4527893,-19.9748163
a-126x-7.2,-126,-7.2,-180,0,-141.7370758,-20.28016204
a-122.4x-7.2,-122.4,-7.2,-180,0,-139.0626678,-20.63236254
a-118.8x-7.2,-118.8,-7.2,-180,0,-136.4196777,-21.05128901
a-115.2x-7.2,-115.2,-7.2,-180,0,-133.7953033,-21.55011155
a-111.6x-7.2,-111.6,-7.2,-180,0,-131.1765442,-22.15532759
a-108x-7.2,-108,-7.2,-180,0,-128.5419769,-22.9036808
a-104.4x-7.2,-104.4,-7.2,-180,0,-125.8596268,-23.81501102
a-100.8x-7.2,-100.8,-7.2,-180,0,-123.0917892,-24.92290903
a-97.2x-7.2,-97.2,-7.2,-180,0,-120.1726913,-26.29113711
a-93.6x-7.2,-93.6,-7.2,-180,0,-116.9758072,-28.00820862
a-90x-7.2,-90,-7.2,-180,0,-113.4153061,-30.10876483
a-86.4x-7.2,-86.4,-7.2,-180,0,-109.5006332,-32.56189368
a-82.8x-7.2,-82.8,-7.2,-180,0,-105.5575714,-35.11432391
a-79.2x-7.2,-79.2,-7.2,-180,0,-102.0840759,-37.43226176
a-75.6x-7.2,-75.6,-7.2,-180,0,-99.5296249,-39.20979691
a-72x-7.2,-72,-7.2,-180,0,-97.8865433,-40.44157096
a-68.4x-7.2,-68.4,-7.2,-180,0,-96.5900497,-41.44783443
a-64.8x-7.2,-64.8,-7.2,-180,0,-95.3322144,-42.4478944
a-61.2x-7.2,-61.2,-7.2,-180,0,-94.0638275,-43.39219394
a-57.6x-7.2,-57.6,-7.2,-180,0,-92.8488617,-44.21329252
a-54x-7.2,-54,-7.2,-180,0,-91.4376144,-44.97047979
a-50.4x-7.2,-50.4,-7.2,-180,0,-89.8740387,-45.53767378
a-46.8x-7.2,-46.8,-7.2,-180,0,-88.4708862,-45.73160972
a-43.2x-7.2,-43.2,-7.2,-180,0,-87.3578949,-45.68252025
a-39.6x-7.2,-39.6,-7.2,-180,0,-86.5105896,-45.50492174
a-36x-7.2,-36,-7.2,-180,0,-85.7224045,-45.42443756
a-32.4x-7.2,-32.4,-7.2,-180,0,-83.8429031,-46.76177102
a-28.8x-7.2,-28.8,-7.2,-180,0,-79.8876648,-50.00925527
a-25.2x-7.2,-25.2,-7.2,-180,0,-73.7323151,-54.58209823
a-21.6x-7.2,-21.6,-7.2,-180,0,-66.497963,-59.1831042
a-18x-7.2,-18,-7.2,-180,0,-58.8592949,-63.22029355
a-14.4x-7.2,-14.4,-7.2,-180,0,-51.0265961,-66.7512584
a-10.8x-7.2,-10.8,-7.2,-180,0,-43.0749359,-69.82207639
a-7.2x-7.2,-7.2,-7.2,-180,0,-35.0386696,-72.43729586
a-3.6x-7.2,-3.6,-7.2,-180,0,-26.9863377,-74.64585221
a0x-7.2,0,-7.2,-180,0,-18.9817734,-76.45931859
a3.6x-7.2,3.6,-7.2,-180,0,-11.1463261,-77.82151818
a7.2x-7.2,7.2,-7.2,-180,0,-3.6393988,-78.81822457
a10.8x-7.2,10.8,-7.2,-180,0,3.4222634,-79.50118693
a14.4x-7.2,14.4,-7.2,-180,0,10.0309639,-79.9275327
a18x-7.2,18,-7.2,-180,0,16.2733021,-80.16345075
a21.6x-7.2,21.6,-7.2,-180,0,22.3142357,-80.27402169
a25.2x-7.2,25.2,-7.2,-180,0,28.3312244,-80.30335949
a28.8x-7.2,28.8,-7.2,-180,0,34.4147491,-80.22173293
a32.4x-7.2,32.4,-7.2,-180,0,40.5847168,-79.97586877
a36x-7.2,36,-7.2,-180,0,46.8528442,-79.51774489
a39.6x-7.2,39.6,-7.2,-180,0,53.1693344,-78.81860702
a43.2x-7.2,43.2,-7.2,-180,0,59.463089,-77.84945455
a46.8x-7.2,46.8,-7.2,-180,0,65.6683197,-76.55972597
a50.4x-7.2,50.4,-7.2,-180,0,71.8446579,-74.91598018
a54x-7.2,54,-7.2,-180,0,77.9957581,-72.9613975
a57.6x-7.2,57.6,-7.2,-180,0,83.9698257,-70.81925287
a61.2x-7.2,61.2,-7.2,-180,0,89.6815796,-68.55937808
a64.8x-7.2,64.8,-7.2,-180,0,95.129921,-66.22601196
a68.4x-7.2,68.4,-7.2,-180,0,100.3688583,-63.82201886
a72x-7.2,72,-7.2,-180,0,105.4366379,-61.33398671
a75.6x-7.2,75.6,-7.2,-180,0,110.378479,-58.73081202
a79.2x-7.2,79.2,-7.2,-180,0,115.1948395,-56.014807
a82.8x-7.2,82.8,-7.2,-180,0,119.8891983,-53.25584023
a86.4x-7.2,86.4,-7.2,-180,0,124.4942703,-50.54327161
a90x-7.2,90,-7.2,-180,0,128.7597504,-48.11399504
a93.6x-7.2,93.6,-7.2,-180,0,132.3420105,-46.26547116
a97.2x-7.2,97.2,-7.2,-180,0,135.1510925,-45.07921109
a100.8x-7.2,100.8,-7.2,-180,0,137.1911469,-44.45358894
a104.4x-7.2,104.4,-7.2,-180,0,138.8382568,-43.98500644
a108x-7.2,108,-7.2,-180,0,140.3093109,-43.69679679
a111.6x-7.2,111.6,-7.2,-180,0,141.5061646,-43.55803807
a115.2x-7.2,115.2,-7.2,-180,0,142.4561768,-43.54724634
a118.8x-7.2,118.8,-7.2,-180,0,143.2438049,-43.55036984
a122.4x-7.2,122.4,-7.2,-180,0,144.0336151,-43.55003431
a126x-7.2,126,-7.2,-180,0,144.9435272,-43.53564516
a129.6x-7.2,129.6,-7.2,-180,0,145.8528137,-43.49827208
a133.2x-7.2,133.2,-7.2,-180,0,146.7866821,-43.39719644
a136.8x-7.2,136.8,-7.2,-180,0,147.9590454,-43.07765053
a140.4x-7.2,140.4,-7.2,-180,0,149.5333862,-42.36466527
a144x-7.2,144,-7.2,-180,0,151.6546021,-41.1860406
a147.6x-7.2,147.6,-7.2,-180,0,154.6038208,-39.54938555
a151.2x-7.2,151.2,-7.2,-180,0,158.1194611,-37.67069175
a154.8x-7.2,154.8,-7.2,-180,0,161.8023682,-35.87240643
a158.4x-7.2,158.4,-7.2,-180,0,165.3527527,-34.31521789
a162x-7.2,162,-7.2,-180,0,168.6769562,-32.96190927
a165.6x-7.2,165.6,-7.2,-180,0,171.9410553,-31.7042951
a169.2x-7.2,169.2,-7.2,-180,0,175.2167664,-30.52262183
a172.8x-7.2,172.8,-7.2,-180,0,178.5156403,-29.42060524
a176.4x-7.2,176.4,-7.2,-180,0,181.8178864,-28.39954139
a-180x-3.6,-180,-3.6,-180,0,-186.5193329,-12.87242972
a-176.4x-3.6,-176.4,-3.6,-180,0,-183.3373413,-13.06314892
a-172.8x-3.6,-172.8,-3.6,-180,0,-180.1797943,-13.25405954
a-169.2x-3.6,-169.2,-3.6,-180,0,-177.0485229,-13.44382792
a-165.6x-3.6,-165.6,-3.6,-180,0,-173.9444733,-13.63178212
a-162x-3.6,-162,-3.6,-180,0,-170.8682709,-13.81731929
a-158.4x-3.6,-158.4,-3.6,-180,0,-167.8226013,-13.99968144
a-154.8x-3.6,-154.8,-3.6,-180,0,-164.8126984,-14.17823527
a-151.2x-3.6,-151.2,-3.6,-180,0,-161.8365936,-14.35286812
a-147.6x-3.6,-147.6,-3.6,-180,0,-158.8966827,-14.52374714
a-144x-3.6,-144,-3.6,-180,0,-155.999115,-14.69095403
a-140.4x-3.6,-140.4,-3.6,-180,0,-153.1466064,-14.85749448
a-136.8x-3.6,-136.8,-3.6,-180,0,-150.3422394,-15.0276401
a-133.2x-3.6,-133.2,-3.6,-180,0,-147.5837555,-15.20613265
a-129.6x-3.6,-129.6,-3.6,-180,0,-144.8722382,-15.39948726
a-126x-3.6,-126,-3.6,-180,0,-142.2111053,-15.61769968
a-122.4x-3.6,-122.4,-3.6,-180,0,-139.604248,-15.87814859
a-118.8x-3.6,-118.8,-3.6,-180,0,-137.0449829,-16.20447024
a-115.2x-3.6,-115.2,-3.6,-180,0,-134.5204773,-16.61388275
a-111.6x-3.6,-111.6,-3.6,-180,0,-132.0220337,-17.14662992
a-108x-3.6,-108,-3.6,-180,0,-129.5239105,-17.84022082
a-104.4x-3.6,-104.4,-3.6,-180,0,-126.9924469,-18.72900301
a-100.8x-3.6,-100.8,-3.6,-180,0,-124.3860245,-19.8649239
a-97.2x-3.6,-97.2,-3.6,-180,0,-121.6239929,-21.35508241
a-93.6x-3.6,-93.6,-3.6,-180,0,-118.5754089,-23.29204522
a-90x-3.6,-90,-3.6,-180,0,-115.1254349,-25.76122998
a-86.4x-3.6,-86.4,-3.6,-180,0,-111.2374496,-28.75432209
a-82.8x-3.6,-82.8,-3.6,-180,0,-107.2073059,-31.95015468
a-79.2x-3.6,-79.2,-3.6,-180,0,-103.5233612,-34.89993217
a-75.6x-3.6,-75.6,-3.6,-180,0,-100.7232437,-37.18015128
a-72x-3.6,-72,-3.6,-180,0,-98.9538879,-38.63634902
a-68.4x-3.6,-68.4,-3.6,-180,0,-97.6324921,-39.71332099
a-64.8x-3.6,-64.8,-3.6,-180,0,-96.3741608,-40.72725398
a-61.2x-3.6,-61.2,-3.6,-180,0,-95.083374,-41.64847277
a-57.6x-3.6,-57.6,-3.6,-180,0,-93.7324753,-42.43664467
a-54x-3.6,-54,-3.6,-180,0,-92.2238922,-43.07940449
a-50.4x-3.6,-50.4,-3.6,-180,0,-90.3446274,-43.60463586
a-46.8x-3.6,-46.8,-3.6,-180,0,-88.757164,-43.81190857
a-43.2x-3.6,-43.2,-3.6,-180,0,-87.540184,-43.8264026
a-39.6x-3.6,-39.6,-3.6,-180,0,-86.7212448,-43.71365912
