OBJECTID,index,x,y,newX,newY
6280,a104.4x43.2,104.400000000000010,43.200000000000003,146.6432800,43.430933252123339
6281,a108x43.2,108.000000000000000,43.200000000000003,148.0524139,42.904591655833940
6282,a111.6x43.2,111.599999999999990,43.200000000000003,149.4516296,42.145347746528898
6283,a115.2x43.2,115.200000000000000,43.200000000000003,150.9129333,41.260340974721544
6284,a118.8x43.2,118.800000000000000,43.200000000000003,152.5323944,40.173428783645363
6285,a122.4x43.2,122.400000000000010,43.200000000000003,154.3511658,39.139900216354647
6286,a126x43.2,126.000000000000000,43.200000000000003,156.2485352,38.234125745907875
6287,a129.6x43.2,129.599999999999990,43.200000000000003,158.1987915,37.478092672024388
6288,a133.2x43.2,133.199999999999990,43.200000000000003,160.1185608,36.710125075639382
6289,a136.8x43.2,136.800000000000010,43.200000000000003,162.1200104,35.898984442813969
6290,a140.4x43.2,140.400000000000010,43.200000000000003,164.2145996,35.129525082168243
6291,a144x43.2,144.000000000000000,43.200000000000003,166.4271393,34.473823106293594
6292,a147.6x43.2,147.599999999999990,43.200000000000003,168.7187195,34.018919879857151
6293,a151.2x43.2,151.199999999999990,43.200000000000003,171.0007629,33.723269764831514
6294,a154.8x43.2,154.800000000000010,43.200000000000003,173.3086853,33.454198746480529
6295,a158.4x43.2,158.400000000000010,43.200000000000003,175.6693726,33.150098340902275
6296,a162x43.2,162.000000000000000,43.200000000000003,178.1034546,32.824317861494649
6297,a165.6x43.2,165.599999999999990,43.200000000000003,180.6464081,32.502409229422881
6298,a169.2x43.2,169.199999999999990,43.200000000000003,183.2744598,32.215220182093105
6299,a172.8x43.2,172.800000000000010,43.200000000000003,185.9702759,31.972754838217440
6300,a176.4x43.2,176.400000000000010,43.200000000000003,188.7752228,31.783547229322608
6301,a-180x46.8,-180.000000000000000,46.799999999999997,-186.9047394,40.351078012953906
6302,a-176.4x46.8,-176.400000000000010,46.799999999999997,-183.4955292,40.510512120526926
6303,a-172.8x46.8,-172.800000000000010,46.799999999999997,-180.1674957,40.745746614278630
6304,a-169.2x46.8,-169.199999999999990,46.799999999999997,-176.9599304,41.014147345650429
6305,a-165.6x46.8,-165.599999999999990,46.799999999999997,-173.8338470,41.253642770884426
6306,a-162x46.8,-162.000000000000000,46.799999999999997,-170.7015991,41.462422410552961
6307,a-158.4x46.8,-158.400000000000010,46.799999999999997,-167.5554047,41.630627532418941
6308,a-154.8x46.8,-154.800000000000010,46.799999999999997,-164.4169006,41.733243460261406
6309,a-151.2x46.8,-151.199999999999990,46.799999999999997,-161.2025909,41.765654887529706
6310,a-147.6x46.8,-147.599999999999990,46.799999999999997,-157.8989410,41.752725332403600
6311,a-144x46.8,-144.000000000000000,46.799999999999997,-154.3929443,41.746596998844950
6312,a-140.4x46.8,-140.400000000000010,46.799999999999997,-150.7480316,41.779331762017421
6313,a-136.8x46.8,-136.800000000000010,46.799999999999997,-147.0528870,41.803137788117851
6314,a-133.2x46.8,-133.199999999999990,46.799999999999997,-143.3642426,41.712303038489722
6315,a-129.6x46.8,-129.599999999999990,46.799999999999997,-139.7723999,41.416119157025207
6316,a-126x46.8,-126.000000000000000,46.799999999999997,-136.5200043,40.879037941387139
6317,a-122.4x46.8,-122.400000000000010,46.799999999999997,-134.2373810,40.299669514685434
6318,a-118.8x46.8,-118.800000000000000,46.799999999999997,-132.9245453,39.857377741121923
6319,a-115.2x46.8,-115.200000000000000,46.799999999999997,-132.1448975,39.543313330745889
6320,a-111.6x46.8,-111.599999999999990,46.799999999999997,-131.7068939,39.270521698366508
6321,a-108x46.8,-108.000000000000000,46.799999999999997,-131.2778320,39.033780203156425
6322,a-104.4x46.8,-104.400000000000010,46.799999999999997,-130.8283234,38.818475890021546
6323,a-100.8x46.8,-100.800000000000000,46.799999999999997,-130.3384857,38.613149688074941
6324,a-97.2x46.8,-97.200000000000003,46.799999999999997,-130.0282440,38.388618484733115
6325,a-93.6x46.8,-93.599999999999994,46.799999999999997,-129.6291656,38.197733491015470
6326,a-90x46.8,-90.000000000000000,46.799999999999997,-129.2118988,38.072956654775567
6327,a-86.4x46.8,-86.400000000000006,46.799999999999997,-128.8166351,37.968900446265593
6328,a-82.8x46.8,-82.799999999999997,46.799999999999997,-128.4412231,37.950550168918141
6329,a-79.2x46.8,-79.200000000000003,46.799999999999997,-128.1602783,38.005264906766683
6330,a-75.6x46.8,-75.599999999999994,46.799999999999997,-127.8903122,38.092294975280879
6331,a-72x46.8,-72.000000000000000,46.799999999999997,-127.4931717,38.100661899568649
6332,a-68.4x46.8,-68.400000000000006,46.799999999999997,-126.8788223,37.948168596129904
6333,a-64.8x46.8,-64.799999999999997,46.799999999999997,-126.2136688,37.749823127921104
6334,a-61.2x46.8,-61.200000000000003,46.799999999999997,-125.4989395,37.534626142501452
6335,a-57.6x46.8,-57.600000000000001,46.799999999999997,-124.4930801,37.298106630237669
6336,a-54x46.8,-54.000000000000000,46.799999999999997,-123.5825195,37.169558068218976
6337,a-50.4x46.8,-50.399999999999999,46.799999999999997,-122.7535706,37.151490853041537
6338,a-46.8x46.8,-46.799999999999997,46.799999999999997,-121.8245316,37.274614336566628
6339,a-43.2x46.8,-43.200000000000003,46.799999999999997,-120.9073944,37.407242749603938
6340,a-39.6x46.8,-39.600000000000001,46.799999999999997,-120.1312332,37.626860723623508
6341,a-36x46.8,-36.000000000000000,46.799999999999997,-119.4011154,37.862277993287989
6342,a-32.4x46.8,-32.399999999999999,46.799999999999997,-118.5721664,38.156938064595863
6343,a-28.8x46.8,-28.800000000000001,46.799999999999997,-117.7125168,38.509042348002879
6344,a-25.2x46.8,-25.199999999999999,46.799999999999997,-116.8354797,38.886373092369070
6345,a-21.6x46.8,-21.600000000000001,46.799999999999997,-115.8957672,39.231242055924724
6346,a-18x46.8,-18.000000000000000,46.799999999999997,-114.5149155,39.668514154011007
6347,a-14.4x46.8,-14.400000000000000,46.799999999999997,-111.1075058,40.207806141636013
6348,a-10.8x46.8,-10.800000000000001,46.799999999999997,-104.5692444,40.839783648664877
6349,a-7.2x46.8,-7.200000000000000,46.799999999999997,-96.1866455,41.611682943952985
6350,a-3.6x46.8,-3.600000000000000,46.799999999999997,-88.7090073,40.855699814989293
6351,a0x46.8,0.000000000000000,46.799999999999997,-77.6038895,39.861644433378672
6352,a3.6x46.8,3.600000000000000,46.799999999999997,-50.5799217,31.595919189540837
6353,a7.2x46.8,7.200000000000000,46.799999999999997,-26.8956184,16.044919434806502
6354,a10.8x46.8,10.800000000000001,46.799999999999997,0.5851317,8.565799949816608
6355,a14.4x46.8,14.400000000000000,46.799999999999997,48.6481934,19.193177929074466
6356,a18x46.8,18.000000000000000,46.799999999999997,96.8031540,58.258113805652954
6357,a21.6x46.8,21.600000000000001,46.799999999999997,102.0972137,72.086711673841876
6358,a25.2x46.8,25.199999999999999,46.799999999999997,106.1622162,70.219681484375656
6359,a28.8x46.8,28.800000000000001,46.799999999999997,110.3727570,67.979543169496878
6360,a32.4x46.8,32.399999999999999,46.799999999999997,114.0485458,66.135025729225788
6361,a36x46.8,36.000000000000000,46.799999999999997,117.4627914,63.993466263215623
6362,a39.6x46.8,39.600000000000001,46.799999999999997,120.5870972,61.545585399391371
6363,a43.2x46.8,43.200000000000003,46.799999999999997,122.9403458,59.890280744635675
6364,a46.8x46.8,46.799999999999997,46.799999999999997,124.8060989,58.666796457243152
6365,a50.4x46.8,50.399999999999999,46.799999999999997,126.1591644,57.811645400057785
6366,a54x46.8,54.000000000000000,46.799999999999997,127.2153549,57.111661988913113
6367,a57.6x46.8,57.600000000000001,46.799999999999997,128.1571198,56.486302968218524
6368,a61.2x46.8,61.200000000000003,46.799999999999997,129.0951385,56.031680076106170
6369,a64.8x46.8,64.799999999999997,46.799999999999997,130.1248627,55.636775678661252
6370,a68.4x46.8,68.400000000000006,46.799999999999997,131.2802429,55.226579308714861
6371,a72x46.8,72.000000000000000,46.799999999999997,132.5426941,54.742240411270075
6372,a75.6x46.8,75.599999999999994,46.799999999999997,133.8140106,54.217208037928685
6373,a79.2x46.8,79.200000000000003,46.799999999999997,135.1473236,53.645838035834629
6374,a82.8x46.8,82.799999999999997,46.799999999999997,136.5839386,53.014835251764850
6375,a86.4x46.8,86.400000000000006,46.799999999999997,138.0564270,52.224448362791236
6376,a90x46.8,90.000000000000000,46.799999999999997,139.6438904,51.332717522309906
6377,a93.6x46.8,93.599999999999994,46.799999999999997,141.2901306,50.478680829197174
6378,a97.2x46.8,97.200000000000003,46.799999999999997,143.0259552,49.710097391684769
6379,a100.8x46.8,100.800000000000000,46.799999999999997,144.7033234,49.077779446702039
6380,a104.4x46.8,104.400000000000010,46.799999999999997,146.2949371,48.545171152085629
6381,a108x46.8,108.000000000000000,46.799999999999997,147.6613922,48.096765790053951
6382,a111.6x46.8,111.599999999999990,46.799999999999997,148.9393921,47.585004950263510
6383,a115.2x46.8,115.200000000000000,46.799999999999997,150.2168274,46.882517141022618
6384,a118.8x46.8,118.800000000000000,46.799999999999997,151.7545624,45.874163218390947
6385,a122.4x46.8,122.400000000000010,46.799999999999997,153.5585632,44.833521678151271
6386,a126x46.8,126.000000000000000,46.799999999999997,155.5137177,43.799024050766718
6387,a129.6x46.8,129.599999999999990,46.799999999999997,157.5885773,42.913452641444110
6388,a133.2x46.8,133.199999999999990,46.799999999999997,159.5772095,42.015069162669420
6389,a136.8x46.8,136.800000000000010,46.799999999999997,161.6707306,41.140115255986359
6390,a140.4x46.8,140.400000000000010,46.799999999999997,163.8721924,40.335026409255420
6391,a144x46.8,144.000000000000000,46.799999999999997,166.1922150,39.683016569053166
6392,a147.6x46.8,147.599999999999990,46.799999999999997,168.5460358,39.234133062387912
6393,a151.2x46.8,151.199999999999990,46.799999999999997,170.8350525,38.903726906599161
6394,a154.8x46.8,154.800000000000010,46.799999999999997,173.1081848,38.567845344751504
6395,a158.4x46.8,158.400000000000010,46.799999999999997,175.4283600,38.145485161379327
6396,a162x46.8,162.000000000000000,46.799999999999997,177.8560638,37.681282017734986
6397,a165.6x46.8,165.599999999999990,46.799999999999997,180.4150085,37.215328917720285
6398,a169.2x46.8,169.199999999999990,46.799999999999997,183.0717773,36.793237569311941
6399,a172.8x46.8,172.800000000000010,46.799999999999997,185.7975464,36.420808460618559
6400,a176.4x46.8,176.400000000000010,46.799999999999997,188.6367340,36.105951686628089
6401,a-180x50.4,-180.000000000000000,50.399999999999999,-186.7742462,43.900088029651897
6402,a-176.4x50.4,-176.400000000000010,50.399999999999999,-183.3028564,44.022873634452139
6403,a-172.8x50.4,-172.800000000000010,50.399999999999999,-179.8959961,44.225268198036986
6404,a-169.2x50.4,-169.199999999999990,50.399999999999999,-176.6469269,44.514594424843665
6405,a-165.6x50.4,-165.599999999999990,50.399999999999999,-173.5136566,44.849608682080770
6406,a-162x50.4,-162.000000000000000,50.399999999999999,-170.4089203,45.173912952536170
6407,a-158.4x50.4,-158.400000000000010,50.399999999999999,-167.3421478,45.415948582104534
6408,a-154.8x50.4,-154.800000000000010,50.399999999999999,-164.3078613,45.501120528698323
6409,a-151.2x50.4,-151.199999999999990,50.399999999999999,-161.1899719,45.411216993488495
6410,a-147.6x50.4,-147.599999999999990,50.399999999999999,-157.9157410,45.194237982585946
6411,a-144x50.4,-144.000000000000000,50.399999999999999,-154.3421021,44.901320881932975
6412,a-140.4x50.4,-140.400000000000010,50.399999999999999,-150.5770416,44.590837859534020
6413,a-136.8x50.4,-136.800000000000010,50.399999999999999,-146.8398132,44.246414309011584
6414,a-133.2x50.4,-133.199999999999990,50.399999999999999,-143.2946014,43.801664176193981
6415,a-129.6x50.4,-129.599999999999990,50.399999999999999,-140.0115662,43.139735207531032
6416,a-126x50.4,-126.000000000000000,50.399999999999999,-137.0932007,42.256309309030769
6417,a-122.4x50.4,-122.400000000000010,50.399999999999999,-134.8307343,41.411187591940006
6418,a-118.8x50.4,-118.800000000000000,50.399999999999999,-133.5030670,40.764254962813993
6419,a-115.2x50.4,-115.200000000000000,50.399999999999999,-132.5222626,40.319166177593559
6420,a-111.6x50.4,-111.599999999999990,50.399999999999999,-131.9225464,39.955029235500433
6421,a-108x50.4,-108.000000000000000,50.399999999999999,-131.4660797,39.646496436952702
6422,a-104.4x50.4,-104.400000000000010,50.399999999999999,-131.0280762,39.381398563717937
6423,a-100.8x50.4,-100.800000000000000,50.399999999999999,-130.5394440,39.132357070658315
6424,a-97.2x50.4,-97.200000000000003,50.399999999999999,-130.1700592,38.875182384936352
6425,a-93.6x50.4,-93.599999999999994,50.399999999999999,-129.7579803,38.641529494968267
6426,a-90x50.4,-90.000000000000000,50.399999999999999,-129.2950287,38.492073930917741
6427,a-86.4x50.4,-86.400000000000006,50.399999999999999,-128.8474731,38.379892442201026
6428,a-82.8x50.4,-82.799999999999997,50.399999999999999,-128.4405365,38.366850533524826
6429,a-79.2x50.4,-79.200000000000003,50.399999999999999,-128.1430359,38.437121209377437
6430,a-75.6x50.4,-75.599999999999994,50.399999999999999,-127.8781891,38.542100802502034
6431,a-72x50.4,-72.000000000000000,50.399999999999999,-127.5115356,38.580133993832249
6432,a-68.4x50.4,-68.400000000000006,50.399999999999999,-127.0099640,38.519930046100058
6433,a-64.8x50.4,-64.799999999999997,50.399999999999999,-126.4057465,38.405453874323655
6434,a-61.2x50.4,-61.200000000000003,50.399999999999999,-125.6735992,38.256727768325447
6435,a-57.6x50.4,-57.600000000000001,50.399999999999999,-124.6386871,38.121060632211595
6436,a-54x50.4,-54.000000000000000,50.399999999999999,-123.5728836,38.239110338739181
6437,a-50.4x50.4,-50.399999999999999,50.399999999999999,-122.4319305,38.525745177945623
6438,a-46.8x50.4,-46.799999999999997,50.399999999999999,-121.2453384,39.016012269108444
6439,a-43.2x50.4,-43.200000000000003,50.399999999999999,-120.1009598,39.412834578523075
6440,a-39.6x50.4,-39.600000000000001,50.399999999999999,-119.0907440,39.970401754477848
6441,a-36x50.4,-36.000000000000000,50.399999999999999,-118.0763474,40.539393506772910
6442,a-32.4x50.4,-32.399999999999999,50.399999999999999,-117.1580505,41.234105720855439
6443,a-28.8x50.4,-28.800000000000001,50.399999999999999,-116.2448807,42.007090814079959
6444,a-25.2x50.4,-25.199999999999999,50.399999999999999,-115.3644028,42.953532237055526
6445,a-21.6x50.4,-21.600000000000001,50.399999999999999,-114.5073013,43.938360646296189
6446,a-18x50.4,-18.000000000000000,50.399999999999999,-113.1380920,45.287594930092723
6447,a-14.4x50.4,-14.400000000000000,50.399999999999999,-109.7749634,48.190139458611611
6448,a-10.8x50.4,-10.800000000000001,50.399999999999999,-101.3006210,56.492512896769313
6449,a-7.2x50.4,-7.200000000000000,50.399999999999999,-92.6103210,65.464794302758833
6450,a-3.6x50.4,-3.600000000000000,50.399999999999999,-81.9309998,72.271201589769930
6451,a0x50.4,0.000000000000000,50.399999999999999,-61.8536072,85.873272087365820
6452,a3.6x50.4,3.600000000000000,50.399999999999999,-31.4925766,95.543041729746449
6453,a7.2x50.4,7.200000000000000,50.399999999999999,-5.8197393,98.086645091855189
6454,a10.8x50.4,10.800000000000001,50.399999999999999,24.9936714,98.623427924945759
6455,a14.4x50.4,14.400000000000000,50.399999999999999,62.6237030,94.400920333406248
6456,a18x50.4,18.000000000000000,50.399999999999999,86.6070480,84.952902198432128
6457,a21.6x50.4,21.600000000000001,50.399999999999999,99.3814468,76.903009263694344
6458,a25.2x50.4,25.199999999999999,50.399999999999999,105.6922302,73.242762629001220
6459,a28.8x50.4,28.800000000000001,50.399999999999999,109.8337326,71.158746146349017
6460,a32.4x50.4,32.399999999999999,50.399999999999999,113.0712357,69.265236796165027
6461,a36x50.4,36.000000000000000,50.399999999999999,116.2837067,66.523208104494188
6462,a39.6x50.4,39.600000000000001,50.399999999999999,119.2901611,63.696364549607324
6463,a43.2x50.4,43.200000000000003,50.399999999999999,121.9162216,61.260679819146844
6464,a46.8x50.4,46.799999999999997,50.399999999999999,123.9735031,59.683057479600052
6465,a50.4x50.4,50.399999999999999,50.399999999999999,125.5037384,58.684706817402969
6466,a54x50.4,54.000000000000000,50.399999999999999,126.7289581,57.996279982307442
6467,a57.6x50.4,57.600000000000001,50.399999999999999,127.8035202,57.448599062827441
6468,a61.2x50.4,61.200000000000003,50.399999999999999,128.8680878,56.988889827850528
6469,a64.8x50.4,64.799999999999997,50.399999999999999,129.9713135,56.565486445464387
6470,a68.4x50.4,68.400000000000006,50.399999999999999,131.1438141,56.123983711658354
6471,a72x50.4,72.000000000000000,50.399999999999999,132.3929138,55.631801101088286
6472,a75.6x50.4,75.599999999999994,50.399999999999999,133.6489410,55.140109511759476
6473,a79.2x50.4,79.200000000000003,50.399999999999999,134.9536285,54.637938103491422
6474,a82.8x50.4,82.799999999999997,50.399999999999999,136.3325500,54.111140698285226
6475,a86.4x50.4,86.400000000000006,50.399999999999999,137.7651825,53.577840719936717
6476,a90x50.4,90.000000000000000,50.399999999999999,139.3090057,53.026705145290180
6477,a93.6x50.4,93.599999999999994,50.399999999999999,140.9158936,52.479655624871043
6478,a97.2x50.4,97.200000000000003,50.399999999999999,142.6528931,51.960422487229835
6479,a100.8x50.4,100.800000000000000,50.399999999999999,144.3401031,51.478876579719270
6480,a104.4x50.4,104.400000000000010,50.399999999999999,145.9714966,51.031439781926565
6481,a108x50.4,108.000000000000000,50.399999999999999,147.3167725,50.653265769708298
6482,a111.6x50.4,111.599999999999990,50.399999999999999,148.5532532,50.162005731496322
6483,a115.2x50.4,115.200000000000000,50.399999999999999,149.7272644,49.637824446782247
6484,a118.8x50.4,118.800000000000000,50.399999999999999,151.1832428,48.996560611830262
6485,a122.4x50.4,122.400000000000010,50.399999999999999,152.9232178,48.275219190797088
6486,a126x50.4,126.000000000000000,50.399999999999999,154.8997345,47.488512647618506
6487,a129.6x50.4,129.599999999999990,50.399999999999999,157.0074310,46.763043980428392
6488,a133.2x50.4,133.199999999999990,50.399999999999999,159.0477600,46.026028547356873
6489,a136.8x50.4,136.800000000000010,50.399999999999999,161.2331543,45.375076736957226
6490,a140.4x50.4,140.400000000000010,50.399999999999999,163.5598602,44.801827187512515
6491,a144x50.4,144.000000000000000,50.399999999999999,165.9883728,44.369458959441204
6492,a147.6x50.4,147.599999999999990,50.399999999999999,168.3444824,44.047268686825532
6493,a151.2x50.4,151.199999999999990,50.399999999999999,170.5943451,43.705711546214843
6494,a154.8x50.4,154.800000000000010,50.399999999999999,172.7956238,43.325130810245980
6495,a158.4x50.4,158.400000000000010,50.399999999999999,175.0625916,42.846074931156238
6496,a162x50.4,162.000000000000000,50.399999999999999,177.4856415,42.325218032668715
6497,a165.6x50.4,165.599999999999990,50.399999999999999,180.0604553,41.791147916728278
6498,a169.2x50.4,169.199999999999990,50.399999999999999,182.7404175,41.281946711135902
6499,a172.8x50.4,172.800000000000010,50.399999999999999,185.4964447,40.795305836913144
6500,a176.4x50.4,176.400000000000010,50.399999999999999,188.3782654,40.350521199972434
6501,a-180x54,-180.000000000000000,54.000000000000000,-186.6776886,47.362639804177945
6502,a-176.4x54,-176.400000000000010,54.000000000000000,-183.1575317,47.410406201078501
6503,a-172.8x54,-172.800000000000010,54.000000000000000,-179.6517334,47.527232109747501
6504,a-169.2x54,-169.199999999999990,54.000000000000000,-176.2714386,47.795919459617664
6505,a-165.6x54,-165.599999999999990,54.000000000000000,-173.0582275,48.210208552076892
6506,a-162x54,-162.000000000000000,54.000000000000000,-169.9857483,48.625341031229482
6507,a-158.4x54,-158.400000000000010,54.000000000000000,-167.0678864,48.915882798743723
6508,a-154.8x54,-154.800000000000010,54.000000000000000,-164.2425690,48.962463283197167
6509,a-151.2x54,-151.199999999999990,54.000000000000000,-161.3088226,48.731544486048733
6510,a-147.6x54,-147.599999999999990,54.000000000000000,-158.1283264,48.276586303414661
6511,a-144x54,-144.000000000000000,54.000000000000000,-154.5489807,47.626902175653015
6512,a-140.4x54,-140.400000000000010,54.000000000000000,-150.7056732,46.871719143968392
6513,a-136.8x54,-136.800000000000010,54.000000000000000,-146.9400024,46.065236704189601
6514,a-133.2x54,-133.199999999999990,54.000000000000000,-143.5113220,45.229345552614802
6515,a-129.6x54,-129.599999999999990,54.000000000000000,-140.4473419,44.324323801850937
6516,a-126x54,-126.000000000000000,54.000000000000000,-137.7177124,43.340936255369002
6517,a-122.4x54,-122.400000000000010,54.000000000000000,-135.4084625,42.373512491455131
6518,a-118.8x54,-118.800000000000000,54.000000000000000,-134.0796967,41.595568266396015
6519,a-115.2x54,-115.200000000000000,54.000000000000000,-133.0343323,41.048084938243335
6520,a-111.6x54,-111.599999999999990,54.000000000000000,-132.2288513,40.621844618522346
6521,a-108x54,-108.000000000000000,54.000000000000000,-131.7260284,40.275082907866533
6522,a-104.4x54,-104.400000000000010,54.000000000000000,-131.2490082,39.994882396505886
6523,a-100.8x54,-100.800000000000000,54.000000000000000,-130.7567902,39.750512746501045
6524,a-97.2x54,-97.200000000000003,54.000000000000000,-130.3003387,39.516308238131842
6525,a-93.6x54,-93.599999999999994,54.000000000000000,-129.8894958,39.310528783358734
6526,a-90x54,-90.000000000000000,54.000000000000000,-129.4055176,39.160309243931010
6527,a-86.4x54,-86.400000000000006,54.000000000000000,-128.9184113,39.041134718746719
6528,a-82.8x54,-82.799999999999997,54.000000000000000,-128.5070953,39.021563261763163
6529,a-79.2x54,-79.200000000000003,54.000000000000000,-128.1997223,39.070601898117104
6530,a-75.6x54,-75.599999999999994,54.000000000000000,-127.9146042,39.124064155042561
6531,a-72x54,-72.000000000000000,54.000000000000000,-127.5681992,39.137883400030887
6532,a-68.4x54,-68.400000000000006,54.000000000000000,-127.1336060,39.115746250561131
6533,a-64.8x54,-64.799999999999997,54.000000000000000,-126.5593414,39.123392430599210
6534,a-61.2x54,-61.200000000000003,54.000000000000000,-125.7659531,39.195022936404257
6535,a-57.6x54,-57.600000000000001,54.000000000000000,-124.6492538,39.375079555916500
6536,a-54x54,-54.000000000000000,54.000000000000000,-123.1530991,40.389515293766522
6537,a-50.4x54,-50.399999999999999,54.000000000000000,-121.5796280,41.762332547466713
6538,a-46.8x54,-46.799999999999997,54.000000000000000,-120.1374664,42.938811128016368
6539,a-43.2x54,-43.200000000000003,54.000000000000000,-118.8315125,43.959519806172295
6540,a-39.6x54,-39.600000000000001,54.000000000000000,-117.6393890,44.871624387871293
6541,a-36x54,-36.000000000000000,54.000000000000000,-116.5031357,45.775258412645201
6542,a-32.4x54,-32.399999999999999,54.000000000000000,-115.5155258,46.770365160776066
6543,a-28.8x54,-28.800000000000001,54.000000000000000,-114.5142059,47.941673554711429
6544,a-25.2x54,-25.199999999999999,54.000000000000000,-113.5121841,49.350579353501701
6545,a-21.6x54,-21.600000000000001,54.000000000000000,-112.2365417,51.243033244034621
6546,a-18x54,-18.000000000000000,54.000000000000000,-109.9432297,54.387338519375817
6547,a-14.4x54,-14.400000000000000,54.000000000000000,-104.1094284,61.074763397378774
6548,a-10.8x54,-10.800000000000001,54.000000000000000,-94.8137817,70.006014406453744
6549,a-7.2x54,-7.200000000000000,54.000000000000000,-87.6059341,76.366388988802441
6550,a-3.6x54,-3.600000000000000,54.000000000000000,-73.4461670,86.627172078280751
6551,a0x54,0.000000000000000,54.000000000000000,-48.9334259,97.566884863164830
6552,a3.6x54,3.600000000000000,54.000000000000000,-28.9717960,102.218449589264760
6553,a7.2x54,7.200000000000000,54.000000000000000,-6.6088152,104.513970771619090
6554,a10.8x54,10.800000000000001,54.000000000000000,19.9934692,104.763605589972370
6555,a14.4x54,14.400000000000000,54.000000000000000,48.2592888,101.664804536490920
6556,a18x54,18.000000000000000,54.000000000000000,72.2572403,95.568391218326724
6557,a21.6x54,21.600000000000001,54.000000000000000,90.2248993,87.591707440799269
6558,a25.2x54,25.199999999999999,54.000000000000000,100.7856445,81.157808529300780
6559,a28.8x54,28.800000000000001,54.000000000000000,106.9031906,76.623618817766214
6560,a32.4x54,32.399999999999999,54.000000000000000,111.0410767,73.005047507272195
6561,a36x54,36.000000000000000,54.000000000000000,114.4760666,69.605553552917343
6562,a39.6x54,39.600000000000001,54.000000000000000,117.8014755,66.023761284906129
6563,a43.2x54,43.200000000000003,54.000000000000000,120.7576675,62.937289739788639
6564,a46.8x54,46.799999999999997,54.000000000000000,123.0925140,60.816952888322987
6565,a50.4x54,50.399999999999999,54.000000000000000,124.8555527,59.547349165472497
6566,a54x54,54.000000000000000,54.000000000000000,126.2583542,58.761121405341271
6567,a57.6x54,57.600000000000001,54.000000000000000,127.4799118,58.165970592006659
6568,a61.2x54,61.200000000000003,54.000000000000000,128.6435547,57.671622653544091
6569,a64.8x54,64.799999999999997,54.000000000000000,129.8162689,57.210263862652425
6570,a68.4x54,68.400000000000006,54.000000000000000,131.0168762,56.756518672306981
6571,a72x54,72.000000000000000,54.000000000000000,132.2707672,56.293663315796834
6572,a75.6x54,75.599999999999994,54.000000000000000,133.5446930,55.828652850311130
6573,a79.2x54,79.200000000000003,54.000000000000000,134.8617859,55.355742302519388
6574,a82.8x54,82.799999999999997,54.000000000000000,136.2276001,54.875060044171505
6575,a86.4x54,86.400000000000006,54.000000000000000,137.6456299,54.396771089748768
6576,a90x54,90.000000000000000,54.000000000000000,139.1551819,53.915281799985507
6577,a93.6x54,93.599999999999994,54.000000000000000,140.7227936,53.439226589790223
6578,a97.2x54,97.200000000000003,54.000000000000000,142.4132233,52.998209082673384
6579,a100.8x54,100.800000000000000,54.000000000000000,144.0706787,52.528342711693995
6580,a104.4x54,104.400000000000010,54.000000000000000,145.6994019,52.078412412777993
6581,a108x54,108.000000000000000,54.000000000000000,147.0628662,51.713446886442568
6582,a111.6x54,111.599999999999990,54.000000000000000,148.3310089,51.374627722767741
6583,a115.2x54,115.200000000000000,54.000000000000000,149.4903412,51.052726230201870
6584,a118.8x54,118.800000000000000,54.000000000000000,150.9000092,50.701901970650681
6585,a122.4x54,122.400000000000010,54.000000000000000,152.5550690,50.298086110011354
6586,a126x54,126.000000000000000,54.000000000000000,154.5013123,49.850442511576091
6587,a129.6x54,129.599999999999990,54.000000000000000,156.5779419,49.430619807562209
6588,a133.2x54,133.199999999999990,54.000000000000000,158.6734314,49.032143225761502
6589,a136.8x54,136.800000000000010,54.000000000000000,160.9591064,48.711324071123727
6590,a140.4x54,140.400000000000010,54.000000000000000,163.3928528,48.442477790504483
6591,a144x54,144.000000000000000,54.000000000000000,165.8776703,48.243151259185765
6592,a147.6x54,147.599999999999990,54.000000000000000,168.1620178,48.036266350818551
6593,a151.2x54,151.199999999999990,54.000000000000000,170.3294830,47.725804092683347
6594,a154.8x54,154.800000000000010,54.000000000000000,172.4485321,47.360548442274876
6595,a158.4x54,158.400000000000010,54.000000000000000,174.6718750,46.929126250214324
6596,a162x54,162.000000000000000,54.000000000000000,177.0791473,46.467591476937002
6597,a165.6x54,165.599999999999990,54.000000000000000,179.6468506,45.978478491737008
6598,a169.2x54,169.199999999999990,54.000000000000000,182.3139496,45.472600218857792
6599,a172.8x54,172.800000000000010,54.000000000000000,185.0748596,44.935498690623149
6600,a176.4x54,176.400000000000010,54.000000000000000,188.0041046,44.406508556386768
6601,a-180x57.6,-180.000000000000000,57.600000000000001,-186.6469421,50.692751516612304
6602,a-176.4x57.6,-176.400000000000010,57.600000000000001,-183.1076965,50.623127255080874
6603,a-172.8x57.6,-172.800000000000010,57.600000000000001,-179.5013580,50.591699741774846
6604,a-169.2x57.6,-169.199999999999990,57.600000000000001,-175.8986664,50.727905558394013
6605,a-165.6x57.6,-165.599999999999990,57.600000000000001,-172.5167389,51.069159644250988
6606,a-162x57.6,-162.000000000000000,57.600000000000001,-169.4834900,51.444895927519838
6607,a-158.4x57.6,-158.400000000000010,57.600000000000001,-166.7785645,51.679091409510988
6608,a-154.8x57.6,-154.800000000000010,57.600000000000001,-164.2554016,51.624564177221941
