index,cx,cy,dx,dy,newX,newY
a-158.4x-7.2,-158.4,-7.2,-9.1759125,-10.86728654,-167.5759125,-18.06728654
a-154.8x-7.2,-154.8,-7.2,-9.7574646,-11.09194014,-164.5574646,-18.29194014
a-151.2x-7.2,-151.2,-7.2,-10.3709534,-11.31655377,-161.5709534,-18.51655377
a-147.6x-7.2,-147.6,-7.2,-11.0184235,-11.54174564,-158.6184235,-18.74174564
a-144x-7.2,-144,-7.2,-11.7047729,-11.7687539,-155.7047729,-18.9687539
a-140.4x-7.2,-140.4,-7.2,-12.4308105,-12.00073342,-152.8308105,-19.20073342
a-136.8x-7.2,-136.8,-7.2,-13.199527,-12.24254093,-149.999527,-19.44254093
a-133.2x-7.2,-133.2,-7.2,-14.0069092,-12.4984574,-147.2069092,-19.6984574
a-129.6x-7.2,-129.6,-7.2,-14.8527893,-12.7748163,-144.4527893,-19.9748163
a-126x-7.2,-126,-7.2,-15.7370758,-13.08016204,-141.7370758,-20.28016204
a-122.4x-7.2,-122.4,-7.2,-16.6626678,-13.43236254,-139.0626678,-20.63236254
a-118.8x-7.2,-118.8,-7.2,-17.6196777,-13.85128901,-136.4196777,-21.05128901
a-115.2x-7.2,-115.2,-7.2,-18.5953033,-14.35011155,-133.7953033,-21.55011155
a-111.6x-7.2,-111.6,-7.2,-19.5765442,-14.95532759,-131.1765442,-22.15532759
a-108x-7.2,-108,-7.2,-20.5419769,-15.7036808,-128.5419769,-22.9036808
a-104.4x-7.2,-104.4,-7.2,-21.4596268,-16.61501102,-125.8596268,-23.81501102
a-100.8x-7.2,-100.8,-7.2,-22.2917892,-17.72290903,-123.0917892,-24.92290903
a-97.2x-7.2,-97.2,-7.2,-22.9726913,-19.09113711,-120.1726913,-26.29113711
a-93.6x-7.2,-93.6,-7.2,-23.3758072,-20.80820862,-116.9758072,-28.00820862
a-90x-7.2,-90,-7.2,-23.4153061,-22.90876483,-113.4153061,-30.10876483
a-86.4x-7.2,-86.4,-7.2,-23.1006332,-25.36189368,-109.5006332,-32.56189368
a-82.8x-7.2,-82.8,-7.2,-22.7575714,-27.91432391,-105.5575714,-35.11432391
a-79.2x-7.2,-79.2,-7.2,-22.8840759,-30.23226176,-102.0840759,-37.43226176
a-75.6x-7.2,-75.6,-7.2,-23.9296249,-32.00979691,-99.5296249,-39.20979691
a-72x-7.2,-72,-7.2,-25.8865433,-33.24157096,-97.8865433,-40.44157096
a-68.4x-7.2,-68.4,-7.2,-28.1900497,-34.24783443,-96.5900497,-41.44783443
a-64.8x-7.2,-64.8,-7.2,-30.5322144,-35.2478944,-95.3322144,-42.4478944
a-61.2x-7.2,-61.2,-7.2,-32.8638275,-36.19219394,-94.0638275,-43.39219394
a-57.6x-7.2,-57.6,-7.2,-35.2488617,-37.01329252,-92.8488617,-44.21329252
a-54x-7.2,-54,-7.2,-37.4376144,-37.77047979,-91.4376144,-44.97047979
a-50.4x-7.2,-50.4,-7.2,-39.4740387,-38.33767378,-89.8740387,-45.53767378
a-46.8x-7.2,-46.8,-7.2,-41.6708862,-38.53160972,-88.4708862,-45.73160972
a-43.2x-7.2,-43.2,-7.2,-44.1578949,-38.48252025,-87.3578949,-45.68252025
a-39.6x-7.2,-39.6,-7.2,-46.9105896,-38.30492174,-86.5105896,-45.50492174
a-36x-7.2,-36,-7.2,-49.7224045,-38.22443756,-85.7224045,-45.42443756
a-32.4x-7.2,-32.4,-7.2,-51.4429031,-39.56177102,-83.8429031,-46.76177102
a-28.8x-7.2,-28.8,-7.2,-51.0876648,-42.80925527,-79.8876648,-50.00925527
a-25.2x-7.2,-25.2,-7.2,-48.5323151,-47.38209823,-73.7323151,-54.58209823
a-21.6x-7.2,-21.6,-7.2,-44.897963,-51.9831042,-66.497963,-59.1831042
a-18x-7.2,-18,-7.2,-40.8592949,-56.02029355,-58.8592949,-63.22029355
a-14.4x-7.2,-14.4,-7.2,-36.6265961,-59.5512584,-51.0265961,-66.7512584
a-10.8x-7.2,-10.8,-7.2,-32.2749359,-62.62207639,-43.0749359,-69.82207639
a-7.2x-7.2,-7.2,-7.2,-27.8386696,-65.23729586,-35.0386696,-72.43729586
a-3.6x-7.2,-3.6,-7.2,-23.3863377,-67.44585221,-26.9863377,-74.64585221
a0x-7.2,0,-7.2,-18.9817734,-69.25931859,-18.9817734,-76.45931859
a3.6x-7.2,3.6,-7.2,-14.7463261,-70.62151818,-11.1463261,-77.82151818
a7.2x-7.2,7.2,-7.2,-10.8393988,-71.61822457,-3.6393988,-78.81822457
a10.8x-7.2,10.8,-7.2,-7.3777366,-72.30118693,3.4222634,-79.50118693
a14.4x-7.2,14.4,-7.2,-4.3690361,-72.7275327,10.0309639,-79.9275327
a18x-7.2,18,-7.2,-1.7266979,-72.96345075,16.2733021,-80.16345075
a21.6x-7.2,21.6,-7.2,0.7142357,-73.07402169,22.3142357,-80.27402169
a25.2x-7.2,25.2,-7.2,3.1312244,-73.10335949,28.3312244,-80.30335949
a28.8x-7.2,28.8,-7.2,5.6147491,-73.02173293,34.4147491,-80.22173293
a32.4x-7.2,32.4,-7.2,8.1847168,-72.77586877,40.5847168,-79.97586877
a36x-7.2,36,-7.2,10.8528442,-72.31774489,46.8528442,-79.51774489
a39.6x-7.2,39.6,-7.2,13.5693344,-71.61860702,53.1693344,-78.81860702
a43.2x-7.2,43.2,-7.2,16.263089,-70.64945455,59.463089,-77.84945455
a46.8x-7.2,46.8,-7.2,18.8683197,-69.35972597,65.6683197,-76.55972597
a50.4x-7.2,50.4,-7.2,21.4446579,-67.71598018,71.8446579,-74.91598018
a54x-7.2,54,-7.2,23.9957581,-65.7613975,77.9957581,-72.9613975
a57.6x-7.2,57.6,-7.2,26.3698257,-63.61925287,83.9698257,-70.81925287
a61.2x-7.2,61.2,-7.2,28.4815796,-61.35937808,89.6815796,-68.55937808
a64.8x-7.2,64.8,-7.2,30.329921,-59.02601196,95.129921,-66.22601196
a68.4x-7.2,68.4,-7.2,31.9688583,-56.62201886,100.3688583,-63.82201886
a72x-7.2,72,-7.2,33.4366379,-54.13398671,105.4366379,-61.33398671
a75.6x-7.2,75.6,-7.2,34.778479,-51.53081202,110.378479,-58.73081202
a79.2x-7.2,79.2,-7.2,35.9948395,-48.814807,115.1948395,-56.014807
a82.8x-7.2,82.8,-7.2,37.0891983,-46.05584023,119.8891983,-53.25584023
a86.4x-7.2,86.4,-7.2,38.0942703,-43.34327161,124.4942703,-50.54327161
a90x-7.2,90,-7.2,38.7597504,-40.91399504,128.7597504,-48.11399504
a93.6x-7.2,93.6,-7.2,38.7420105,-39.06547116,132.3420105,-46.26547116
a97.2x-7.2,97.2,-7.2,37.9510925,-37.87921109,135.1510925,-45.07921109
a100.8x-7.2,100.8,-7.2,36.3911469,-37.25358894,137.1911469,-44.45358894
a104.4x-7.2,104.4,-7.2,34.4382568,-36.78500644,138.8382568,-43.98500644
a108x-7.2,108,-7.2,32.3093109,-36.49679679,140.3093109,-43.69679679
a111.6x-7.2,111.6,-7.2,29.9061646,-36.35803807,141.5061646,-43.55803807
a115.2x-7.2,115.2,-7.2,27.2561768,-36.34724634,142.4561768,-43.54724634
a118.8x-7.2,118.8,-7.2,24.4438049,-36.35036984,143.2438049,-43.55036984
a122.4x-7.2,122.4,-7.2,21.6336151,-36.35003431,144.0336151,-43.55003431
a126x-7.2,126,-7.2,18.9435272,-36.33564516,144.9435272,-43.53564516
a129.6x-7.2,129.6,-7.2,16.2528137,-36.29827208,145.8528137,-43.49827208
a133.2x-7.2,133.2,-7.2,13.5866821,-36.19719644,146.7866821,-43.39719644
a136.8x-7.2,136.8,-7.2,11.1590454,-35.87765053,147.9590454,-43.07765053
a140.4x-7.2,140.4,-7.2,9.1333862,-35.16466527,149.5333862,-42.36466527
a144x-7.2,144,-7.2,7.6546021,-33.9860406,151.6546021,-41.1860406
a147.6x-7.2,147.6,-7.2,7.0038208,-32.34938555,154.6038208,-39.54938555
a151.2x-7.2,151.2,-7.2,6.9194611,-30.47069175,158.1194611,-37.67069175
a154.8x-7.2,154.8,-7.2,7.0023682,-28.67240643,161.8023682,-35.87240643
a158.4x-7.2,158.4,-7.2,6.9527527,-27.11521789,165.3527527,-34.31521789
a162x-7.2,162,-7.2,6.6769562,-25.76190927,168.6769562,-32.96190927
a165.6x-7.2,165.6,-7.2,6.3410553,-24.5042951,171.9410553,-31.7042951
a169.2x-7.2,169.2,-7.2,6.0167664,-23.32262183,175.2167664,-30.52262183
a172.8x-7.2,172.8,-7.2,5.7156403,-22.22060524,178.5156403,-29.42060524
a176.4x-7.2,176.4,-7.2,5.4178864,-21.19954139,181.8178864,-28.39954139
a-180x-3.6,-180,-3.6,-6.5193329,-9.272429723,-186.5193329,-12.87242972
a-176.4x-3.6,-176.4,-3.6,-6.9373413,-9.463148922,-183.3373413,-13.06314892
a-172.8x-3.6,-172.8,-3.6,-7.3797943,-9.654059539,-180.1797943,-13.25405954
a-169.2x-3.6,-169.2,-3.6,-7.8485229,-9.843827924,-177.0485229,-13.44382792
a-165.6x-3.6,-165.6,-3.6,-8.3444733,-10.03178212,-173.9444733,-13.63178212
a-162x-3.6,-162,-3.6,-8.8682709,-10.21731929,-170.8682709,-13.81731929
a-158.4x-3.6,-158.4,-3.6,-9.4226013,-10.39968144,-167.8226013,-13.99968144
a-154.8x-3.6,-154.8,-3.6,-10.0126984,-10.57823527,-164.8126984,-14.17823527
a-151.2x-3.6,-151.2,-3.6,-10.6365936,-10.75286812,-161.8365936,-14.35286812
a-147.6x-3.6,-147.6,-3.6,-11.2966827,-10.92374714,-158.8966827,-14.52374714
a-144x-3.6,-144,-3.6,-11.999115,-11.09095403,-155.999115,-14.69095403
a-140.4x-3.6,-140.4,-3.6,-12.7466064,-11.25749448,-153.1466064,-14.85749448
a-136.8x-3.6,-136.8,-3.6,-13.5422394,-11.4276401,-150.3422394,-15.0276401
a-133.2x-3.6,-133.2,-3.6,-14.3837555,-11.60613265,-147.5837555,-15.20613265
a-129.6x-3.6,-129.6,-3.6,-15.2722382,-11.79948726,-144.8722382,-15.39948726
a-126x-3.6,-126,-3.6,-16.2111053,-12.01769968,-142.2111053,-15.61769968
a-122.4x-3.6,-122.4,-3.6,-17.204248,-12.27814859,-139.604248,-15.87814859
a-118.8x-3.6,-118.8,-3.6,-18.2449829,-12.60447024,-137.0449829,-16.20447024
a-115.2x-3.6,-115.2,-3.6,-19.3204773,-13.01388275,-134.5204773,-16.61388275
a-111.6x-3.6,-111.6,-3.6,-20.4220337,-13.54662992,-132.0220337,-17.14662992
a-108x-3.6,-108,-3.6,-21.5239105,-14.24022082,-129.5239105,-17.84022082
a-104.4x-3.6,-104.4,-3.6,-22.5924469,-15.12900301,-126.9924469,-18.72900301
a-100.8x-3.6,-100.8,-3.6,-23.5860245,-16.2649239,-124.3860245,-19.8649239
a-97.2x-3.6,-97.2,-3.6,-24.4239929,-17.75508241,-121.6239929,-21.35508241
a-93.6x-3.6,-93.6,-3.6,-24.9754089,-19.69204522,-118.5754089,-23.29204522
a-90x-3.6,-90,-3.6,-25.1254349,-22.16122998,-115.1254349,-25.76122998
a-86.4x-3.6,-86.4,-3.6,-24.8374496,-25.15432209,-111.2374496,-28.75432209
a-82.8x-3.6,-82.8,-3.6,-24.4073059,-28.35015468,-107.2073059,-31.95015468
a-79.2x-3.6,-79.2,-3.6,-24.3233612,-31.29993217,-103.5233612,-34.89993217
a-75.6x-3.6,-75.6,-3.6,-25.1232437,-33.58015128,-100.7232437,-37.18015128
a-72x-3.6,-72,-3.6,-26.9538879,-35.03634902,-98.9538879,-38.63634902
a-68.4x-3.6,-68.4,-3.6,-29.2324921,-36.11332099,-97.6324921,-39.71332099
a-64.8x-3.6,-64.8,-3.6,-31.5741608,-37.12725398,-96.3741608,-40.72725398
a-61.2x-3.6,-61.2,-3.6,-33.883374,-38.04847277,-95.083374,-41.64847277
a-57.6x-3.6,-57.6,-3.6,-36.1324753,-38.83664467,-93.7324753,-42.43664467
a-54x-3.6,-54,-3.6,-38.2238922,-39.47940449,-92.2238922,-43.07940449
a-50.4x-3.6,-50.4,-3.6,-39.9446274,-40.00463586,-90.3446274,-43.60463586
a-46.8x-3.6,-46.8,-3.6,-41.957164,-40.21190857,-88.757164,-43.81190857
a-43.2x-3.6,-43.2,-3.6,-44.340184,-40.2264026,-87.540184,-43.8264026
a-39.6x-3.6,-39.6,-3.6,-47.1212448,-40.11365912,-86.7212448,-43.71365912
a-36x-3.6,-36,-3.6,-50.0382538,-40.07808821,-86.0382538,-43.67808821
a-32.4x-3.6,-32.4,-3.6,-52.3067337,-40.87067713,-84.7067337,-44.47067713
a-28.8x-3.6,-28.8,-3.6,-52.9569427,-43.22970967,-81.7569427,-46.82970967
a-25.2x-3.6,-25.2,-3.6,-51.1190536,-47.48438333,-76.3190536,-51.08438333
a-21.6x-3.6,-21.6,-3.6,-47.6181931,-52.31859281,-69.2181931,-55.91859281
a-18x-3.6,-18,-3.6,-43.4155159,-56.77735482,-61.4155159,-60.37735482
a-14.4x-3.6,-14.4,-3.6,-38.9489456,-60.63101801,-53.3489456,-64.23101801
a-10.8x-3.6,-10.8,-3.6,-34.3421318,-63.97041434,-45.1421318,-67.57041434
a-7.2x-3.6,-7.2,-3.6,-29.6284302,-66.81627347,-36.8284302,-70.41627347
a-3.6x-3.6,-3.6,-3.6,-24.8787254,-69.18000582,-28.4787254,-72.78000582
a0x-3.6,0,-3.6,-20.1908493,-71.10102404,-20.1908493,-74.70102404
a3.6x-3.6,3.6,-3.6,-15.7305113,-72.55101373,-12.1305113,-76.15101373
a7.2x-3.6,7.2,-3.6,-11.6637532,-73.58709313,-4.4637532,-77.18709313
a10.8x-3.6,10.8,-3.6,-8.0760375,-74.28388996,2.7239625,-77.88388996
a14.4x-3.6,14.4,-3.6,-4.9527401,-74.70589629,9.4472599,-78.30589629
a18x-3.6,18,-3.6,-2.2189674,-74.92999544,15.7810326,-78.52999544
a21.6x-3.6,21.6,-3.6,0.2773861,-75.04598104,21.8773861,-78.64598104
a25.2x-3.6,25.2,-3.6,2.7527874,-75.09487924,27.9527874,-78.69487924
a28.8x-3.6,28.8,-3.6,5.3780968,-75.02159821,34.1780968,-78.62159821
a32.4x-3.6,32.4,-3.6,8.1691223,-74.75398451,40.5691223,-78.35398451
a36x-3.6,36,-3.6,11.108902,-74.22754992,47.108902,-77.82754992
a39.6x-3.6,39.6,-3.6,14.1623863,-73.40384929,53.7623863,-77.00384929
a43.2x-3.6,43.2,-3.6,17.2810066,-72.23808891,60.4810066,-75.83808891
a46.8x-3.6,46.8,-3.6,20.4057648,-70.71228441,67.2057648,-74.31228441
a50.4x-3.6,50.4,-3.6,23.4407898,-68.80233597,73.8407898,-72.40233597
a54x-3.6,54,-3.6,26.2313461,-66.58615692,80.2313461,-70.18615692
a57.6x-3.6,57.6,-3.6,28.6904739,-64.21166091,86.2904739,-67.81166091
a61.2x-3.6,61.2,-3.6,30.7977951,-61.76237289,91.9977951,-65.36237289
a64.8x-3.6,64.8,-3.6,32.5914261,-59.28079832,97.3914261,-62.88079832
a68.4x-3.6,68.4,-3.6,34.1736542,-56.75487844,102.5736542,-60.35487844
a72x-3.6,72,-3.6,35.6415787,-54.13606926,107.6415787,-57.73606926
a75.6x-3.6,75.6,-3.6,37.0531219,-51.36317261,112.6531219,-54.96317261
a79.2x-3.6,79.2,-3.6,38.3589752,-48.46240322,117.5589752,-52.06240322
a82.8x-3.6,82.8,-3.6,39.4591782,-45.59783361,122.2591782,-49.19783361
a86.4x-3.6,86.4,-3.6,40.3000809,-43.01569789,126.7000809,-46.61569789
a90x-3.6,90,-3.6,40.5906677,-40.98791646,130.5906677,-44.58791646
a93.6x-3.6,93.6,-3.6,40.0252747,-39.53644898,133.6252747,-43.13644898
a97.2x-3.6,97.2,-3.6,38.721402,-38.63415048,135.921402,-42.23415048
a100.8x-3.6,100.8,-3.6,36.893634,-38.26602942,137.693634,-41.86602942
a104.4x-3.6,104.4,-3.6,34.7434631,-38.22655771,139.1434631,-41.82655771
a108x-3.6,108,-3.6,32.5230865,-38.33550095,140.5230865,-41.93550095
a111.6x-3.6,111.6,-3.6,30.0602783,-38.48105782,141.6602783,-42.08105782
a115.2x-3.6,115.2,-3.6,27.3655365,-38.60106933,142.5655365,-42.20106933
a118.8x-3.6,118.8,-3.6,24.550174,-38.68775204,143.350174,-42.28775204
a122.4x-3.6,122.4,-3.6,21.7934204,-38.66749022,144.1934204,-42.26749022
a126x-3.6,126,-3.6,19.1589355,-38.55119921,145.1589355,-42.15119921
a129.6x-3.6,129.6,-3.6,16.6649841,-38.21698118,146.2649841,-41.81698118
a133.2x-3.6,133.2,-3.6,14.303067,-37.71386405,147.503067,-41.31386405
a136.8x-3.6,136.8,-3.6,12.2350342,-36.87292732,149.0350342,-40.47292732
a140.4x-3.6,140.4,-3.6,10.6633087,-35.60334942,151.0633087,-39.20334942
a144x-3.6,144,-3.6,9.5023041,-33.87484528,153.5023041,-37.47484528
a147.6x-3.6,147.6,-3.6,8.9748444,-31.8736899,156.5748444,-35.4736899
a151.2x-3.6,151.2,-3.6,8.753186,-29.89344919,159.953186,-33.49344919
a154.8x-3.6,154.8,-3.6,8.5563843,-28.13154464,163.3563843,-31.73154464
a158.4x-3.6,158.4,-3.6,8.2773682,-26.60878019,166.6773682,-30.20878019
a162x-3.6,162,-3.6,7.903595,-25.24359868,169.903595,-28.84359868
a165.6x-3.6,165.6,-3.6,7.5002197,-23.98616464,173.1002197,-27.58616464
a169.2x-3.6,169.2,-3.6,7.1074951,-22.82191017,176.3074951,-26.42191017
a172.8x-3.6,172.8,-3.6,6.724765,-21.75189671,179.524765,-25.35189671
a176.4x-3.6,176.4,-3.6,6.3504272,-20.76883232,182.7504272,-24.36883232
a-180x0,-180,0,-6.7014923,-9.0119028,-186.7014923,-9.0119028
a-176.4x0,-176.4,0,-7.1235596,-9.174590626,-183.5235596,-9.174590626
a-172.8x0,-172.8,0,-7.5697052,-9.335121088,-180.3697052,-9.335121088
a-169.2x0,-169.2,0,-8.0420654,-9.491860587,-177.2420654,-9.491860587
a-165.6x0,-165.6,0,-8.5416473,-9.643816906,-174.1416473,-9.643816906
a-162x0,-162,0,-9.0693054,-9.790120887,-171.0693054,-9.790120887
a-158.4x0,-158.4,0,-9.6283508,-9.929545365,-168.0283508,-9.929545365
a-154.8x0,-154.8,0,-10.2237274,-10.06069134,-165.0237274,-10.06069134
a-151.2x0,-151.2,0,-10.8542908,-10.18310418,-162.0542908,-10.18310418
a-147.6x0,-147.6,0,-11.5229401,-10.29623826,-159.1229401,-10.29623826
a-144x0,-144,0,-12.2370453,-10.39862893,-156.2370453,-10.39862893
a-140.4x0,-140.4,0,-13.0013519,-10.49234171,-153.4013519,-10.49234171
a-136.8x0,-136.8,0,-13.8194916,-10.58067894,-150.6194916,-10.58067894
a-133.2x0,-133.2,0,-14.691098,-10.66818756,-147.891098,-10.66818756
a-129.6x0,-129.6,0,-15.6189636,-10.76086303,-145.2189636,-10.76086303
a-126x0,-126,0,-16.6108398,-10.86857231,-142.6108398,-10.86857231
a-122.4x0,-122.4,0,-17.6721588,-11.00754657,-140.0721588,-11.00754657
a-118.8x0,-118.8,0,-18.8009674,-11.20332364,-137.6009674,-11.20332364
a-115.2x0,-115.2,0,-19.985318,-11.47700508,-135.185318,-11.47700508
a-111.6x0,-111.6,0,-21.226767,-11.88281197,-132.826767,-11.88281197
a-108x0,-108,0,-22.4914246,-12.45989152,-130.4914246,-12.45989152
a-104.4x0,-104.4,0,-23.7464386,-13.25858294,-128.1464386,-13.25858294
a-100.8x0,-100.8,0,-24.9481308,-14.37387445,-125.7481308,-14.37387445
a-97.2x0,-97.2,0,-26.0131729,-15.89470089,-123.2131729,-15.89470089
a-93.6x0,-93.6,0,-26.8116898,-17.95684842,-120.4116898,-17.95684842
a-90x0,-90,0,-27.2195511,-20.65103386,-117.2195511,-20.65103386
a-86.4x0,-86.4,0,-27.118364,-24.0495532,-113.518364,-24.0495532
a-82.8x0,-82.8,0,-26.6965057,-27.80023659,-109.4965057,-27.80023659
a-79.2x0,-79.2,0,-26.4105118,-31.40026122,-105.6105118,-31.40026122
a-75.6x0,-75.6,0,-26.8905472,-34.2829023,-102.4905472,-34.2829023
a-72x0,-72,0,-28.4122849,-36.20581274,-100.4122849,-36.20581274
a-68.4x0,-68.4,0,-30.4990173,-37.53676378,-98.8990173,-37.53676378
a-64.8x0,-64.8,0,-32.7759583,-38.55196972,-97.5759583,-38.55196972
a-61.2x0,-61.2,0,-35.0311783,-39.35235393,-96.2311783,-39.35235393
a-57.6x0,-57.6,0,-37.1373428,-39.98301487,-94.7373428,-39.98301487
a-54x0,-54,0,-39.1402588,-40.42662138,-93.1402588,-40.42662138
a-50.4x0,-50.4,0,-40.740976,-40.82944674,-91.140976,-40.82944674
a-46.8x0,-46.8,0,-42.5896332,-41.16993562,-89.3896332,-41.16993562
a-43.2x0,-43.2,0,-44.7869843,-41.45260237,-87.9869843,-41.45260237
a-39.6x0,-39.6,0,-47.4923386,-41.61652072,-87.0923386,-41.61652072
a-36x0,-36,0,-50.4567795,-41.73445256,-86.4567795,-41.73445256
a-32.4x0,-32.4,0,-53.1683746,-42.18196278,-85.5683746,-42.18196278
a-28.8x0,-28.8,0,-54.6543762,-43.89592707,-83.4543762,-43.89592707
a-25.2x0,-25.2,0,-53.7551544,-47.5312264,-78.9551544,-47.5312264
a-21.6x0,-21.6,0,-50.5445618,-52.43797851,-72.1445618,-52.43797851
a-18x0,-18,0,-46.2026062,-57.36911645,-64.2026062,-57.36911645
a-14.4x0,-14.4,0,-41.4218575,-61.65959477,-55.8218575,-61.65959477
a-10.8x0,-10.8,0,-36.4712593,-65.31889948,-47.2712593,-65.31889948
a-7.2x0,-7.2,0,-31.4456718,-68.43379511,-38.6456718,-68.43379511
a-3.6x0,-3.6,0,-26.3649105,-70.98758212,-29.9649105,-70.98758212
a0x0,0,0,-21.3669529,-73.04520985,-21.3669529,-73.04520985
a3.6x0,3.6,0,-16.6883427,-74.57055076,-13.0883427,-74.57055076
a7.2x0,7.2,0,-12.4699208,-75.62977835,-5.2699208,-75.62977835
a10.8x0,10.8,0,-8.7668994,-76.32319415,2.0331006,-76.32319415
a14.4x0,14.4,0,-5.5492882,-76.72316144,8.8507118,-76.72316144
a18x0,18,0,-2.761138,-76.92058369,15.238862,-76.92058369
a21.6x0,21.6,0,-0.2535969,-77.03163254,21.3464031,-77.03163254
a25.2x0,25.2,0,2.241164,-77.11033566,27.441164,-77.11033566
a28.8x0,28.8,0,5.0001137,-77.07375396,33.8001137,-77.07375396
a32.4x0,32.4,0,8.0520988,-76.8192771,40.4520988,-76.8192771
a36x0,36,0,11.3350754,-76.25819828,47.3350754,-76.25819828
a39.6x0,39.6,0,14.7937607,-75.33648328,54.3937607,-75.33648328
a43.2x0,43.2,0,18.3911255,-73.98235453,61.5911255,-73.98235453
a46.8x0,46.8,0,22.0687057,-72.15878287,68.8687057,-72.15878287
a50.4x0,50.4,0,25.6281601,-69.87464532,76.0281601,-69.87464532
a54x0,54,0,28.7253799,-67.28281055,82.7253799,-67.28281055
a57.6x0,57.6,0,31.2439178,-64.59948738,88.8439178,-64.59948738
a61.2x0,61.2,0,33.2676285,-61.94997883,94.4676285,-61.94997883
a64.8x0,64.8,0,34.9047653,-59.36697855,99.7047653,-59.36697855
a68.4x0,68.4,0,36.3393112,-56.79876745,104.7393112,-56.79876745
a72x0,72,0,37.7602081,-54.11420323,109.7602081,-54.11420323
a75.6x0,75.6,0,39.2824387,-51.16263865,114.8824387,-51.16263865
a79.2x0,79.2,0,40.697316,-48.06352171,119.897316,-48.06352171
a82.8x0,82.8,0,41.7312195,-45.12209896,124.5312195,-45.12209896
a86.4x0,86.4,0,42.2071625,-42.67444742,128.6071625,-42.67444742
a90x0,90,0,41.9910126,-40.83831206,131.9910126,-40.83831206
a93.6x0,93.6,0,41.0514587,-39.42245045,134.6514587,-39.42245045
a97.2x0,97.2,0,39.3675964,-38.57584684,136.5675964,-38.57584684
a100.8x0,100.8,0,37.2236053,-38.2851542,138.0236053,-38.2851542
a104.4x0,104.4,0,34.9230438,-38.48133673,139.3230438,-38.48133673
a108x0,108,0,32.6293488,-38.93212241,140.6293488,-38.93212241
a111.6x0,111.6,0,30.1956848,-39.42528617,141.7956848,-39.42528617
a115.2x0,115.2,0,27.5923431,-39.69260687,142.7923431,-39.69260687
a118.8x0,118.8,0,24.9109528,-39.73450912,143.7109528,-39.73450912
a122.4x0,122.4,0,22.34086,-39.42234832,144.74086,-39.42234832
a126x0,126,0,19.9091034,-39.02591825,145.9091034,-39.02591825
a129.6x0,129.6,0,17.7219757,-38.30176536,147.3219757,-38.30176536
a133.2x0,133.2,0,15.7277802,-37.34380258,148.9277802,-37.34380258
a136.8x0,136.8,0,13.9842255,-36.07079704,150.7842255,-36.07079704
a140.4x0,140.4,0,12.6916595,-34.45874389,153.0916595,-34.45874389
a144x0,144,0,11.6556244,-32.63929189,155.6556244,-32.63929189
a147.6x0,147.6,0,10.9547943,-30.70842859,158.5547943,-30.70842859
a151.2x0,151.2,0,10.5047424,-28.89153291,161.7047424,-28.89153291
a154.8x0,154.8,0,10.068103,-27.26156715,164.868103,-27.26156715
a158.4x0,158.4,0,9.6104065,-25.80747482,168.0104065,-25.80747482
a162x0,162,0,9.1251373,-24.48925175,171.1251373,-24.48925175
a165.6x0,165.6,0,8.6323303,-23.29328657,174.2323303,-23.29328657
a169.2x0,169.2,0,8.1512726,-22.19764075,177.3512726,-22.19764075
a172.8x0,172.8,0,7.6834747,-21.19330481,180.4834747,-21.19330481
a176.4x0,176.4,0,7.2319733,-20.27027213,183.6319733,-20.27027213
a-180x3.6,-180,3.6,-6.8591919,-8.751004209,-186.8591919,-5.151004209
a-176.4x3.6,-176.4,3.6,-7.2832428,-8.886127486,-183.6832428,-5.286127486
a-172.8x3.6,-172.8,3.6,-7.7308685,-9.016593448,-180.5308685,-5.416593448
a-169.2x3.6,-169.2,3.6,-8.2044342,-9.140501999,-177.4044342,-5.540501999
a-165.6x3.6,-165.6,3.6,-8.7050079,-9.256719025,-174.3050079,-5.656719025
a-162x3.6,-162,3.6,-9.2335205,-9.364025731,-171.2335205,-5.764025731
a-158.4x3.6,-158.4,3.6,-9.7937561,-9.46035111,-168.1937561,-5.86035111
a-154.8x3.6,-154.8,3.6,-10.3904602,-9.543323074,-165.1904602,-5.943323074
a-151.2x3.6,-151.2,3.6,-11.0231293,-9.611982437,-162.2231293,-6.011982437
a-147.6x3.6,-147.6,3.6,-11.6951965,-9.664780028,-159.2951965,-6.064780028
a-144x3.6,-144,3.6,-12.4151154,-9.697950107,-156.4151154,-6.097950107
a-140.4x3.6,-140.4,3.6,-13.1895691,-9.711770976,-153.5895691,-6.111770976
a-136.8x3.6,-136.8,3.6,-14.0233948,-9.707948544,-150.8233948,-6.107948544
a-133.2x3.6,-133.2,3.6,-14.9181793,-9.690124197,-148.1181793,-6.090124197
a-129.6x3.6,-129.6,3.6,-15.8787598,-9.662958699,-145.4787598,-6.062958699
a-126x3.6,-126,3.6,-16.9178314,-9.634145705,-142.9178314,-6.034145705
a-122.4x3.6,-122.4,3.6,-18.0432983,-9.617891256,-140.4432983,-6.017891256
a-118.8x3.6,-118.8,3.6,-19.2586548,-9.638530086,-138.0586548,-6.038530086
a-115.2x3.6,-115.2,3.6,-20.5565613,-9.720234165,-135.7565613,-6.120234165
a-111.6x3.6,-111.6,3.6,-21.9503845,-9.92118772,-133.5503845,-6.32118772
a-108x3.6,-108,3.6,-23.4006805,-10.29511092,-131.4006805,-6.69511092
a-104.4x3.6,-104.4,3.6,-24.8775421,-10.92173103,-129.2775421,-7.321731029
