INDEX MATCH?,P MATCH?,WIKI MATCH?,AUTH MATCH?,UO ID?,INDEX MATCH?,P MATCH?,WIKI MATCH?,AUTH MATCH?,UO ID?,Preistley Name,Priestley BORN,Priestley DIED,WATKINS_ID,NAME,SHORT NAME,BIO,SOURCE,BORN,DIED,ALIVE,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,261,Akakia (Martin),Akakia,"Professor of physic at Paris, was a native of Chalons, in Champagne. He translated into Latin Galen de Ratione Curandi, and Ars Medica. He died in 155L",Moreri.,,155,155,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,262,Akakia (Martin),Akakia,"Son of the former, was physician to Henry III. He wrote a treatise De Morbis Mulieribus, et Consilia Medica, to be published after his death, which happened in 1588. There are several other persons of the same name and family, who acquired reputation in different professions,",Bayle. Moreri.,,,1588,,,,,,,,,,,,,,,,,,
Akbar,,,,86,Akbar,,,,86,Akbar,1542,1605,263,Akbar,Akbar,"Sultan of the Moguls, succeeded his father Heymayun in 1556. He regained Delhi from the Patans, and quelled several rebellions. He also made an expedition into Bengal, and conquered all the country. Next he invaded and obtained possession of Kashmeer by treachery, took the kingdom of Scindi, and was preparing for further conquests, when the attempt of his son Selim to dethrone him diverted his attention, Selim made his submission and was pardoned. Akbar died of poison, which he had prepared for another, and took by accident, in 1605.",Mod. Univ. Hist. *,,,1556,,,,,,,,,,,,,,,,,,
Akenside,Akenside,,,87,Akenside,Akenside,,,87,Akenside,1725,1770,264,Akenside (Mark),Akenside,"An English poet and physician, was born at Newcastle-upon-Tyne in 1721. When young he was lamed by the falling of a cleaver on his foot in the shop of his father, who was a butcher. It is remarkable that he was always ashamed of his origin, though the limp of his gait was sufficient to keep him in constant remembrance of it. His parents being dissenters intended him for the ministry in that lipe, and at the age of eighteen he was sent to Edinburgh; but instead of divinity he studied physic. In 1741, he went to Leyden, where in 1744 he took his degree of M. D. The same year appeared his ""Pleasures of Imagination,"" a poem. In this piece he offended Warburton, by asserting in a note, Shaftesbury's notion, that ridicule is the test of truth. Warburton attacked him in a preface, and Akenside was defended by his friend Dyson, in an ""Epistle to the Rev. Mr. Warburton."" In the next edition Dr. Akenside left out the obnoxious note, As a physician he began to practise at Northampton, but meeting with little success, he removed to Hampstead, and Mr. Dyson generously allowed him 300/, a year till he could fix himself in practice. Having obtained his doctor's degree at Cambridge, he was elected fellow of the college of physicians, one of the physicians of St. Thomas's hospital, and physician to the queen. In 1784 he printed a discourse in Latin on the dysentery, and was in a fairway of attaining considerable eminence in his profession, when he was taken off by a putrid fever, in 1770. His remains were interred in the church of St. James, Westminster. The poem on the ""Pleasures of Imagination"" was published in an elegant form, with a preface, by Mrs. Barbauld, in 1793.", Biog. Br.,,,1721,,,,,,,,,,,,,,,,,,
Akiba,Akiba,,,88,Akiba,Akiba,,,88,Akiba,107,153,265,Akiba,Akiba,"A Jewish rabbi, who was at first a shepherd, but at the age of forty devoted himself to learning, and became a preceptor, in the first century. He joined Barchochebas, for which, with his son Pappus, he was flayed alive by the Romans, A. D. 135. He was one of the first compilers of the cabalistic traditions of the Jews.",Moreri.,,,135,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,266,Alabaster (William),Alabaster,"An English divine, was born at Haidleigh, in Suffolk, and educated in Trinity college, Cambridge. Pie accompanied the earl of Essex to Cadiz, where he turned papist ; but on his return to England again embraced protestantism, and had some church preferment. He applied to the study of the Hebrew language, and became enthusiastically fond of the Cabala. On taking his doctor's degree, he preached a mystical sermon from 1 Chron. ch. i. ver. 1, Adam , Seth, Enoch. He was the author of a Latin tragedy called Roxana, acted at Cambridge by the students, on whieh occasion a remarkable accident hap- pened: a lady hearing the words sequar, sequar, pronounced in a terrible manner, was so affected as to lose her senses. Alabaster was also .the author of a Lexicon Pentaglotton, folio, 1637. He died in 1640.",Fuller's Wurthies.,,1640,1637,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,267,Ai.ain (John),Ai.ain,"A Danish author, was born in 1561, and died in 1630. He wrote ""On the Origin of the Cimbri,"" and other treatises.","Moreri. Alain (De l'Isle),surnamed theuniversal doctor, was a divine of great renown in the university of Paris, in flip thirteenth cen- tury; he died in 1294 ; his works were printed in 1658, folio.",1561,1630,1561,Ibid.,,,,,,,,,,,,,,,,,
Alain,Alain,,,92,Alain,Alain,,,92,Alain,1386,0,268,Alain (Nicholas),Alain,A French dramatic author at the beginning of the eighteenth century. Plis performances are only some trifling comedies.,Nouv. Diet. Hist.,,,,,,,,,,,,,,,,,,,,,
Alain,Alain,,,92,Alain,Alain,,,92,Alain,1386,0,269,Alain (Chartier),Alain,"A French writer, flourished at the beginning of the fourteenth century. He wrote several pieces ; the most esteemed of which is his""Chronicle of Charles VII."" to whom he was secretary.",Ibid.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,270,Alamanni (Lewis),Alamanni,"Born at Florence ip 14=95, of a noble family. He conspired against Julius de Medici, on account of yvliich he was obliged to quit Florence ; but \vhen Charles V. took Rome, and gave the Florentines an opportunity of regaining' .tfipif liberty, Alamamii returned to his owft country, and was employed in public affairs till the re-establishment of the Medici family obliged him to leave Florenceagain. He finally settled in France, and was in favour with Francis I. who in 1544 sent him ambassador to the Imperial court. He died in 1556. He wrote many beautiful poems in the Italian language. His son Baptiste became almoner to queen Catherine of France, and successively bishop of Bazar and Maion. He died m 1581. A collection of his letters is extant, but in MS.",Moreri.,,1556,14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,271,Alamos (Balthazar),Alamos,"Was born at Medina del Campo, in Castile, and educated at Salamanca. He entered into the service of Anthony Perez, secretary of state to Philip II. raid when that minister fell into disgrace Alamos was sent to prison, where he lay eleven years. On the accession of Philip III. he obtained his liberty, and was employed by the duke of Olivarez. After going through several important stations, bodied in the eighty-eighth year of his age. He translated Tacitus into Spanish, and left other works.",Moreri. Bayle.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,272,Alan,Alan,"Allen, or Alleyn, (William), acardinal, was born at Rossal, in Lancashire, in 1532, and educated at Oriel colLege, Oxford, of which he became fellow in 1550. In 1556 he was chosen principal of St. Mary-hall. In 1558 he became canon of York, but on the accession of Elizabeth he went to Louvain, and was appointed head of the English college. Here he wrote several treatises in defence of the Romish church : and his reputation stood so high as a controversialist, that he obtained several valuable preferments, but in his own countrv he was considered as a traitor, and a man'was hanged for bringing Â«ver some of his books. In 1586 he published a defence of the pope's bull for excommunicating queen Elizabeth, to which he added an exhortation to her subjects to revolt against her in favour of the Spaniards. For this he obtained the archbishopric of Mechlin, with the dignity of a cardinal. He died at Rome in 1594.",Bio Br.,,,1532,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,273,Alan (of Lynn),Alan,"So called from the place of his nativity ; he lived in the fifteenth century, and 'became famous for his theological writings.",Ibid.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,274,Aland (sir John Fortescue),Aland,"An English judge, was born in 1670, of the ancient family of Fortescue, in Devonshire ; he took the name of Aland, in compliment to his lady, who was the eldest daughter of Henry Aland, esq. of Waterford in Ireland. He was educated at Oxford, from whence he removed {o the Inner Temple, and was called to the bar about 1690. In 1714 he was appointed solicitor-general to the prince of Wales, and afterwards to jhe king. In 1717 he was made a baj-op of the exchequer, and next year one of the justices of the court of king's-bench. On the accession of George II. he was removed from that situation, but for what cause does not ap^ jpsar. In 1728 he was made one of the justices of the common-pleas: he resigned in 1746,^and was created a peer of Ireland, by the title of baron Fortescue of Creden, and died soon after. He was an able lawyer, an impartial judge, and versed in the Northern and Saxon literature. He published, in 1714, 8vo. his ancestor sir John Fortescue's treatise on ""absolute and limited Monarchy."" Since his death have been printed^ his Reports. This judge was remarkable for a small flat nose; a serjeant â– who had lost an arm was one day arguing a cause in an awkward manner, on which the judge told him, that ""he appeared to handle the cause rather lamely ;"" to which the other replied, ""If your lordship will give me patience, I trust to be able to make the case as plain as the nose in your lordship's face.""",Gen. B. D.,1670,,1670,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,275,Al ank ava,Alankava,"The wife of Doujoun, king of (he Mogols, after whose death she took the reins of government into her own hands. She is said to have conceived miraculously, and to have brought forth three children, which story is universally believed among the Mogols and Tartars .",B' Herbelot.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,276,Alard,Alard,"A Romish divine, born at Amsterdam, died at Louvain in 1541; he wrote a great number of theological pieces, now littlejknown or regarded.",Morcri.,,,1541,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,277,Alaric I. king of the Visigoths,Alaric I. king of the Visigoths,"Was descended from an illustrious family, and served in the wars between the Goths and Romans till the year 332, when his countrymen submitted to Theodosius. He afterwards served in the imperial army, but being refused a chief command, he revolted against Arcadius. After ravaging several countries, he entered Greece, which he desolated with fire and sword; but while he was in the Peloponnesus he was encountered try the famous Stilicho, and compelled to retire to the mountain Pholoe, in Arcadia, where he was in imminent danger of perishing but taking advantage of the security of his adversary, he broke the barrier, and penetrated into Epirus. About this time he was acknowledged king of the Visigoths. In 400 he entered Italy, and carried away a quantity of plunder and several captives. Two years afterwards he again entered that country, but was opposedby Stilicho, and after a hard battle lost his wife and children, who were taken prisoners. He then entered into a treaty, and retired across the Po. We next find him employed in the service of Honorius; but he soon entered the Roman territory again, demanding a large sum as arrears which were due to him; this being refused, he advanced to Rome, to which he laid siege; and the Romans, being driven to the greatest necessity, were obliged to make peace with Alaric on his own terms. He than withdrew to Tuscany, where he waited the arrival of his brother Ataulphus with his troops. The emperor, to prevent this junction, collected his forces, and sent them to attack Ataulphus, which Alaric regarding as a commencement of hostilities, marched against Rome, and the emperor was again obliged to make peace with him; this however was soon broken, and Alaric returned to Rome, which he plundered in 410. After this he ravaged Italy, and embarked for Sicily, but a tempest obliged him to re-land his troops; on which he took the city of Cosenza, where he died.",Un. Hist.,,,332,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,278,Alaric II. king of the Visigoths,Alaric II. king of the Visigoths,"Ascended the throne in 484; he was slain in a battle which he fought with Clovis', king of France, near Poitiers, in 507.",Univ. Hist. Gibbon.,,,484,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,279,Alasco (John),Alasco,"Uncle to the king of Poland, was at first a Roman-catholic bishop, but having embraced the protestant religion, he came to Ehgland in the reign of Edward VI. and became paster to a Dutch church in London. On the accession of Mary, he returned to his own country, where he died in 1560. He was a learned, moderate, and pious man, and greatly esteemed by the leading men among the reformers ; particularly by Erasmus, whose library he purchased.",-S; type's Cranmer. Fox's Ads & Mon.,,1560,1560,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,280,Alava (Diego Esquiesel),Alava,"Bishop of Cordova, in Spain, in the sixteenth century. He was at the council of Trent, and wrote a book on ""General Councils,"" and died in 1562.",Merer i.,,1562,1562,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,281,Alban (St.),Alban,"The proto-martyr of Britain, was born at Verulam, now St. Albans, in the third century. He served in the Roman army, and on his return to Verulam, he became a convert to Christianity through one Amphilabus, a monk. He suffered death for his religion in the persecution under Dioclesian, A. D. 303.",Bedae Hist. Eccl. Biog. Br.,,,303,,,,,,,,,,,,,,,,,,
Albani,Albani,,,98,Albani,Albani,,,98,Albani,1578,1660,282,Albani (Francis),Albani,"An Italian painter, was born at Bologna in 1578. His first master was Denys Calvert, who left him to the instructions of his pupil Guido, whom he accompanied to the school of the Caracci. Having finished his studies at Bologna, Albani went to Rome. His second wife was a very beautiful woman. She brought him several fine boys, and Albani painted pieces in which his wife and children served as models for Venus and Cupids. He was fond of representing the fair sex, and his compositions on love-subjects are Held in high esteem. He died in 1660. His brother and disciple, John Baptist, was an eminent historical and landscape painter. He died in 1668.",De Piles. Vies des Peintres.,,1660,1578,,,,,,,,,,,,,,,,,,
Albani,Albani,,,98,Albani,Albani,,,98,Albani,1578,1660,283,Albani (John Jerome),Albani,"A civilian and cardinal, was born at Bergamo. He wrote some books in vindication of the papal power, and died in 1591.",Morcri.,,1591,1591,,,,,,,,,,,,,,,,,,
Albategni,Albategni,,,99,Albategni,Albategni,,,99,Albategni,883,928,284,Albategni,Albategni,"An Arabian astronomer, who lived in Mesopotamia about A. D. 912. A book of his on the knowledge of the stars and the obliquity of the zodiac, was printed at Nuremberg in 1537, 4to. and at Bologna in 1515.",D' Herbelot. Moreri,,,912,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,285,A book of his,Abook ofhis,"On the knowledge of the stars and die obliquity of the zodiac, wa* printed at Nuremberg in 1537, 4to. and at Bologna in 1515.-","D' Herbclot. Moreri. Albergati Capacelli (the marquis â€œFrancis), a senator of Bologna, and a great comic- Writer, was born about 1730: he spent his early youth in every kind of dissipation, and did not apply to his studies before he had attained his J4th year. It was therefore an uncommon felicity of circumstances for him, that at forty he proved not only a first-rate dramatist, but such an excellent performer, as to deserve from his learned friends the flattering title of the Garrick of the Italian nobility, bits works are perhaps unrivalled for wit, humour, facetious sallies, and knowlege of the world. A complete edition was published at Venice in 1783, in 12 vols. 8vo. He died in 1802.",,,1537,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,286,Alrergotti (Francis),Alrergotti,"An Italian civilian in the 14th century. He was the disciple of Baldi,and after exercising his profession as an advocate at Arezzo, removed to Florence, where he received the honour of nobiiitv. His character was so great that he had the title of teacher of solid truth. He wrote Commentaries on the Digest, and other works. He died in 1376.","Moreri. ALBERtc,or A l bert, a French historian;. He w'as canon of Aix, and not being able to go on the first crusade, he wrote its history from the year 1095 to 1120. It was printed at Helmstadt ip 1584.",,1376,14th century,Noun. Diet. Hist.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,287,Albekic de Rosate,Albekic de Rosate,"Of Bergamo, a lawyer of the 14th century, who wrote Commentaries on the Decretals.",Mor.,,,14th century,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,288,Alberoni (Julius),Alberoni,"A cardinal, was a gardener's son at Placentia, where he was born in 1664. Having entered into orders, he became curate of a village near Parma, where he happened to relieve the secretary of the duke of Vendome, who had been robbed. The duke, some time after, entering with his army into Italy, found that the peasants had concealed their corn. The secretary recollecting his old host, the curate, near whose village they were, spoke of him in such terms to the duke, that he sent for him. Alberoni not only did the French army essential service, by discovering the hoards of grain, but recommended himself to the duke in such a manner, that he took him to Madrid, where he got into the favour of the princess of Urdus, tire favourite of Philip V. At her recommendation he was appointed agent for the duke of Parma to the Spanish court, and did great service to his sovereign, in getting a princess of Parma for the second wife to the king of Spain. Alberoni was presently made privy counsellor, then prime minister, and next a cardinal. While he was engaged in great projects for the Spanish nation, he was, through foreign influence, deprived of his posts, and banished to Rome. He died at Placentia in 1752. The ""Testament Politique,"" under his name, is spurious.",Nouv. Dict. Hist.,1664,,1664,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,289,Albert I. emperor and duke of Austria,Albert I. emperor and duke of Austria,"Was crowned in 1298, after defeating and slaying his competitor Adolphus of Nassau. He was assassinated in 1308, by his nephew John, son of the duke of Suabia, whose paternal estates he had seized.",Mod. Univ. Hist.,,,1298,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,290,Albert II. emperor and duke,Albert II. emperor andduke,"Of Austria, was born in 1304, and having married the daughter of Sigismond, emperor and king of Hungary, that monarch left him his dominions of Hungary and Bohemia. Fie died in 1439.",Mod. Un. Hist.,1304,1439,1304,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,291,Albert,Albert,"King of Sweden, was elected to the throne in 1363, by the disaffected nobles, who had deposed Magnus II. That monarch, aided by Norway and Denmark, endeavoured to regain his kingdom, but was defeated and taken prisoner by Albert, who afterwards fell into the same errors as his predecessor. The exasperated nobles applied to Margaret, queen of Denmark and Norway, who marched into the country, and took Albert and his son prisoners after a bloody battle. This W'as in 1387. Albert was kept in confinement till 1394, when he recovered his liberty on condition of ceding Stockholm to Margaret. He attempted again to recover his crown, hut failing, spent the remainder of his life in Mecklenburgh, where he died in 1412.",Mod.- Un. Hist.,,1412,1363,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,292,Albert,Albert,"Archduke of Austria, was the sixth son of the emperor Maximilian II. and was born in 1559. Having embraced the ecclesiastical state, he obtained a cardinalship and the archbishopric of Toledo. In 1584 he was made viceroy of Portugal, and his conduct gave such satisfaction to his uncle Philip II. king of Spain, that he sent him into the Imw-countries, the seven united provinces of wdtich were then in a state of insurrection. Here, however, he had little success. In 1598 he married the daughter of Philip, on which he renounced the ecclesiastical character. In 1600 he was defeated by prince Maurice at Nieuport ; but the year following he laid siege to Ostend, the capture of which took him three years. At length he was obliged to make a truce with the Dutch for twelve years. He died in 1621. Thuani Hist . Grotius de Bell. Moreri.",,1559,1621,1559,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,293,Albert,Albert,"Margrave of Brandenburg, grand-master of the Teutonic order, and the first Cuke of Prussia, was born in 1490. He was elected grand-master in 1511, and entered into a war with Sigismond, king of Poland, in defence of the independance of that order. A peace was concluded at Cracow in 1525, by which it was stipulated that the grand-master should possess Prussia as a fief of Poland. Not long after this Albert avowed himself a protestant, and married a princess of Denmark. For this he fell under the ban of the empire. He died in 1568,",Med. Un. Hist. Memoirs <f Brandenburg by the king of Brussia.,1490,1568,1490,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,294,Albert,Albert,"Margrave of Brandenburg, tailed the Alcibiaies of Germany, born in 4:92-2, was the son of Casimir, margrave of .Colembach, who, dying when he was an intrant, left him in the care of his uncle. In â€¢s ,541 he took possession of his hereditary estates. He took an active part in the disturbances of Germany during the reign of Charles V. against whom he joined in the confederacy formed by Maurice, elector of Saxony, and other princes. He committed many excesses in this war, burning towns, and levying heavy contributions wherever be marched. He was, however, admitted into favour with the emperor ; but refusing to yield up what he had taken from the ecclesiastical states, a league was formed against him, at the head of which was his old ally the elector of Saxony. A bloody battle was fought between these two princes in 1553, in which Maurice was slain and Albert wounded. He was afterwards put under the ban of the empire, and deprived of his possessions. He died in 1558. Albert was bold and generous ; but arrogant, cruel, and intemperate.",Moreri. Robertson's Charles V.,4,1558,92,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,295,Albert (Charles d'),Albert,"Duke of Luynes, was born in 1578. He was a favourite with Henrv IV. who made him page to his son the dauphin, afterwards Louis XIII. Under this last monarch he rose to the highest honours, and procured the destruction of the marshal d'Ancre. After this he ruled the kingdom as he pleased ; so that even his master was jealous and afraid of his power. He fomented the war with the Huguenots, and in 1621 laid siege to Montauban, where be was seized with a fever which carried him off..","Moreri. ' Albert (Jane dâ€˜), daughter of Margaret queen of Navarre, was married at the age of eleven to the duke of Cleves, which marriage was annulled by the pope. In 1543 she espoused Antony de Bourbon, duke of Vendome. In 1553 she was delivered of a son, who was afterwards Henry iV. of France. A curious anecdote occurred on this occasion. The king, her father, promised to put into her hands his will, on condition that during the pangs of childbirth she sung a Bearnoise song. To this she acceded, and when her father entered the chamber, she sang a noted song in the language of Bearn. The king after her delivery gave her a gold box containing his will, and at the same time threw round her neck a chain of gold. â€œThese are for you, 'my daughter,"" said he, ""but this is mine!"" then taking the infant in his arms, and covering it with his gown, he carried it to his chamber. On the death of her father in 1555, she became queen of Navarre. In 1562 she lost her husband, when she set herself to establish the Reformation in her kingdom, though opposed by the kings of France and Spain. Being invited to the French court to assist at the nuptials of her son with Margaret of Valois, she expired suddenly, not without suspicion of poison, in 1572, in the forty-fourth year of her age. She left several compositions in prose and verse.",1578,,1578,Bay/e.,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,296,Albert (Erasmus),Albert,"A German divine, educated under Luther, is known as the author of a book entitled the Koran of the Cordeliers, ridiculing the impiety of the Franciscans, who compare the actions of Francis with Jesus Christ. This was printed in German, with a preface by Luther, in 1531, and in Latin in 1542. The last edition of it is that of Amsterdam, in 2 vols. 12mo. 1734. He died in 1551.","Nouv. Diet, Hist.",,1551,1531,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,297,Albert (Joseph d'),Albert,"Of Luynes, prince of Grimberghen, died in 1758, aged 87. He was ambassador from the emperor of Germany to the French court, and wrote 1. ""Timandre instruit par son Genie "" 2. ""Le Songe d'Alcibiade,"" 1759, Svo.",Nouns Diet. Hist.,,1758,1758,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,298,Albert (Krantz),Albert,"Professor of divinity at Hamburgh. He wrote the ""History of Saxony, and of the Vandals,"" ""A Chronicle from Charlemagne to 1504,"" &c. Hi died in 1517.",Voss. de Hist. Lat.,,1517,1504,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,Albert,Albert,,,101,Albert,1263,1308,299,Albert,Albert,"Of Stade, a benedictine monk, who wrote a Chronicle from the creation to 1256'. He lived in the thirteenth cen-r tury.",Moreri.,,,1256,,,,,,,,,,,,,,,,,,
Albert,Albert,,,101,,,,,,Albert,1263,1308,300,Al b e rt,Albert,"Of Strasburg, who compiled ""A Chronicle from 1270 to 1378."" He lived in the fourteenth century.",Moreri.,,,1270,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,301,Alberti (Aristbtile),Alberti,"Was born at Bolog-, na, and flourished in the 16th century. He is said to have removed a steeple to the distance of 35 paces. He went to Hungary, where he built various works, and obtained the title of chevalier..",Gen. B. D.,,,16th century,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,302,Alberti (Andrew). He wrote,Alberti,"In Latin, a book on perspective, printed at Nuremberg, 1678, folio.",Ibid.,,,1678,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,303,Alberti (John),Alberti,"A German lawyer, wbÂ» abridged the Koran, with notes, for which he was knighted : he published in 1556 the New Testament in Syriac, of which th# emperor kept 500, and the rest were sent to the East : he also wrote a Syriac gram-r mar.",Moreri.,,,1556,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,304,Alberti (I.eander),Alberti,"A native of Bologna, was provincial of the Dominicans, and died in 1552. He wrote, 1. A History of illus-, trious Dominicans, folio. 2. A Description of Italy, 4to. 3. Various biographical Memoirs. 4. The History of Bologna.",Vossius de Hist. Lat. Moreri.,,1552,1552,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,305,Alberti (Leoni Baptista),Alberti,"An eminent architect, who was employed by pope Nicholas V. He wrote upon painting, sculpture and architecture, and also on morality and arithmetic. He died in 1485.",Tiraboschi.,,1485,1485,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,306,Alberti (Cherubino),Alberti,"An eminent historical painter and engraver of Italy,' died in 1615, aged 63.",Pi Ik.,,1615,1615,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,307,Alberti (Giovanni),Alberti,"Brother of th$ lbove,was born near Florence in 1558, and died in 1601. He excelled in perspective and in historical subjects.","PUL Alberti (Dominico),an Italian musician, was a native of Venice. He came to London with the Spanish ambassador, and afterwards went to Rome, where he attained great eminence as a singer and a performer. He excelled on the harpsichord, and invented a new style of playing on that instrument. In 1737, he set to music Metastasio's ""Endimione,"" and published some other line pieces of his composition.",,1601,1558,Burners Hist. Music.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,308,AlrerTinus (Francis),AlrerTinus,"An Italian Jesuit, who died in 1619. He wrote a system of theology, 2 vols, folio; and a book in which he maintained that brutes have their guardian angels .",Al v-.imbe de Script. Soc. 'Yes.,,1619,1619,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,309,Albertinus (Mussatus),Albertinus,"An Italian in the ninth century, who wrote the history, of the emperor Henry VII. and several poetical pieces. He died in 829.",Gen. B. D.,,829,829,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,310,Albertus,Albertus,"Archbishop of Mentz, was born at Lorraine. He entered into a conspiracy against the emperor Henry V. for which he was imprisoned a short time. He died in 1137.",Morcri.,,1137,1137,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,311,Albertus (Magnus),Albertus,"A learned dorninican, was born in Suabia. He became successively vicar-general and provincial of his order, and pope Alexander IV. made him master of the sacred palace, and bishop of Ratisbon, which he soon afterwards resigned, and retired to his cell to enjoy his studies. His knowledge of nature was so great, that he was accounted a magician, and several ridiculous tales are told of him. He died at Cologne in 1280. His works, in twenty-one vols. folio, were printed at Lyons in 1615.",Moreri.,,,1280,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,312,Albi (Henry),Albi,"A learned jesuit, born at Bolene, in Venaissin, and died in 1659. He wrote the History of illustrious Cardinals, 1653, 4t0.",Moreri.,,1659,1659,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,313,Albicus,Albicus,"Archbishop of Prague, who shewed great favour to Huss, and the other reformers, for which the Roman-catholic writers have poured abuse upon his memory, He wrote some medical pieces, which were printed at Leipsic in 1484.",Spondanus .,,,1484,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,314,Albinovanus,Albinovanus,"A Latin poet, was cotemporary with Ovid, and honoured by him with the title of divine. There is nothing of his extant but two elegies, which were printed at Amsterdam in 1703, Svo -",Vossilts de Poet. I.at.,,,1703,,,,,,,,,,,,,,,,,,
Albinus,Albinus,,,105,Albinus,Albinus,,,105,Albinus,153,198,315,Albinus (Decimus Clodius),Albinus,"Was born at Adrumetum. He obtained the command in Britain, and was consul in 194, with Severus, who having hired assasssins to murder him, Albinus in revenge assumed the title of emperor. The two rivals met in Gaul, and after a bloody engagement, the army of Albinus was defeated, and himself slain, A. D. 197. ",Dion Cassius. Herodian.,,,194,,,,,,,,,,,,,,,,,,
Albinus,Albinus,,,105,Albinus,Albinus,,,105,Albinus,153,198,316,Albinus (Bernard),Albinus,"Whose real name was Weiss, i. e. White. He was born at Dessau, and studied physic at Leyden, where he became professor in that faculty in 1702 ? after having discharged the same office at other places with great reputation. He wrote several valuable treatises on medicine, and died in 1721.",-Moreri.,,1721,1702,,,,,,,,,,,,,,,,,,
Albinus,Albinus,,,105,Albinus,Albinus,,,105,Albinus,153,198,317,Albinus (Bernard Sigfred),Albinus,"Sow of the above, was born in 1683. He became profes sor of medicine at Leyden. His anatomical plates in 3 vols. folio, 1744, 1749, and 1753, prove him to have been one of the greatest anatomists that ever lived. He died in 1771. His younger brother, Christian Bernard, distinguished himself as medical professor at Utrecht.","Haller's Bib. An. Albinus (Eleazar). Of this writer nothing more is known than that he published a natural history of birds, a French translation of which appeared at the Hague in 1750, 2 vols. 4to",1683,1771,1683,Gen. Bio g. Diet.,,,,,,,,,,,,,,,,,
Albinus,Albinus,,,105,Albinus,Albinus,,,105,Albinus,153,198,318,Albinus (Peter),Albinus,"Professor of poetry and mathematics at Wittemberg, and secretary to the elector at Dresden. He published the Chronicles of Misnia in 15S0, and other pieces.",Moreri.,,,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,319,Albezi,Albezi,"Or Albizis, (Bartholomew), or Bartholomew of Pisa, a Franciscan monk. He wrote several books, the most noted of which is that on the conformity of St. Francis with Jesus Christ, in which he mates the saint equal, if not superior, to the Saviour. He died in 1401.",Morcri.,,1401,1401,,,,,,,,,,,,,,,,,,
